ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
228,572425,Primary cutaneous large B-cell lymphoma of the legs: a distinct clinical pathologic entity treated with CD20 monoclonal antibody (rituximab).,Some college,Wiarkcav Tplchwk ow Wkpniczu Oneoligi-Bzncer Glibygal Erhalw,nan,0277-3732,24,3,nan,nan,{Q K Eblgoafis}
230,455406,Green tea in dermatology. [Review],nan,nan,nan,nan,0,0,nan,nan,nan
233,800900,Chronic pelvic pain.,Some college,-1,Best Pract Res Clin Gastroenterol,1532-1916,23,nan,Alabama,nan,{Andrew Paul Baranowski}
237,nan,Plasma concentration of asym㘌metric dimethylarginine and the risk of coronary heart disease: rationale and design of the multicenter CARDIAC study.,eng,Atherosclerosis. Supplements,Atheroscler Suppl,1567-5688,4,?,Alabama,nan,{Andreas M_ggeChristoph HanefeldRainer H B_ger[Collective Name] CARDIAC stud⍱y investigators}
244,747ń279,Systematic review exploring the effect of exercise in pulmona㭜ry rehabilitation on depression levels in patients with chronic obstructive pulmonary disease,nan,Pnyslotgtrcog,Iijxyoghdrwpy,1873-1465,97,nan,nan,xW502-eV503,}.H niboroH.S litaP{
246,258108,Impact of seasonality on recruitment retention adherence and outcomes in a web-based smoking cessation intervention: randomized controlled trial,nan,nan,nan,nan,15,0,Alabama,e249-,{Mushro ANiaura R SGraham A LCobb N KFang YCha S}
248,nan,Bkm'arjaln betfden o[db and dmmxeb smztlpi fbxtejs: x stsnemqrif verlew.,ENGPOǋR,Rebisna Urafknqlre ve vgxzolw uhevialca,Rev ߱Bras Ter Intensiva,1982-4335,20,4,1/8/12,331-338,nan
251,nan,Thyroid-related autoantibodies and celiac disease: a role for a gluten-free diet?,nan,Journal of Clinical Gastroenterology,nan,nan,h35,3,1/2/09,245-8,{E. MainardiG. MoscatoA. MontanelliM. DottiR. Nano}
252,931402,nan,nan,Ooovjwl ow Kdaoyi Xawe rlg eyv Pjos & Umbecseryrv,nan,1049-2089,20,?,1/9/01,nan,{A. K. MarceeS. P. RoatenJ. B. MorrowK. J. KowalskeL. E. SnellL. L. Goetz}
253,908690,A robust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics,nan,-1,Bmoosq Rhg Inline,1475-925X,01,?,1/11/01,nan,{Address CorrespondenceS. KarimifardAddresses Authorahmadian@sina.tums.ac.ir Tehran Medical PhysicsTehran Medical PhysicsDepartment of Biomedical Systems S. KarimifardTums Tehran Iran Email University of Medical SciencesA. AhmadianTums Tehran Iran University of Medical SciencesSystems Department of Biomedical}
256,Ľ386327,JnwroRMCs: w nwe ppede ii nre pafqiadric vzrdionsdzylax ckffast 'uzzjr.,dbg,Cardiolࢷogy in the young,nan,1467-1107,23,5,1/13/10,642-55,{Dalia Elimam᠝Keith A WebsterAhmed OmranFei YinLina A Shehadeh}
258,191908,20010101,nan,-1,nan,0143-005X,nan,6,nan,925-425,{J. FalkinghamM. EvandrouA. VlachantoniJ. Robards}
259,20010101,A kiutlteblptaj sduqf ow ykronto'guprhlazms praxyudf un dgutywqkuv imk ehiuqrrt.,ĺeng,-1,Srly. Care Itd.,1530-0293,Some college,5,1/14/05,1232-4ř0,{Sarah H O'BrienMarisa TucciAntonio Rodriguez NunezPhilip C SpinellaLi QinEdward Vincent S FaustinoAdrienne G RandolphEdward TruemperSimon LiKimberly MarohnSheila HansonMichael Yung[Collective Name] PROphylaxis against ThRombosis prACTice (PROTRACT) Study Investigators of t濗he PALISI BloodNet}
260,855912,20010101,Some college,Louxvilaf Bnopocy ow the Ceul. Cutsftdkxg: Qbvmap Keebing if the Eiericak Spdittj rmw Dekl Bullmgy XFCN,nan,nan,23,24,1/12/01,nan,?
262,816996,Uses of the electrical skin resistance method in the study of patients with neck and upper extremity pain,Enˊglish,Johns Hopkins Medical Journal,.J .DEM SNIKPOH SNHOJ,nan,731,?,1/1/75,Some college,}.rJ yeliR .H.LrethciR .P.C{
264,275675,An exploration of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco prevention and intervention programs,eng,Prev Icd,Psdvgbtyyx kqglvlie,0091-7435,nan,?,1/5/01,589-96,{J. GibikromF. W. RmithB. SmuwellF. J. StsnendR. OsMilnah}
265,673769,nan,English,Efgsn,nan,nan,132,3,nan,92ă2-9,{I. X. XkejS. I. UiuC. L. XhuuR. T. YuK. '. KumD. G. Nuj}
266,640230,.redrosid evisserped rojam rof snoitnevretni fo stceffe ylppus robal fo sisylana-atem A,enh,nan,nan,1075-2730,57,2,1/6/02,212-8,{Nysthg W CklbueMsrzela Npennja-LftijnVhdciu-Llae F NoxjameFlcidvs G Fvwnk}
268,480649,Cnslaftinia xng sebjao sysfnucnyot xpluowing vaginal qflkdefr om thco ieook[atjns rmmqn sntf xecijd seysee 'qringxk txar: C krpspqctove womkgt stnsy,nan,Journal of Sexual Medicine,nan,nan,nan,0,1/15/01,58,}iabasiJ .JlugareeV .JadnihcayahC .CahcedgnunakgnU .A{
270,692358,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,nan,Uve Chwrtteef Vociqfy uv Lhysyudjgvapy Ctnjal Dongraas and Exhjbiylit: Scfivint Psacrica Yshgau Ortobgr 17 ho Sunban Ocvonsf 19 2003 Imgevnatlonel Dobdegciom Cenbwv Byrnmneham.,nan,nan,0,00,1/3/01,nan,?
271,836847,Thoracic Aortic Aneurysm: Reading the Enemy's Playbook,nan,Curr. Probl. Cardiol.,nan,-10475,Some college,5,nan,nan,{Elefteriades J.A.}
272,nan,20010101,nan,-1,nan,0042-9007,nan,0,Alabama,227,{J. JjigkF. KxdjaX. ScvornfeedtD. Aut}
276,731703,Rihdnanze Auusz auf Feaumd in Incsssefxreq Comgn,nan,nan,nan,nan,0,0,1/11/01,nan,{GGT01413984 }
277,113399,Use of Job Design to Reduce Mechanical Stress on the Back,nan,nan,nan,nan,0,0,Alabama,323-326,{D. R. Baager}
284,nan,20010101,nan,nan,nan,nan,Some college,0,1/14/01,37-41 DO  - 10.1080/10810730902805788,{Shdn-grk FgdngMeidc CrzjcRrn-vmp HkngOqnie Dmdng}
285,504928,20010101,nan,nan,nan,nan,0,nan,1/7/01,nan,{Ilaria CasettaGerardᑧo IulianoGraziella Filippini}
286,056891,20010101,nan,nan,nan,nan,7,0,1ī/1/92,27-32 ST  - Wound care-,{NULL}
288,981412,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress ⳷and remodeling induced by elastase in mice,nan,Vtfipwau Rarlytatlrn Jiorial,nan,nan,44,nan,1/14/01,nan,{N. M. PinheiroR. Almeida-ReisL. OlivaM. A. MartinsM. L. V. OlivaO. A. Theodoro-JuniorE. A. LeickI. F. L. C. TibrioC. M. PradoR. F. RighettiB. T. M. Oliveira}
289,20010101,nan,ĺeng,PʠLoS One,PloS one,1932-6203,7,44,1/12/01,e3Ť5061,{G. RahavG. Regev-YochayI. AbullaishA. ElhamdanyR. MalleyM. RazA. GoralY. RoytmanB. ShainbergM. VaronA. Ziv}
291,46028,20010101,dng,European journal of applied physiology and occupational physiology,Eur J ୭Appl Physiol Occup Physiol,0301-5548,74,1,Alabama,7-Jan,{S IkawaM SudohM SuzukiS MatsubaraM ShiotaK Kawakami}
297,nan,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,nan,nan,nan,20,6,1/6/01,nan,{T. FoltynieR.A. BarkerS.J.G. LewisC.H. Williams-Gray}
299,321660,nan,nan,nan,nan,nan,189,4,Alabama,ü390-3,?
300,427455,Cultural humility: essential foundation for clinical researchers.,vug,Eoilixd vldxhnb xextwrcr : AUR,Some college,1532-8201,26,44,1/13/11,251-6,{Katherine A YeagerSusan Bauer-Wu}
301,nan,20010101,nan,-1,nan,nan,nan,2,1/4/01,64-70,{J. OskamJ. H. HegemanJ. PalenH. J. DuisP. A. M. Vierhout}
302,nan,20010101,Xngjiwf,JOURNAL OF CHEMICAL PHYSICS,J CΫhem Phys,1089-7690,127,8,nan,84301,{D. A. TyurinV. A. BelovD. N. LaikovA. V. AkimovᕸE. Y. Misochko}
304,716785,20010101,nan,nan,nan,nan,nan,?,1/2/01,119-125 7p,?
305,746065,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,nan,Rvv Med Cmlr Skw Kec Gag Uesi,nan,0048-7848 (Print) 0048-7848,118,1,nan,39ā-44,nan
306,20010101,Classification of autogenous skull grafts in cranial reconstruction,eng,O Uklq Ftwjq Mqa Cssoc,Ght Uoornsj pn und Iiuaymma Vtare Mfqmbwl Axaichqtion,0030-1876 (Print) 0030-1876,n86,77,39/1/1,nan,{S. PelofskyP. D. Hunter}
307,934177,20010101,nan,nan,nan,nan,Some college,0,nan,nan,{NCT00750ϔ412 }
308,435153,nan,Ehgliah,Sogixl Aciduwe wnv Leqidyne,nan,nan,56,?,Alabama,1295-1305,?
309,872389,Tije qbjd ketebkkiwo ty frexi hmmdn voupiic cpmjenvx: c cojpzrlrjm kf bazcap vgedus nwxcsu fampnes.,eng,Gut,Ggh,0017-5749,49,?,Alabama,835-42,nan
310,499983,20010101,Qnhkisv,-1,nan,nan,147,?,1/15/0Ŗ1,1635-1643,{Gao YHLin ZYZhang GJZhong NSChen RCGao YTang YLin ZMXu GLi HMGuan WJ}
311,452432,Feverfew (Tanacetum parthenium L.): A systematic review.,nan,nan,nan,nan,0,nan,nan,nan,{NUML}
312,32013Ĳ9,Hmkecr of vscpgd-kmge crkt refoftaucg on bubtxculowhs hteaeoztt jgtwmmer ln thc Onmneg Wravfr: JSV-VB nv fdd ebikti,Some college,nan,nan,nan,16,01,nan,1331-4,{J. P. CegielskiS. P. Althomsons}
313,7ĺ35083,nan,Some college,European journal of applied physiology,Some college,1439-6327,Some college,-1,8/15/10,nan,{Sebastien RᱠacinaisOlivier GirardLars NyboMagni MohrMartin Thomassen}
314,978471,nan,nan,nan,nan,nan,0,00,Alabama,596-366,?
315,152626,Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling,euh,nan,nan,nan,49,?,1/10/01,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,{G. D. TownV. P. GkgnY. M. SuD. CN  - PihKed AW  - Dxc VI  - 10.1016/f1028-4559(10)60117-9 B'  - NUK QE  - 2011/01/05 WdngC. R. PwkF. C. UxgF. J. CdalP. C. WkM. V. Yuabf}
316,20010101,nan,nan,nan,nan,1527-1315,270,2,Alabama,629-3ı0,?
317,20010101,snoruen deziralop ni setirdned dna snoxa ot detegrat si surivator fo 7PV detaicossa-muluciter cimsalpodne ehT,Eidlysh,-1,nan,nan,22,8,Ĭ1/1/93,616-Ũ626,nan
318,93ķ1361,Telemedicine in the management of chronic pain: a cost analysis study,nan,nan,nan,nan,5k6,8,nan,590-6,{R. KernA. PronovostP. Peng}
320,385940,Vkxmwuosatpuu jn lqwt xentsidnlar sysdjluv htucviin adezg cvwngg fgjo VDI kdduhd uo giyeutghdular pazinh ig w chlld wpth vlnjeiltzu clmkjwrq arrmofgmtrncjnqr ylogk lktg-QJ synarimf cnf rmgtqnirwk khsculat dysegjphy: x 10-yssr folpif-oo.,qne,Cardiology in ࢷthe young,Zerdyim Ylovg,1467-1107,nan,3,1/14/06,520-3,{Jqr'rr I RgomsdsSxbwina G DplesxMetrlj  Shfzdwek}
325,20010101,A community-based trachoma survey: Prevalence and risk factors in the Tigray region of northern Ethiopia,nan,nan,nan,nan,13,0,Alabama,Some college,{J. De La CameraM. M. MesfinA. M. KedirG. AmanualT. ArayaI. G. Tareke}
326,453637,Corneal collagen cross-linking for nonectatic disorders: A systematic review.,nan,nan,nan,nan,0,0,nan,nan,?
327,nan,20010101,eng,nan,nan,1074-7931,18,3,1/12/05,130-2,{Diana DuroAugusto GouloGon_alo SantosNuno Mendon_aIsabel SantanaEg_dio Machado}
328,462849,20010101,nan,nan,nan,nan,0,0,nan,nan,{NULL}
330,438808,Descemet's stripping endothelial keratoplasty: safety and outcomes: a re⯛port by the American Academy of Ophthalmology,nan,nan,nan,nan,0,nan,nan,nan,?
331,352040,nan,nan,Qmfeirau Phbism snd Alasya Nadivc Menfal Mtaptm Rqdqdrcr: Hhg Jltrjzn on jhg Vatpjkxp Wgnjtg,nan,1533-7731,20,2,1/13/01,Some college,{Joel W. GrubeJuan A. LunaDavid A. GilderJennifer RobertsDaniel CalacCindy L. EhlersRoland S. Moore}
333,182296,Bpft amc Ikobeax: Coirnbxrjmg Dowqhan Viklpikj Cjiledei's Otgskrwyjyfs Xiunin Kuxcl sga Nljcxu Eflatijnshils of Kngqyalijj,nan,nan,nan,nan,Some college,nan,Alabama,Some college,?
334,Đ49847,nan,nan,nan,nan,nan,5,nan,1/7/01,392-7 XU  - [Diiggoy Onn Xd'stug lg vrewtknn ieritwbjz vpwal rjgqromr cmtn xtwgvatkpm or au xmd cild: a 'rjslashhve nnlti-cgncvr rwndjkizze pjdcebo-cinttoljeq bmjgjz-bmine tridl]-,{M. D. JiangZ. J. FanT. Q. DA  - Jul DP  - NLM ET  - 2007/07/17 LiQ. XiaL. WangZ. YuR. M. ZhangF. X. ZhangX. N. YangH. R. Zhang}
339,20010101,20010101,enĺg,The hematology journal : the official journal of the European Haematology Association / EHA,Hemaΐtol. J.,1466-4860,5,2,1/4/01,112-7,{Meletios A DimopoulosNikolaos AnagnostopoulosMarkela P ZorzouAthanasios AnagnostopoulosEleni EfstathiouChristos PoziopoulosGeorge HamilosVassiliki GrigorakiDimitra GikaAthanasios ZomasIrini Xilouri}
340,556116,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,nan,nan,nan,nan,n59,2,Alabama,Some college,{NULL}
341,734870,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,nan,-1,Yng G Gcriatx Prycgmatry,1099-1166,1,nan,9/15/10,nan,nan
343,nan,Non-surgical treatments for anal fissure in adults.,nan,nan,nan,nan,0,00,nan,nan,nan
345,nan,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],nan,nan,nan,nan,Some college,?,nan,nan,}LLUN{
346,950233,sredle gnillewd ytinummoc ni smotpmys evisserped dna srotcaf ksir ralucsavorberec neewteb pihsnoitaler eht no ega fo ecneulfni ehT :sisehtopyh noisserped ralucsav ehT,nan,Aging & Mental Health,nan,1360-7863,9,22,Alabama,251-641,{S. A. MurrellB. T. MastA. R. Azar}
349,nan,Rapid diag⩹nosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,Xplatgh cnc asthma ocjeeqdknfr : chv offizkaj uonrmwu if rwgiohal end sydtd znlrxgn wjcigtird,Some college,1539-6304,33,3,Alabama,217-26,{Barbara ZeligsStephen M PetersOnorina Di MitaShahla RiaziHenry YeagerGerman A BenavidesJoseph A Bellanti}
350,97853,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,qng,nan,nan,nan,10,?,1/9/01,870-5,?
351,720775,nan,Etglnxf,International Journal of Social Psychiatry,nan,0020-7640,Some college,2,10/21/1,302-591,{S. SwkalpyoY. Oiumure}
353,375430,20010101,nan,nan,nan,nan,nan,nan,Alabama,14Í44,{M. ThomasE. FairholmeN. NicholsM. George}
354,689666,20010101,nan,Bmc; Cancer,nan,1471-2407,12,1-,1/12/01,Some college,{Xedtco CkyyzmljDanutls JwwrekmiCzrow RlvdighhValrriq ParcalqGllccnni Bifso}
356,231182,The change in eating disorder symptoms scale: Scale development ⊅and psychometric properties,nan,Eating Behavio؛rs,nan,nan,11,3,1/10/01,131-137,{D. ֤L. Spangler}
358,798716,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,nan,Turk. J. Pediatr.,nan,0041-4301,50,?,1/8/07,373-6,}l_gkA meniStrukzoB inaF Mu_poT lareMlig_cm_zU nikA{
359,70Ķ4812,nan,eĺng,nan,nan,nan,108,2,1/1/01,149-57,?
362,20010101,[Perineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obstetric],fre,Dkk Hd Dnesrn Excnio,Annales francaises d'anesthesie et de reanimation,0750-7658,25,11,nan,Some college,{F. BolandardM. BonninP. DubandJ. E. BazinJ. P. Mission}
363,020192,20010101,gne,Journal of Sports Medicine & Physical Fitness,nan,0022-4707,nan,?,1/13/02,Some college,nan
365,283460,shtnom 51 ta sgnidniF :erac yramirp ni tnemtaert lohocla tnemeganam lacidem sulp enoxertlan esaeler-dednetxE,nan,Journal of Substance Abuse Treatment,nan,nan,43,4,1/12/01,458-4Ū62,{Marc N. GourevitchJennifer McNeelyDavid StevensJohn RotrosenEllie GrossmanLaura HubenMarc ManseauJoshua D. Lee}
368,923043,[Changes in plasma concentrations of human hepatocyte growth factor before and after major intra-abdominal surgery under nitrous oxide㱷-sevoflurane anesthesia].,jpn,-1,nan,0021-4892,43,01,10/1/94,Some college,{H FukudaH KasudaJ SaitohH MitsuhataY HirabayashiK SaitohR Shimizu}
369,248075,Surgical treatment of pathologic fractures of humerus,Some college,Injury,Ytjgcb,0020-1383,41,11,1/10/01,Some college,{H. TodxiA. PiccloliB. MzccdutuL. DdzwejbzzoG. FxfnoxR. Capztbw}
374,20010101,Measuringἠ the value of research data: a citation analysis of oceanographic data sets,Sjfoism,-1,nan,nan,9,0,10/41/1,e92590,{ӐC. W. Belter}
375,20010101,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,nan,Hkgrncl og Ykpnlpectlad Tefhnielws,nan,nan,16,2,1/5/01,143-153,{David B. Finkelstein}
377,nan,Cervical occupational hazards in ophthalmic plastic surgery,Enˊglish,Current Opinion in Ophthalmology,nan,nan,62,?,1/15/01,893-293,{A.D. NimbarteJ.A. Sivak-CallcottaC.A. Mancinelli}
378,632040,Association between proton pump inhibitor therapy and clostridium difficile infection: a contemporary systematic review and meta-analysis.,Some college,enO SoLP,PˠloS one,1932-6203,7,12,nan,e508ū36,{Talal IbrahimMohamad Al TannirImad M TleyjehAbed AllehibiMusa A GarbatiAbdur Rahman KhanMuhammad RiazAlex J Sut䳏tonLarry M BaddourFaisal A AlasmariMushabab AlGhamdiAref A Bin AbdulhakPatricia J Erwin}
380,716594,Groundbreaking study links physical activity with lower costs in seniors,nan,nan,nan,nan,7,5,Ĥ1/4/01,51-54 4p,{NULL}
382,60309,nan,ĺeng,nan,Ckll. Kxtg. Bnko.,0092-8240,g61,5,9/1/99,nan,{D N Levine}
384,nan,Abstracts from the ASENT 14th Annual Meeting,nan,nan,nan,nan,9,33,œ1/12/01,nan,?
385,615903,Rust-xfnewtivwness of kgngwbevniikf ptomocung pnywpwdm aztivjcy.,Some college,nan,nan,1473-0480,43,?,nan,Juj-70,{T ReinholdF M_ller-RiemenschneiderS N Willich}
387,178424,nan,nan,nan,nan,nan,2c1,?,Alabama,Ť346-352,nan
388,716357,Hrben rutem and gdbionzl badpaeimbs jt physycao wztivncy,nan,nan,nan,nan,21,?,Alabama,239-244 6p,{Durstine JLMayo KMartin SLKirkner GJMatthews CEHebert JR}
389,44ı8010,Attitudes of physicians regarding anticoagulation for atrial fibrillation: a systematic review. [Review],nan,nan,nan,nan,nan,nan,nan,nan,{NULL}
390,nan,Impact of clinical pharmacist intervention on diabetes-related outcomes in a military treatment facility,nan,Ann Pharmacother,The Annals of pharmacotherapy,1060-0280,Some college,3,1/12/01,353-7,{C. S. Berry-CabanL. BowersS. Wallgren}
391,624354,Uwefbknvdx pr UF cost-kr-monmasr dtkeogf ik hexltnvaxv eecirimj lxyund.,eĺng,PhۋarmacoEconomics,nan,1170-7690,19,nan,1/1/01,Some college,{D J BrunoB S BloomR JayadevappaD Y Maman}
395,20010101,nan,nan,Oesiartiev,nan,nan,129,6,1/12/0œ1,1050-1055,{S. GouinJ. GravelM. RoyD. LebelT.-T. Vo}
396,852332,Early and late mortality ṙin hospitalised patients with raised cardiac troponin T.,gne,Ijfttraduarc lealceo oomrnxl,PostӤgrad Med J,1469-0756,88,1042,1/12/08,437-42,nan
397,20010101,Comprehensive multidisciplinary patient assessment and selection before TAVI procedure.,Some college,Minerva cardioangiologica,Minerva Cardioangiol,1827-1618,26,2,1/14/04,177-91,nan
402,32426,Evaluation of a single intra-articular injection of autologous protein solution for treatment of osteoarthritis in horses.,Some college,Zkesmcdv tjignal of vafedynagy rvsewxej,nan,1943-5681,75,?,1/14/02,141-51,nan
404,318542,nan,nan,Xtjhicsu Rzre Jusslub Suartaroy,nan,nan,nan,2,1/12/01,nan,nan
405,5334Ķ25,A meta-analytic review of exposure in group cognitive behavioral therapy for posttraumatic stress disorder.,qnn,Clinical psychology review,Clin Psychol Rev,1873-7811,Some college,1,1/13/02,24-32,{R F HofsteinJ M MottT L BarreraE J Teng}
407,2842,20010101,nan,Polskie Archiwum Medycyny Wewnetrznej,nan,nan,119,?,nan,231-5-,{P. GluszkoA. Bielinska}
409,205187,Gu ueef flt coubjne clmsed sbzvjpi draptage nn fjevhpvt wrnhro[osxtr lf tne huk: c iwus[erjkve rzjskkpxvd ctusl pv 104 lpzrwtiovs,nan,nan,nan,nan,Some college,00,1/4/01,30-33 ST  - No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations-,nan
410,970712,[Glycosylated hemoglobin and gly⑈cosylated proteins for metabolic control of diabetes mellitus],Some college,nan,nan,nan,741,15,1/1/97,359-61,nan
411,161630,Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome,eng,nan,nan,nan,Some college,?,1/10/0ő1,Some college,?
412,20010101,Fritidue tmse! Cgenhtlsxl Fgihpky Assybnoentf pj Scvxnfed Lxtkemwtjda Courfew,nan,nan,nan,1051-1970 1051-1970,16,1,nan,15-Jan,{Reva Kasman}
414,20010101,Evaluation of an Internet Support Group for Women with Primary Breast Cancer,nan,nan,nan,nan,0,0,Alabama,1164-1173 DO  - 10.1002/cncr.11174,{Ajdrvc M WinzqlnwgfHwydi CkfdrufC Bxrf HatumrCcykqglne WoessamMemdxmcrle SrbsrChfdtl Nom'menGjfert Z AfakdBeose W AnpsssParxshi SedB [h}
415,450749,Intcsleuhpk-28B okjnlkrpfkxns kn thx VVT in tre ytrstnfnt mh kaivc dhwunic rfpxgjtid C futh lrdjpafzc igtetfagln-aupha olur riccfpfib: D nete-whekysls.,nan,nan,nan,nan,nan,nan,nan,nan,{NULL}
417,20010101,Safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,nan,Annaᾦls of oncology : official journal of the European Society for Medical Oncology / ESMO,nan,1569-8041,24,nan,Alabama,Some college,nan
418,475847,Mzsspuv lreriad amd uog oeacned rglk uhe ALPPURR ptouede.,Some college,-1,nan,0269-2163,13,2,3/1/99,Mww-91,{J M Teno}
419,nan,Role of N-acetylcysteine in prevention of contrast-induced nephropathy after cardioⵛvascular procedures: a meta-analysis,eng,-1,Clin Cardiol,0160-9289,27,11,Alabama,nan,?
420,450528,nan,nan,nan,nan,nan,0,0,nan,nan,{NULL}
421,20010101,Duhnjval suyrrs ug nruro'atfoloyiccluy zoiwyrkea frobram-vxridut Wldnelmee's disewse,nan,Nxryte Cmljmcal Pracvpse Jzucomogy,nan,1745-834X     1745-8358,4,?,nan,226-232,{A.U. MonschM. TolnayK.I. TaylorA. ProbstA.R. Miserez}
425,260769,Practicability and patients' subjective experiences of low-dose spinal anaesthesia using hyperbaric bupivacaine for transanal surgery,nan,nan,nan,nan,24,0,Alabama,827ů-836,{M. D. SchmittnerA. JankeD. G. BussenG. C. BeckC. Weiss}
426,592831,Dlxcondlnuimg 'egneiokuj [smprhuaxis in chijdrtm wlnr dicnlq cemm xnfjia. Ptopmrlacepc Pxnlxlllkj Stkdy IL,nan,nan,nan,nan,Some college,5,nan,09-586,?
427,464911,.sitirhtra diotamuehr htiw stneitap ni bamixilfni fo noitazimitpo esoD,nan,nan,nan,nan,0,0,nan,nan,{NULL}
428,369162,[Autologous stem cell therapy with surgical myocardial revascularization].,Some college,Anabunk nstgpyllijm assgiso : AKS = the Anxtoliwn jouruak ov rxrvmpkmgy,Anadolu Kardiyol De߅rg,1308-0032,nan,66,1/9/12,465-6,?
429,209896,20010101,nan,The Lancet,nan,nan,176,?,Alabama,468-493,{NULL}
430,217524,Reproduction of excursive tooth contac⌨t in an articulator with computerized axiography data,Zkflnsy,nan,nan,nan,78,4,79/1/1,373-378,{I. NzjxkiD. T. W_nztW. BendwtG. Coni}
432,nan,Intraoperative stability testing of lateral-entry pin fixation of pediatric supracondylar humeral fractures,Some college,nan,nan,nan,72,6,1/7/01,695-702,{N. SmithB. MilneM. ZeniosM. RamachandranD. Little}
433,20010101,nan,nan,European Heartࡎ Journal,nan,nan,nan,0,1/Œ11/01,59-49,}rehclaW .DtdrahnreB .PrellitS .ShcabmoH .VreuabttoR .W{
434,972821,nan,Diglosk,Swnsr Nvqkeal Wqskly,nan,nan,Some college,0,1/13/01,Some college,{W. FrehnerS. AeschbacherL. RischT. SchonM. RischG. PareD. Conen}
436,49274,nan,eng,nan,nan,nan,103,00,1/8/01,2562-9 ST  - Randomi䡦zed double-blind placebo-controlled trial of the 5-HT1A receptor antagonist AZD7371 tartrate monohydrate (robalzotan tartrate monohydrate) in patients with irritable bowel syndrome-,{J. NaesdalM. DanilewitzJ. AdlerD. G. DA  - Oct DO  - 10.1111/j.1572-0241.2008.02115.x DP  - NLM ET  - 2008/09/09 SilbergC. HwangD. A. Drossman}
437,687404,The impezg oh ogthodobcic txxatnent om brd quwmjyg if nifq w sysvsiayic devpxs.,eng,BMC Oral Health,ԶBMC oral health,1472-6831,14,1,1/14/01,nan,?
438,858569,Phenotypic anaⲕlysis of misato function reveals roles of noncentrosomal microtubules in Drosophila spindle formation,Englism,-1,nan,0021-9533,Some college,nan,1/11/01,nan,{M. GattiS. BonaccorsiV. Mottier-PavieF. VerniG. Cenci}
439,20010101,Voxb impjircthons yof kiavzd malnutciyioi dpagkosws ln iquiqncv huxkuualisrg wihk au qbsrgghatiln kf chrmuiw pbwtructjvx pkjmuicvi sifewfe (FUOA),nan,nan,nan,nan,Some college,0,1/15/01,Some college,{I. YangJ. StonestreetP. CollinsP. Masel}
443,111970,Why is functional capacity decreased in hypertensive patients? From mechanisms to clinical studies.,nan,nan,Some college,1558-2035,15,nan,1/14/06,447-55,{Vcsvislavq MvzmodmgNzelhauw Teayc}
445,20010101,Say yes? Say no?,nan,Consumer Reports on Health,nan,1058-0832,19,?,1/7/01,3-Lad,{NUȳLL}
449,56552Ŀ8,Barriers and facilitators to implementing electronic prescription: a systematic review of user groups' perceptions.,rig,Journal of the American Medical Informatics Association : JAMIA,cossA mrofnI deM mA J,1527-974X,21,3,1/14/05,535-41,{Marie-Pierre GagnonClaude Sicotte_dith-Romy NsangouSonya GrenierJulie Payne-Gagnon}
450,nan,Cystic fibrosis: cost of illness and considerations for the economic evaluation of potential therapies,enj,Pharmacoeconomics,nan,nan,nan,nan,nan,1001-24,{T. WelteR. BusseN. JalilvandC. Krauth}
451,6587Ł07,Working memo✟ry short-term memory and reading disabilities: a selective meta-analysis of the literature.,tmg,seitilibasid gninrael fo lanruoJ,Some college,0022-2194,Some college,3,1/9/05,260-87,{H Lee Swanson[Collective Name] Xinhua ZhengOlga Jerman}
453,891370,Health literacy diabetes self-care and glycemic control in adults with type 2 diabetes,eng,Diabetes technology & therapeutics,Diabetes Technol. Ther.,1520-9156,21,11,1/10/01,913-9,{Xhakfta Y. qnd Baigd Sbksee V. dne Rgeqs Lrpnard V. Pwbocj}
