id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2094,The Lawn Ranger,Cream Ale,16,0.065,42,29,Cedar Creek Brewery,Seven Points,TX
1219,Wisconsin Amber (1998),American Blonde Ale,24,0.045,nan,452,Centennial Beer Company,Edwards,NM
1218,Oktoberfest Revolution,American Pale Wheat Ale,12,0.056,nan,203,Centennial Beer Company,Denver,MN
784,Main St. Virginia Ale,Märzen / Oktoberfest,16,0.048,nan,380,Center of the Universe Brewing C...,Ashland,VA
1839,Fort Pitt Ale,American Brown Ale,16,0.045,24,175,Center of the Universe Brewing C...,Ashland,VA
1248,Main St. Virginia Ale,Altbier,12,0.072,nan,350,Pete's Brewing Company,Ashland,TX
2595,Ray Ray’s Pale Ale,American IPA,24,0.06,42,264,Center of the Universe Brewing C...,Charlotte,VA
112,Chai Ale,Herbed / Spiced Beer,16,0.055,35,350,Morgan Street Brewery,San Luis Obispo,CA
1648,Barney Flats Oatmeal Stout,American IPA,16,0.072,85,350,Morgan Street Brewery,San Luis Obispo,MN
1647,Sensi Harvest,American Double / Imperial IPA,16,0.095,23,449,Notch Brewing Company,San Luis Obispo,CA
1646,Fat Tire Amber Ale (2011),Saison / Farmhouse Ale,12,0.075,18,350,Central Coast Brewing Company,San Luis Obispo,CA
383,Stickin' In My Rye,Rye Beer,24,0.045,nan,261,Champion Brewing Company,Charlottesville,VA
2056,THP Light (2006),American Pale Ale (APA),12,0.067,nan,236,Hops & Grain Brewery,Louisville,VA
2055,Killer Kolsch,German Pilsener,12,0.05,22,236,Champion Brewing Company,Charlottesville,IN
1777,Curious Traveler Shandy,American IPA,12,0.059,nan,10,Champion Brewing Company,Chicago,VA
2019,Enlighten,Hefeweizen,12,0.057,nan,250,Chapman's Brewing,Angola,NE
2018,Monkadelic,Fruit / Vegetable Beer,16,0.064,8,163,Chapman's Brewing,Angola,MI
1046,Pail Ale,Czech Pilsener,12,0.055,nan,201,Moat Mountain Smoke House & Brew...,Eagle,IN
16,Englishman,English Brown Ale,16,0.066,nan,191,Ruhstaller Beer Company,Charleston,IN
417,8 Barrel,English India Pale Ale (IPA),16,0.08,30,141,Rivertowne Brewing Company,Chatham,PA
1068,Oktoberfest,Märzen / Oktoberfest,16,0.055,40,226,Tröegs Brewing Company,Chatham,NY
2380,IPA #11,American IPA,16,0.057,9,263,Cheboygan Brewing Company,Kona,PA
1767,Blood Orange Honey,Fruit / Vegetable Beer,16,0.05,10,121,Cheboygan Brewing Company,Cheboygan,MI
2354,Oktoberfest,Witbier,16,0.052,nan,121,Great Divide Brewing Company,Longmont,MI
1245,Deadeye Jack,American Blonde Ale,12,0.05,34,380,Christian Moerlein Brewing Company,Milwaukee,OH
567,Churchkey Pilsner Style Beer,American Pilsner,16,0.052,nan,510,Churchkey Can Company,Seattle,MI
390,First Press,Cider,12,nan,nan,425,Ciderboys,Stevens Point,AZ
1341,Firewater India Pale Ale,Cider,16,0.056,nan,449,Ciderboys,Stevens Point,WI
519,Cubano Espresso,Bock,12,0.055,25,141,Geneva Lake Brewing Company,Tampa,CO
2568,Operation Homefront,American IPA,12,0.062,nan,337,Airways Brewing Company,Eagle,TX
2181,Wandering Pelican,American IPA,12,0.082,nan,290,Round Guys Brewing,Tampa,FL
2012,Java the Hop,Kölsch,16,0.05,nan,141,Tallgrass Brewing Company,Bloomfield,FL
2011,Samuel Adams Winter Lager,Märzen / Oktoberfest,12,0.055,nan,74,Cigar City Brewing Company,Tampa,FL
1741,Puppy's Breath Porter,Pumpkin Ale,12,0.062,nan,118,Cigar City Brewing Company,Tampa,TX
2009,Hefe Lemon,Baltic Porter,12,0.077,nan,141,Anderson Valley Brewing Company,Tampa,MI
2334,Hopped on the High Seas (Hop #529),American IPA,12,0.051,nan,141,Cigar City Brewing Company,Tampa,CO
1990,Clean Shave IPA,American IPA,12,0.048,nan,368,Cigar City Brewing Company,Eau Claire,WI
1695,Wiregrass Post-Prohibition Ale,American Amber / Red Ale,12,0.05,nan,141,Banner Beer Company,Pineland,FL
1694,Better Weather IPA,English Pale Ale,12,0.07,nan,141,MacTarnahans Brewing Company,Warrenville,FL
1693,Hopped on the High Seas (Citra),American IPA,16,0.048,nan,141,Cigar City Brewing Company,Tampa,FL
1637,Hopped on the High Seas (Ahtanum),American IPA,12,0.07,35,141,Hilliard's Beer,Tampa,FL
2528,Gwar Beer,American Pale Ale (APA),12,0.063,nan,47,Cigar City Brewing Company,Tampa,FL
2598,Tropical Heatwave,Belgian Pale Ale,16,0.052,nan,141,Manzanita Brewing Company,Leavenworth,MI
85,Humidor Series India Pale Ale,American IPA,12,0.075,70,141,Cigar City Brewing Company,Portland,FL
2572,Jai Alai IPA Aged on White Oak,American Pale Wheat Ale,16,0.044,70,141,Cigar City Brewing Company,Lincoln,FL
2054,Autumnal Molé Stout,American IPA,16,0.048,65,116,Cigar City Brewing Company,Crozet,CO
1139,Invasion Pale Ale,English India Pale Ale (IPA),12,0.042,nan,141,Cigar City Brewing Company,Saint Louis,CO
1138,Back East Golden Ale,American Amber / Red Lager,16,0.055,44,141,Cigar City Brewing Company,Eagle,FL
1223,Maduro Brown Ale,American Brown Ale,16,0.055,25,141,Brewery Vivant,Tampa,FL
128,Hotter Than Helles Lager,Munich Helles Lager,16,0.054,nan,141,Big Storm Brewing Company,Tampa,VA
569,HGH (Home Grown Hops): Part Duh,English Pale Ale,12,0.099,75,141,Cigar City Brewing Company,Tampa,WI
2025,Jai Alai IPA,American IPA,16,nan,nan,141,Cigar City Brewing Company,Lancaster,FL
545,Half Cycle IPA,American Amber / Red Lager,16,0.075,18,379,Cigar City Brewing Company,Tampa,IL
2338,Shark Tracker Light lager,Light Lager,12,0.037,nan,145,Finch's Beer Company,Nantucket,OR
1973,Pumple Drumkin,Pumpkin Ale,12,0.06,nan,145,Cisco Brewers,Nantucket,OH
2271,Grey Lady,American Pilsner,12,nan,nan,199,Piney River Brewing Company,Nantucket,DC
657,Crazy Mountain Amber Ale,American Double / Imperial IPA,12,0.062,nan,145,Cisco Brewers,Kona,PA
656,Hala Kahiki Pineapple Beer,American IPA,16,0.049,nan,145,KelSo Beer Company,Nantucket,MA
1587,Autumn Winds,Light Lager,12,0.038,nan,145,Cisco Brewers,Nantucket,NY
56,Whale's Tale Pale Ale,English Pale Ale,12,0.051,nan,43,Cisco Brewers,Nantucket,MA
1772,Jacaranada Rye IPA,American IPA,16,0.073,nan,72,Claremont Craft Ales,Louisville,UT
1969,Cascadian Dark Ale,American Pale Ale (APA),12,0.051,nan,232,Coalition Brewing Company,Portland,OR
5,OktoberFiesta,American Pale Wheat Ale,16,0.069,nan,83,Great Divide Brewing Company,Portland,CA
2031,Snake Handler Double IPA,Tripel,12,0.065,nan,415,Coastal Empire Beer Company,Brooklyn,GA
1037,Lost Trout Brown Ale,American Brown Ale,16,0.062,nan,415,Coastal Empire Beer Company,Garden City,nan
582,Rhode Island Blueberry,Kölsch,12,0.05,11,101,Cedar Creek Brewery,Morganton,IN
2437,Newport Storm IPA,American IPA,16,0.065,70,101,Big Elm Brewing,Bloomfield,CT
751,Bikini Beer,American IPA,12,0.052,24,10,Coastal Extreme Brewing Company,Davenport,CA
120,Hurricane Amber Ale,American Amber / Red Ale,12,0.052,nan,101,Coastal Extreme Brewing Company,Newport,RI
1210,On the Wings of Armageddon,Fruit / Vegetable Beer,16,0.058,nan,232,Bare Hands Brewery,Oklahoma City,AZ
1658,Des Moines IPA,Witbier,12,0.045,nan,482,Confluence Brewing Company,Tempe,CT
128,Capital Gold Golden Lager,German Pilsener,16,0.04,60,495,Confluence Brewing Company,Des Moines,CO
968,Farmer John's Multi-Grain Ale,American Blonde Ale,12,0.052,34,153,Confluence Brewing Company,Hilo,IA
2351,Behemoth,American Pilsner,12,0.062,nan,139,Core Brewing & Distilling Company,Springdale,AR
2272,Arkansas Red,American Amber / Red Ale,12,0.055,nan,139,Core Brewing & Distilling Company,Charlotte,MI
1337,Thai.p.a,Oatmeal Stout,12,0.075,nan,139,Blue Blood Brewing Company,Springdale,AR
2305,Hala Kahiki Pineapple Beer,Extra Special / Strong Bitter (ESB),16,0.049,nan,405,Brewery Vivant,Ashland,AR
2582,Chester's Beer (2005),American Pale Lager,12,0.038,nan,512,Cottrell Brewing,Denver,PA
1067,Heiner Brau Kölsch,English Pale Ale,12,0.05,nan,30,Covington Brewhouse,Covington,MI
716,Trigger Blonde Ale,American Blonde Ale,16,0.048,nan,515,Crabtree Brewing Company,Greeley,CA
659,Crabtree Oatmeal Stout,Oatmeal Stout,12,0.075,nan,283,Mikerphone Brewing,Somerset Center,CO
556,Eclipse Black IPA,American Black Ale,16,0.077,71,515,Anderson Valley Brewing Company,Everett,HI
2538,Vertex IPA,American Pale Ale (APA),12,0.057,nan,63,Crazy Mountain Brewing Company,Edwards,CA
2355,Old Soul,American Amber / Red Ale,12,0.06,93,63,Occidental Brewing Company,Edwards,CO
582,Monk from the 'Yunk,American Blonde Ale,12,0.059,nan,226,Burn 'Em Brewing,Edwards,CO
1229,WinterWonderGrass Festival Ale,American Amber / Red Ale,12,nan,nan,470,Mikkeller,Edwards,AK
1469,Boohai Red Ale,American Amber / Red Ale,12,nan,nan,63,Crazy Mountain Brewing Company,Sheridan,CO
685,Lava Lake Wit,Witbier,12,0.052,19,235,Keweenaw Brewing Company,Edwards,NC
1816,Blue Point White IPA,American Pale Ale (APA),12,0.06,nan,499,Crazy Mountain Brewing Company,Edwards,WA
1203,Dunkel Lager,American Brown Ale,16,0.052,35,50,Miami Brewing Company,Edwards,CO
809,Yellow Collar,American Pale Ale (APA),12,0.065,70,247,Creature Comforts,Athens,GA
2348,Topcutter India Pale Ale,Berliner Weissbier,12,0.085,nan,247,Cigar City Brewing Company,Chicago,GA
2293,Flagship Ale,American Blonde Ale,12,0.028,nan,169,Crooked Fence Brewing Company,South Bend,VT
1217,Heliocentric Hefeweizen,American IPA,12,0.066,nan,451,Montauk Brewing Company,San Diego,ID
1104,Jack Pine Savage,American Pale Ale (APA),16,0.056,nan,129,Crooked Fence Brewing Company,Garden City,PA
2145,Vivant Tripel (2012),American Amber / Red Ale,12,0.093,nan,212,Brewery Vivant,Morganton,SD
1737,BrightCider,Herbed / Spiced Beer,12,0.066,nan,212,Crow Peak Brewing Company,Myrtle Beach,IN
1808,Bear Butte Nut Brown Ale,American Brown Ale,16,0.055,nan,212,Crow Peak Brewing Company,Spearfish,LA
1301,Easy Livin' Summer Ale,American Blonde Ale,12,0.052,nan,166,Crazy Mountain Brewing Company,Spearfish,SD
542,Canyon Cream Ale,American Pale Ale (APA),12,0.055,nan,212,Crow Peak Brewing Company,Spearfish,WI
1940,Pile O'Dirt Porter,American Porter,16,0.055,nan,528,Crow Peak Brewing Company,Mishawaka,CA
271,11th Hour IPA,American IPA,12,0.06,nan,212,Crow Peak Brewing Company,Spearfish,OR
1057,Mirror Pond Pale Ale,American Amber / Red Ale,12,0.06,nan,472,Aslan Brewing Company,Monroe,CO
124,Festie,Kölsch,16,0.055,23,472,Crystal Springs Brewing Company,Boulder,GA
1789,Dale's Pale Ale,American Blonde Ale,16,0.072,nan,315,Alaskan Brewing Company,Denver,IN
1788,Stone Fort Brown Ale,Witbier,16,0.05,nan,201,21st Amendment Brewery,Avon,WI
1787,Floyd's Folly,Scottish Ale,16,0.08,nan,343,Cutters Brewing Company,Avon,IN
2394,Half Court IPA,American IPA,16,0.063,nan,315,Good People Brewing Company,Aspen,IN
1763,Geary's Pale Ale,English Pale Ale,12,0.045,nan,323,Sun King Brewing Company,Portland,TX
784,Happening Now,Kölsch,12,0.06,nan,43,The Right Brain Brewery,Portland,ME
2078,Golden Trout Pilsner,Scotch Ale / Wee Heavy,12,0.08,nan,158,RoughTail Brewing Company,Washington,AZ
1809,Boxer Ice,German Pilsener,12,0.052,15,227,DC Brau Brewing Company,Charlottesville,DC
1263,El Hefe Speaks,Hefeweizen,12,0.045,nan,227,Southern Star Brewing Company,Boulder,DC
1092,Penn Quarter Porter,American Porter,12,0.043,nan,431,Fremont Brewing Company,Stevens Point,DC
851,On the Wings of Armageddon,American Double / Imperial IPA,12,0.092,115,227,Bonfire Brewing Company,Washington,DC
1331,The Corruption,American Stout,12,0.055,80,131,Wachusett Brewing Company,Mt. Airy,DC
1155,The Citizen,Belgian Pale Ale,16,0.07,nan,151,DC Brau Brewing Company,Washington,CO
1961,Noche Dulce,American IPA,12,0.062,nan,227,DC Brau Brewing Company,Washington,NC
1257,Leaning Chimney Smoked Porter,American Pale Ale (APA),16,0.065,nan,71,Dad & Dude's Breweria,Gloucester,CO
964,Dank IPA (2012),Witbier,16,0.099,nan,451,Dad & Dude's Breweria,Longmont,UT
188,Hi-Res,American IPA,16,0.072,nan,24,Daredevil Brewing Company,Shelbyville,IN
110,BrewFarm Select Golden Lager,American Pale Lager,12,0.065,nan,410,Dave's Brewfarm,North Woodstock,IL
1431,Sprocket Blonde Ale (2006),American Blonde Ale,12,0.05,nan,333,Piney River Brewing Company,Leavenworth,CO
1130,Sprocket Pale Ale (2006),American Pale Ale (APA),12,0.05,nan,72,Tin Man Brewing Company,Gary,CA
1746,Dead Armadillo Amber Ale,Maibock / Helles Bock,12,0.063,nan,525,Dead Armadillo Craft Brewing,Tulsa,OK
2371,Neato Bandito,American Porter,12,0.058,nan,352,Deep Ellum Brewing Company,Dallas,CA
103,Oak Aged Cider,American Brown Ale,12,0.075,33,127,Deep Ellum Brewing Company,Dallas,IA
1992,Dream Crusher Double IPA,American Blonde Ale,12,0.085,66,127,Deep Ellum Brewing Company,Gainesville,IN
1827,Deep Ellum Pale Ale,American Amber / Red Ale,16,0.06,nan,51,Great Crescent Brewery,Dallas,MN
1203,Working for the Weekend,Saison / Farmhouse Ale,12,0.056,nan,188,Deep Ellum Brewing Company,Dallas,OR
1202,Poleeko Gold Pale Ale (2009),American Porter,16,0.055,nan,127,Deep Ellum Brewing Company,Dallas,OR
1248,Terlingua Gold,German Pilsener,12,0.045,nan,364,Deep Ellum Brewing Company,Dallas,TX
946,Dallas Blonde,American Blonde Ale,12,0.052,23,127,Deep Ellum Brewing Company,Dallas,NY
943,Healani,American IPA,12,0.054,22,272,Cigar City Brewing Company,Kona,TX
1234,Thrasher Session India Pale Ale,Belgian Strong Dark Ale,12,nan,30,283,Defiance Brewing Company,Hays,KS
520,Gutch English Style Mild Ale,English Pale Mild Ale,12,0.05,20,209,Defiance Brewing Company,Hays,KS
1601,Brotherhood Steam,Irish Dry Stout,12,0.059,nan,453,Denali Brewing Company,Talkeetna,IN
1877,Mother Ale,American Blonde Ale,12,0.056,46,91,Denali Brewing Company,Talkeetna,RI
446,Nomader Weiss,Kölsch,16,0.065,71,453,Denali Brewing Company,Talkeetna,WI
2585,Single Engine Red,Irish Red Ale,12,0.058,46,453,Brewery Vivant,Milwaukee,AK
1944,Bikini Beer,American IPA,12,0.058,nan,97,Denver Beer Company,Astoria,CO
1943,Pale,American Amber / Red Ale,12,0.05,nan,263,Denver Beer Company,Seattle,CO
1210,Mirror Pond Pale Ale,Wheat Ale,12,0.063,18,17,Deschutes Brewery,Houghton,OR
1481,First Stand,Hefeweizen,12,0.06,nan,57,Destihl Brewery,Bloomington,IL
1310,Abbey's Single (2015- ),Abbey Single Ale,12,0.058,22,379,Destihl Brewery,Saint Louis,IL
2025,Vertex IPA,American IPA,12,0.09,nan,174,Brewery Vivant,Bloomington,IL
2021,Here Gose Nothin',Cider,12,0.055,12,380,Kettle House Brewing Company,Bloomington,NY
2122,Strawberry Blonde,Fruit / Vegetable Beer,12,0.05,nan,57,Great Crescent Brewery,Spirit Lake,IL
1888,Boneshaker Brown Ale,American Pale Wheat Ale,12,0.096,nan,389,Brewery Vivant,Greenville,CO
478,Abbey's Single Ale (Current),Abbey Single Ale,12,0.062,60,57,Figueroa Mountain Brewing Company,Manhattan,IL
2459,Mastermind,American Amber / Red Ale,16,0.044,45,237,Devil's Backbone Brewing Company,Redlands,VA
1201,Dog Days Lager,American White IPA,12,0.052,26,237,The Black Tooth Brewing Company,Brooklyn,IA
924,Deadicated Amber,American Amber / Red Ale,16,0.061,nan,491,Taxman Brewing Company,Westminster,CA
731,Kaleidoscope Collaboration 2012,American Black Ale,16,nan,nan,491,Devil's Canyon Brewery,Belmont,CA
1355,Colorado Red Ale,Oatmeal Stout,12,0.071,110,491,Devil's Canyon Brewery,Los Angeles,TX
647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16,0.07,38,491,Sockeye Brewing Company,Boulder,CA
1547,Hop Up Offa That Brett (2014),American Pale Ale (APA),12,0.045,nan,319,Dick's Brewing Company,Centralia,WA
1013,Filthy Hoppin' IPA,American Brown Ale,12,0.04,nan,311,Dirty Bucket Brewing Company,Woodinville,WA
1767,Dock Street Amber Beer (1992),American Amber / Red Ale,12,nan,nan,488,Dock Street Brewery,Philadelphia,PA
524,Dolores River Hefeweizen,American IPA,16,nan,nan,161,Sun King Brewing Company,Dolores,PA
450,Hips Don't Lie,Extra Special / Strong Bitter (ESB),16,nan,nan,531,Rivertown Brewing Company,Dolores,IL
449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,16,nan,nan,531,Dolores River Brewery,Abingdon,CO
2207,Bark Bite IPA,American Pale Ale (APA),16,nan,nan,531,Dolores River Brewery,Dolores,CO
447,Dolores River Dry Stout,Berliner Weissbier,12,nan,nan,531,Dolores River Brewery,Dolores,CO
446,Dolores River Mild,English Dark Mild Ale,12,nan,nan,531,Oskar Blues Brewery,Laurel,OR
2673,Cranberry Blend,Euro Dark Lager,12,0.046,nan,281,Downeast Cider House,Elmira,NJ
977,Orignal Blend,American Double / Imperial IPA,12,0.051,nan,531,Mikerphone Brewing,Salt Lake City,MA
881,Nonstop Hef Hop,American Amber / Red Ale,12,0.05,18,10,Dry Dock Brewing Company,Aurora,CO
1209,Cavatica Stout,Fruit / Vegetable Beer,12,0.047,17,256,Dry Dock Brewing Company,Aurora,CO
2548,Leatherhead Red,Hefeweizen,12,0.052,nan,496,Dry Dock Brewing Company,Seattle,CO
871,Dry Dock Amber Ale,American Pale Wheat Ale,12,0.058,16,476,Dry Dock Brewing Company,Hardy,UT
1685,Babbling Blonde,American IPA,12,0.061,64,328,Due South Brewing Company,Crozet,FL
457,Big Bowl Blonde Ale,American Pale Wheat Ale,12,0.092,nan,538,Cisco Brewers,Santa Fe,NY
1590,Kilt Lifter Scottish-Style Ale,Pumpkin Ale,16,0.056,nan,256,Eddyline Brewery & Restaurant,Buena Vista,CO
1995,Beltian White,American IPA,12,0.078,nan,256,Eddyline Brewery & Restaurant,St Mary's,KY
1110,Hop Stalker Fresh Hop IPA,Belgian Pale Ale,16,0.06,nan,460,Eddyline Brewery & Restaurant,Danville,CO
1014,Pt. Bonita Rustic Lager,Pumpkin Ale,16,0.05,nan,369,Half Acre Beer Company,Seattle,CO
2471,Ten Fidy Imperial Stout,Fruit / Vegetable Beer,12,0.055,nan,191,Mehana Brewing Co.,Buena Vista,CO
680,Boater Beer,German Pilsener,12,0.045,nan,254,Big Choice Brewing,Eagle,CO
2310,Crank Yanker IPA (2011),American IPA,12,0.078,nan,72,Rivertowne Brewing Company,Buena Vista,CO
1642,Bitter Bitch Imperial IPA,Extra Special / Strong Bitter (ESB),12,0.058,nan,286,Elevator Brewing Company,Columbus,OH
673,Dottie Seattle Lager,American Amber / Red Lager,12,0.072,nan,460,Emerald City Beer Company,Seattle,WA
2515,Nut Sack Imperial Brown Ale,American Brown Ale,12,0.07,nan,465,Big Lake Brewing,Houghton,MD
1039,Harpoon Summer Beer (2012),American Amber / Red Ale,16,0.04,nan,473,Engine House 9,Tacoma,WA
2477,Jacaranada Rye IPA,American Blonde Ale,12,0.052,nan,81,Brewery Vivant,Denver,CO
2433,Element 29,Maibock / Helles Bock,12,0.073,nan,81,Epic Brewing,Bloomington,IA
2004,Hop Syndrome,American Pale Lager,12,0.05,nan,81,Epic Brewing,Denver,WI
2003,El Steinber Dark Lager,American IPA,12,0.062,nan,543,Epic Brewing,Denver,CO
2487,Little Sister India Style Session Ale,American IPA,12,0.08,60,170,Goose Island Brewing Company,White Salmon,OH
800,Brew Free! or Die IPA,American IPA,12,0.066,80,170,Everybody's Brewing,Weston,WA
1233,Original Orange Blossom Ale (Current),American Pale Wheat Ale,16,0.049,23,26,Grey Sail Brewing of Rhode Island,Mishawaka,IL
2432,All Nighter Ale,Herbed / Spiced Beer,16,0.043,nan,26,Half Full Brewery,Mishawaka,OR
2055,Bobblehead,American Pale Wheat Ale,16,0.051,nan,26,Bold City Brewery,Somerset Center,NC
1153,The 26th,Fruit / Vegetable Beer,12,0.069,nan,26,Evil Czech Brewery,Mishawaka,IN
1742,Thunder Snow,American Porter,16,0.048,nan,384,Evil Czech Brewery,Bucryus,IN
1967,General George Patton Pilsner,Irish Dry Stout,16,0.054,48,223,Evil Czech Brewery,Mishawaka,IN
2283,Bitter Bitch,American Stout,12,0.04,nan,173,Evil Twin Brewing,Blanco,NY
2248,Molotov Lite,American Double / Imperial IPA,16,0.085,nan,380,Evil Twin Brewing,Avon,NY
1287,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),12,0.055,nan,173,Evil Twin Brewing,Brooklyn,CO
2626,Adam's Stout,American Porter,12,0.054,nan,173,Evil Twin Brewing,Brooklyn,SD
1379,Hipster Ale (Westbrook Brewing),American IPA,12,0.09,nan,390,Evil Twin Brewing,North Conway,NY
1722,Nonstop Hef Hop,American Pale Ale (APA),12,0.05,nan,335,Fargo Brewing Company,Talkeetna,ND
579,Hinchtown Hammer Down,Scottish Ale,16,0.045,20,423,Fargo Brewing Company,Marietta,ND
713,Wood Chipper India Pale Ale,American IPA,16,0.05,70,335,Pedernales Brewing Company,Fargo,ND
2089,Point Special (2012),American Pale Ale (APA),16,0.075,55,411,Fat Head's Brewery,Middleburg Heights,HI
1680,Boneshaker Brown Ale,American IPA,16,0.047,80,365,TailGate Beer,Bozeman,OH
148,Block Party Robust Porter,American Stout,16,0.07,58,405,Real Ale Brewing Company,Seattle,OR
1454,Hoperation Overload,Belgian IPA,12,0.058,55,405,Morgan Street Brewery,Burlington,CO
68,Norns Roggenbier,American IPA,16,0.05,nan,80,Tallgrass Brewing Company,Boulder,CO
1452,Laimas Kölsch Style Ale,American IPA,16,0.055,20,405,Fate Brewing Company,Arvada,IN
1451,Moirai India Pale Ale,Pumpkin Ale,16,0.07,nan,451,Fate Brewing Company,Golden,DC
2191,Secret Stache Stout,American IPA,16,0.051,75,201,Eddyline Brewery & Restaurant,Bozeman,TX
1731,Peaches & Cream,American Double / Imperial IPA,16,0.046,nan,201,Fearless Brewing Company,Estacada,PA
1022,Tsunami IPA,American IPA,16,0.051,nan,368,Fearless Brewing Company,Estacada,OR
895,Galaxyfest,American Amber / Red Ale,12,0.059,nan,201,Fearless Brewing Company,Manhattan,OR
682,Hop Syndrome,American Double / Imperial IPA,16,0.069,nan,82,Fearless Brewing Company,Edwards,OR
112,Fearless Scottish Ale,American Porter,12,0.04,nan,201,Fearless Brewing Company,Traverse City,OR
2289,Mastermind,American Double / Imperial IPA,12,0.081,nan,124,Peace Tree Brewing Company,Mishawaka,VT
2372,77 Fremont Select Spring Session IPA,American Double / Imperial IPA,16,0.082,nan,172,Fiddlehead Brewing Company,Shelburne,VT
1929,Second Fiddle,American Double / Imperial IPA,16,0.06,nan,262,Blue Dog Mead,Shelburne,CO
1282,Perpetual Darkness,American Porter,16,0.062,25,172,Wachusett Brewing Company,Louisville,CA
2591,Lost Meridian Wit,American Pale Ale (APA),12,0.045,nan,12,Figueroa Mountain Brewing Company,Austin,CA
2590,Czech Yo Self,American Amber / Red Ale,12,0.054,65,36,Buckeye Brewing,Buellton,CA
1968,Java the Hop,American Pale Ale (APA),12,0.056,nan,262,Evil Czech Brewery,Buellton,CO
1292,Invasion Pale Ale,American Double / Imperial IPA,16,0.05,nan,431,Milwaukee Brewing Company,Warrenville,VA
1666,Broad Brook Ale,American Black Ale,16,0.08,18,256,Finch's Beer Company,South Bend,IL
1906,Commotion APA,American Double / Imperial IPA,16,0.05,nan,10,Finch's Beer Company,Kent,IL
1905,Wet Hot American Wheat Ale,Oatmeal Stout,16,0.058,22,256,Cigar City Brewing Company,Chicago,IL
941,Secret Stache Stout,Czech Pilsener,16,0.053,nan,256,Finch's Beer Company,Cambridge,IL
1777,Nordskye,American IPA,16,0.08,20,10,Finch's Beer Company,Chicago,CO
874,Drop Dead Blonde,English Brown Ale,16,0.05,nan,524,Oskar Blues Brewery (North Carol...,Chicago,IL
1894,Threadless IPA,American IPA,16,0.075,nan,453,Revolution Brewing Company,Garden City,IL
351,Cut Throat Pale Ale (2011),American Stout,12,0.057,nan,256,Finch's Beer Company,Columbus,IL
350,Golden Wing Blonde Ale,Pumpkin Ale,16,0.096,nan,256,Burn 'Em Brewing,Chicago,IL
2543,Easy Jack,American IPA,12,0.069,47,48,Firestone Walker Brewing Company,Manhattan,CA
877,Union Jack,American IPA,12,0.075,69,37,Sun King Brewing Company,Paso Robles,RI
2462,Pivo Pils,American Double / Imperial IPA,16,0.07,nan,60,3 Daughters Brewing,Paso Robles,CA
1957,805 Blonde Ale,American Blonde Ale,12,0.058,nan,48,Firestone Walker Brewing Company,Bellingham,CA
1733,Kindler Pale Ale,American Blonde Ale,12,0.047,30,30,Firestone Walker Brewing Company,Paso Robles,CA
2386,Mystic Mama IPA,Doppelbock,16,0.065,nan,16,Blue Mountain Brewery,Indianapolis,IN
1012,Hinchtown Hammer Down,American Pale Ale (APA),16,0.06,33,294,Back East Brewing Company,Westminster,IN
1610,McKinney Eddy Amber Ale,American IPA,16,0.058,nan,16,Flat 12 Bierwerks,Durango,OR
2348,Union Jack,American IPA,12,nan,nan,303,Stevens Point Brewery,Bend,MN
1763,Moped Traveler,American IPA,16,0.055,nan,364,Flesk Brewing Company,Dripping Springs,CO
1085,Leaning Chimney Smoked Porter,American IPA,12,0.052,nan,282,Two Brothers Brewing Company,Frederick,MD
607,Underdog Atlantic Lager,American IPA,12,0.048,nan,171,Minhas Craft Brewery,Lemont,MN
2567,Flying Mouse 8,Fruit / Vegetable Beer,12,0.07,nan,503,Flying Mouse Brewery,Troutville,VA
2566,Flying Mouse 4,American Pale Lager,12,0.07,13,17,Cigar City Brewing Company,South Deerfield,VA
1899,Schlafly Black Lager,Witbier,12,0.078,nan,298,Two Beers Brewing Company,Pawtucket,CA
983,Backyahd IPA,Belgian IPA,12,0.045,nan,272,Foolproof Brewing Company,Chicago,RI
2154,Alphadelic IPA,American Porter,12,0.075,nan,279,Foolproof Brewing Company,Pawtucket,PA
981,Barstool American Golden Ale,American Blonde Ale,12,0.045,nan,177,Uncle John's Fruit House Winery,Pawtucket,UT
823,What the Butler Saw,Witbier,12,0.069,18,349,Forgotten Boardwalk,Cherry Hill,NJ
2110,1916 Shore Shiver,American IPA,12,0.069,18,217,21st Amendment Brewery,Newport,NJ
2172,Quick WIT,American Dark Wheat Ale,16,0.052,nan,206,Fort George Brewery,Astoria,TX
2171,St. Benedict's Winter Ale,American IPA,12,0.047,nan,536,Rivertowne Brewing Company,Astoria,OR
2157,Suicide Squeeze IPA,American IPA,16,0.057,nan,141,Fort George Brewery,Denver,OR
1803,Iron Mike Pale Ale,American IPA,16,0.058,nan,206,Blackrocks Brewery,Astoria,OR
1566,Next Adventure Black IPA,American Amber / Red Ale,16,0.062,nan,543,Moat Mountain Smoke House & Brew...,Grand Rapids,OR
1515,3-Way IPA (2013),American IPA,16,0.056,nan,206,Fort George Brewery,Salt Lake City,OR
1214,Missouri Mule India Pale Ale,American IPA,16,0.047,nan,206,Fort George Brewery,Astoria,OR
1068,Quick Wit Belgianesque Ale,Abbey Single Ale,16,0.065,nan,206,Fort George Brewery,Gig Harbor,OR
