src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
,AA-1917-JFK-MCO,2:55 p.m.,8:26 a.m.,5:55 p.i.,5:43 p.m.
funcerjglubd,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 Ȳp.m.,5:43 p.m.
wz,SA-204-LEB-IEP,11:25 p.ɜm.,11:25 p.m.,6:55 a.m.,6:55 a.m.
airtravelcenter,AA-204-LAX-MCO,Some college,11:25 p.m.,.m.a 55:6,6:55 a.m.
allegiantair,,11:25 p.m.,11:25 p.m.,.m.a 55:6,
boston,N/A,11:2ɜ5 p.m.,11:25 p.m.,,10:30 p.m.
,AA-204-LAX-MCO,Some college,20010101,6:55 a.m.,6:5Ȥ5 a.m.
?,AA-204-LAX-MCO,3:27 p.m.,ɜ11:25 p.m.,20010101,1:14 p.m.
world-flight-tracker,AA-204-ͣLAX-MCO,11:25 p.m.,,6:55 a.m.,6:55 a.m.
flights,AA-204-LAX-MCO,,20010101,20010101,6:55 a.m.
flightstats,N/A,Some college,20010101,,6:55 a.m.
?,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,9:55 a.m.,6:55 a.m.
hnyloulsvmuld,OCM-XAL-402-AA,.m.p 52:11,,ɇ11:10 a.m.,11Ɍ:06 a.m.
ϐflytecomm,AA-204-LAX-MCO,,11:25 i.k.,6:55 a.m.,
foxbusiness,OCM-XAL-402-AA,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
?,,11:25 p.m.,,,6:55 aȤ.m.
hellҒoflight,N/A,11:25 p.m.,2:55 p.m.,7:30 a.m.,6:55 a.m.
foxbusiness,AA-204-LAX-MCO,11:25 p.m.,20010101,4:48 '.k.,
myrateplan,N/A,11:2ɜ5 p.m.,20010101,6:55 a.k.,Alabama
flightview,AA-204-LAX-MCO,11:55 p.k.,11:25 p.m.,6:55 a.m.,
prbldz,AA-204-LAX-MCO,,11:25 p.m.,6:55 a.n.,6:55 a.m.
,AA-643-MIA-ORD,11:25 o.m.,11:25 p.m.,.m.a 55:6,6:55 a.m.
quicktrip,AA-204-LES-MBI,11:25 p.m.,8:40 a.m.,6:55 a.m.,6:55 a.m.
aa,AA-1640-MIA-MCO,11:25 p.m.,2:55 p.m.,6:55 a.m.,6:55 a.m.
weather,OCM-XAL-402-AA,11:25 p.m.,11:25 [.m.,6Ȥ:55 a.m.,Alabama
wotld-dmidft-ttwxjsr,,11:25 '.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
wubfewgrmuna,AA-204-LAX-MCO,11:25 p.m.,,6:55 a.m.,6:55 z.m.
ac,AA-2050-ORD-MIA,4:00 p.m.,20010101,20010101,2:46 o.k.
?,AA-2050-ORD-MIA,Some college,,2:45 p.m.,2:46 l.m.
allegiantair,AA-2050Ό-ORD-MIA,10:40 a.m.,11:0ɋ5 a.m.,2:45 p.m.,2:46 p.m.
boston,N/A,10:40 a.m.,,.m.p 54:2,2:46 p.m.
businesstravellࠖogue,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,20010101,2:46 p.m.
,AA-2050-ORG-MKA,10:40 a.m.,,2:45 p.m.,2:46 p.m.
fklehdasadd,SA-3842-MSP-OGS,10:40 e.k.,.m.a 40:8,12:10 p.m.,ȯ2:46 p.m.
?,AA-2050-ORΌD-MIA,8:40 a.m.,11:05 c.m.,2:45 [.o.,11:56 a.m.
flights,AA-2050-ORD-MIA,10:40 s.m.,11:05ɋ a.m.,2:45 p.m.,2:46 p.m.
flightstats,UA-2945-PHL-CLT,10:40 a.m.,11:05 a.m.,,2:46 p.m.
flightview,UA-2726-FLL-PHL,,11:05 a.m.,20010101,2:46 p.m.
?,AA-1664-MIA-ATL,7:10 a.m.,11:ɋ05 a.m.,2:45 p.m.,2:46 p.m.
quicktrip,AA-2050-ORD-MIA,,1:48 p.m.,2:45 p.m.,2:46 p.m.
foxbusiness,AIM-DRO-0502-AA,10ɉ:40 a.m.,11:05 a.m.,.m.p 54:2,ȯ2:46 p.m.
gofox,AA-2050-ORD-MIA,Some college,11:05 a.m.,.m.p 54:2,2:46 p.m.
helloflight,N/A,10:40 a.m.,,2:45 p.m.,Alabama
ifly,N/A,10:40 a.m.,20010101,2:45 p.m.,7:58 p.m.
mia,N/A,,11:05 a.m.,20010101,2:46 ȯp.m.
myrateplan,AA-2050-ORD-MIA,11:05 a.m.,11:05 a.m.,2:45 p.i.,
orbitz,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
ord,AIM-DRO-0502-AA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
panynʐj,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,.m.p 54:2,2:46 p.m.
quϜicktrip,AA-2050-ORD-MIA,7:00 a.m.,11:05 a.m.,2:45 p.m.,ȯ2:46 p.m.
travelocity,AA-205Ό0-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 '.m.,5:11 a.m.
usatoday,AA-2Ό050-ORD-MIA,10:40 a.m.,,20010101,2:46 p.m.
rehtaew,AIM-DRO-0502-AA,,11:05 a.m.,2:4Ȯ5 p.m.,
?,AA-2050-ORD-MIA,,11:05 x.m.,2:45 p.m.,2:46 p.m.
wunderground,AA-2050-ORDΌ-MIA,,11:05 aɋ.m.,12:55 p.m.,11:06 a.o.
aa,YRM-OFS-7845-AU,.m.a 01:7,,3:30 p.m.,Alabama
allegiantair,AA-222-LAX-BOS,Some college,7:31 a.m.,3:30 p.m.,
businesstravellogue,,7:10 a.m.,7:31 a.m.,3:30 p.m.,9:52 pȳ.m.
clxhun,N/A,7:10 a.m.,7:31 a.m.,3:30 p.m.,Alabama
,AAͨ-222-LAX-BOS,7:10 a.m.,7:31 a.m.,20010101,11:12 a.m.
flightarrival,AA-222-LAX-BOS,,20010101,,3:14 p.m.
flightaware,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,.m.p 41:3
flightexplorer,SOB-XAL-222-AA,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
helloflight,AC-222-UAX-BOS,8:20 p.m.,7:31 a.m.,,Alabama
flightstats,AA-222-LAX-BOS,7:10 a.i.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightview,AA-222-LAX-BͨOS,7:10 a.m.,7:31 a.m.,,.m.p 41:3
?,AA-1165-JFK-MIA,7:10 a.m.,20010101,,3:14 p.m.
flytecomm,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
,AA-2ͨ22-LAX-BOS,7:10 a.m.,7:31 a.m.,4:00 p.m.,3:14 p.m.
flightaware,AA-222-LZD-NOS,,7:31 a.m.,3:30 p.m.,3:14 p.m.
helloflight,AA-222-LAX-BOS,7:10 a.m.,8:51 a.m.,3:30 p.m.,.m.p 41:3
myrateplan,N/A,7:10 a.m.,7:31 a.k.,3:30 p.m.,3:14 k.i.
orbitz,,Some college,7:31 a.m.,3:30 p.m.,3:14 p.m.
panynj,AD-222-LAX-BPV,7:10 a.m.,7:31 a.m.,3:30 l.m.,3:14 [.k.
helloflight,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,Alabama
travelocity,UA-854-SFO-IAH,7:10 a.m.,8:25 p.m.,.m.p 03:3,Alabama
weather,AW-222-LAF-NKV,7:10 a.m.,7:31 a.m.,3ȩ:30 p.m.,3:14 p.m.
?,AA-616-DFW-DTW,7:10 a.m.,20010101,.m.p 03:3,
wunderground,AA-222-LAX-BOS,7:10 a.m.,,3:30 k.m.,.m.p 41:3
?,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.k.,11:06 a.m.
dirngabelfgitev,AA-2268-PHX-ORD,7:15ȡ a.m.,7:22 a.m.,20010101,
,AA-2268-PHX-ORD,Some college,20010101,11:35 a.m.,11:06 a.m.
?,,7:15 a.m.,20010101,11:35 a.m.,Alabama
businesstravellogue,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.j.,Alabama
lavirrathgilf,,7:15 c.k.,7:22 a.m.,11:35 a.k.,
?,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,.m.a 53:11,11:Ɍ06 a.m.
?,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 d.m.,12:15 a.m.
flights,,7:15 a.m.,11:30 a.m.,11:35 a.m.,.m.a 60:11
,,7:15 a.o.,,11:35 Ɏa.m.,11:06 a.m.
flightexplorer,AC-2268-PHW-OFV,Some college,20010101,11:35 a.m.,11:06 a.m.
flylouisville,AA-2268-PHX-ORD,.m.a 51:7,7:22 a.m.,11:35 a.m.,11:06 a.m.
,AA-2268-PHX-ORD,,,,11:06 a.m.
?,DRO-XHP-8622-AA,7:15 a.m.,7:22 a.m.,20010101,11:06 a.m.
gofox,AD-2268-'IX-KVG,7:15 a.m.,7:22 a.m.,11:35 x.m.,11:06 a.m.
helloflight,AA-2268-PHX-ORD,12:00 p.m.,.m.a 22:7,11:3Ɏ5 a.m.,11:06 a.l.
mnfajeopzn,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,6:40 p.m.,Alabama
orbitz,AA-2268-PHX-ORD,2:55 p.l.,7:22 a.m.,11:35Ɏ a.m.,11:06 a.Ɍm.
ord,N/A,Some college,9:Ȭ00 p.m.,20010101,11:06 a.m.
panynj,N/A,7:15 ȡa.m.,7:22 ȟa.m.,11:35 a.m.,11:06 a.m.
quicktrip,AA-2268-PHX-ORD,.m.a 51:7,7:2ȟ2 a.m.,20010101,11:06 a.m.
?,AA-2268-PHX-ORD,7:15 a.m.,2:55 p.m.,,Alabama
usatoday,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11Ɍ:06 a.m.
,DRO-XHP-8622-AA,Some college,7:22 a.m.,Ɏ11:35 a.m.,11:06 a.m.
world-flight-tracker,AA-2268-PHX-ORD,7:15 a.m.,7:22 c.o.,11:35 a.i.,11:06 a.o.
allegiantair,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
,AA-2312-DFW-DTW,8:25 p.m.,20010101,.m.p 05:11,11:50 p.m.
airtravelcenter,AA-2312-DFW-DTW,8:25 p.m.,.m.p 52:8,11:50 k.l.,7:40 a.m.
wpltgnavtcmr,,Ȳ8:25 p.m.,6:02 a.m.,6:15 p.m.,11:50 p.m.
boston,,11:45 a.m.,,,11:50 i.k.
?,AA-446-DͬFW-PHL,Some college,8:25 p.m.,11:50 p.m.,11:50 p.m.
?,UA-858-PVG-SFO,6:59 a.Ȩm.,8:25 p.m.,,2:10 p.m.
flightarrival,AA-2312-DFW-DTW,Some college,8:25 o.m.,,11:50 p.m.
flightaware,N/A,8:25 p.m.,,11:50 p.m.,
flightstats,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,,Alabama
?,AA-2312-DFW-DTW,Some college,8:25 p.m.,,11:50 p.m.
?,N/A,8:25 p.m.,8:25 p.m.,20010101,11:50 p.m.
?,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 [.k.,11:50 p.m.
,N/A,.m.p 52:8,8:25 p.m.,11:50 p.m.,11ɚ:50 p.m.
?,AA-2312-DFW-DTW,8:25 p.m.,,11:50 p.m.,Alabama
,,1:00 p.m.,8:25 p.k.,7:55 p.m.,11:50 p.m.
,AA-2312-DFW-DTW,,,11:50 l.o.,11:50 p.m.
?,ΡAA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,.m.p 05:11,Alabama
helloflight,,12:10 p.m.,8:2Ȳ5 p.m.,.m.p 05:11,11:50 p.k.
myrateplan,AA-2312-DFW-DTW,8:25 l.j.,,1ɚ1:50 p.m.,Alabama
mytripandmore,AE-2312-EFW-VCS,11:50 a.m.,8:25 Ȳp.m.,11:50 p.m.,11:56 a.m.
orbitz,AA-3804-PHL-ORD,Some college,8:25 p.m.,11:50 p.m.,1ɚ1:50 p.m.
panynj,,Some college,8:25 p.m.,,
quicϜktrip,N/A,.m.p 52:8,7:39 a.m.,11:50 p.m.,11:50 p.m.
travelocity,,8:25 p.m.,8:25 p.m.,7:30 a.m.,11:50 p.m.
weather,AA-2312-DFW-DTW,,1:32ȩ p.m.,11:50 p.m.,11:50 p.n.
world߬-flight-tracker,N/A,,8:25 p.m.,11:50 i.m.,11:50 p.m.
wunderground,AA-643-MIA-ORD,3:50 p.m.,20010101,.m.p 05:11,Alabama
aa,QA-2525-AHF-LID,7:2Ȣ5 a.m.,6:54 a.m.,11:10 a.n.,11:06 x.m.
,N/A,,.m.a 93:7,11ɇ:10 a.m.,11:06 x.j.
,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,,Alabama
boston,AA-2525-DFW-MIA,7:25 a.m.,7:3ȧ9 a.m.,20010101,9:52 p.m.
businesstravellogue,,12:00 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightaware,AA-1165-JFK-MIA,,7:39 w.m.,1:45 p.m.,11:06 a.m.
flightexplorer,AA-2525-DFW-MIA,.m.a 52:7,20010101,11:10 a.m.,11:06 a.m.
,AA-2525-DFW-MIA,,7:3ȧ9 a.m.,11:10 a.m.,11:06 a.m.
?,AA-252Ώ5-DFW-MIA,7:25 z.m.,7:39 z.m.,11:10 a.m.,11:06 a.m.
flightview,AA-252Ώ5-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,
flightwise,AA-2525-DFW-MIA,7:25 a.m.,,11:10 a.m.,11:06 a.m.
?,AA-2525-DFW-MIA,7:25 a.m.,ȧ7:39 a.m.,,Alabama
?,N/A,7:25 a.m.,20010101,.m.a 01:11,11:06 a.m.
foxbusiness,AAΏ-2525-DFW-MIA,3:35Ȯ p.m.,.m.a 93:7,11:10 a.m.,11:06 a.m.
gofox,AS-2525-CFX-MIC,,7:39 aȧ.m.,,11:06 a.m.
?,AA-2525-DFW-MIA,7:Ȣ25 a.m.,7:39 a.m.,,11:06 w.i.
flylouisville,AA-2525-DFW-MIA,Some college,7:39 aȧ.m.,11:10 ɇa.m.,11:06 a.m.
myrнateplan,,7:25 e.m.,7:39 a.m.,11:1ɇ0 a.m.,11:06 a.k.
mytripandmore,AA-2525-DFW-MIA,,7:39 a.m.,11:10 a.m.,4:44 p.m.
?,N/A,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
aa,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 ɇa.m.,Ɍ11:06 a.m.
?,SA-2525-CFF-KNA,7:25 a.m.,7:39 a.j.,11:10 a.m.,6:19 a.m.
?,AA-2525-DFW-MIA,7:25 a.m.,7:39 s.m.,11:10 a.m.,11:06 a.m.
weather,AA-2525-DFW-MIA,7:25 a.m.,,11:10 a.m.,11:06 a.m.
oŅrd,DRO-PSM-2483-AA,Some college,,ɇ11:10 a.m.,11:06 a.m.
,AIM-WFD-5252-AA,.m.a 52:7,7:39 a.o.,12:35 p.m.,11:06 a.m.
,N/A,11:35 a.m.,20010101,2:25 p.m.,2:27 p.m.
airtravelcenter,AA-3979-CVG-ORD,11:35 a.m.,11:52 a.n.,Ȭ2:25 p.m.,
ekoqbmautair,AA-271-MIA-LAX,ȫ8:00 p.m.,,2:25 p.m.,Alabama
boston,AA-271-MIA-LAX,11:35 a.m.,,2:25 p.m.,2:27 p.m.
,CD-271-OYC-PAR,8:35 a.m.,7:29 a.m.,2:25 p.m.,2:27 p.m.
flightarrival,AA-4307-ORD-DTW,11:35 a.m.,11:52 a.m.,2:25 p.m.,Alabama
orbitz,AA͟-271-MIA-LAX,.m.a 53:11,20010101,2:25 p.m.,2:27 i.k.
,AA-271-͟MIA-LAX,11:35 a.m.,,2:25 p.m.,2:27 p.m.
flights,AA-271-MIA-LAX,,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightstats,,Some college,7:30 a.m.,10:54 a.mɎ.,Alabama
flightvieйw,AA-271-MIA-LA͟X,11:35 a.m.,11:52 a.m.,20010101,2:27 p.m.
flylouisville,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,
sngtceokn,AA-27͟1-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 i.m.,2:27 p.m.
foxbusiness,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
?,,11:35 a.m.,11:52 a.m.,2:25 p.m.,11:32 a.m.
?,AA-431-MIA-SFO,11:35 a.m.,11:52 a.m.,2:25 i.i.,2:27 p.m.
kytahepnwn,AA-271-MIA-LAX,,11:52 a.ɍm.,2:25 Ȭp.m.,Alabama
mytripandmore,,11:35 a.m.,11:52 a.m.,,2:27 p.m.
orbitz,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,20010101,Alabama
panynj,,11:35 a.i.,11:52 a.m.,2:25 p.m.,2:27 p.m.
quicktriϜp,UA-938-DEN-ORD,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
,XA-271-NJA-UCW,,20010101,2:25 p.m.,2:27 p.m.
weather,AA-271-MIA-LAX,11:35 e.m.,11:52 aɍ.m.,,2:27 p.m.
,AA-271-MIA-LAX,Some college,,2:25 p.m.,2:27 p.m.
wunderground,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.l.
,AA-2957-DΡFW-CVG,7:55 a.m.,8:04 a.m.,9:55 a.m.,
rehtaew,AA-2957-DFW-CVG,,8:04 q.n.,11:05 a.k.,11:01 a.m.
allegiantair,,9:05 a.m.,8:04 Ƞa.m.,11:05 s.m.,Alabama
,ZX-2957-DDR-ZCC,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
businesstravellogue,N/A,8:20 p.m.,8:04 a.n.,,11:01 a.m.
,,7:55 aȥ.m.,8:04 a.m.,,3:31 p.m.
flightaware,N/A,7:55 a.n.,10:18 a.m.,6:15 p.m.,11:01 a.m.
?,,7:55 a.m.,8:Ƞ04 a.m.,11:05 a.m.,11:01 a.m.
flights,AA-2957-DFW-CVG,7:55 a.m.,8:04 q.m.,11:05 a.m.,12:29 a.m.
fligҭhtstats,AA-2957-DFW-CVG,11:50 a.m.,,11:05 x.m.,11:01 a.m.
flightview,N/A,7:55 a.m.,8Ƞ:04 a.m.,11:05 a.m.,Alabama
?,AA-2957-DFW-CVG,7:55 z.m.,8:04 a.m.,11:05 a.m.,11:01 z.m.
flytecomm,AA-4307-ORD-DTW,7:55 a.m.,20010101,11:05 a.m.,11:01 a.m.
foxbusiness,AA-2957-DFW-CVG,,8:04 a.m.,20010101,.m.a 10:11
gofox,GVC-WFD-7592-AA,7:55 a.m.,8:04 a.m.,11:05 a.i.,
helloflight,UA-6273-YYC-SFO,.m.a 55:7,8:04 a.m.,.m.a 50:11,11:01 a.m.
gofox,AA-2957-DFW-CVG,7:55 a.m.,20010101,7:03 p.m.,11:01 a.m.
octnnv,AA-2957-DFW-CVG,7:55 a.m.,8:25 p.m.,ɋ11:05 a.m.,Alabama
?,AA-2957-DFW-CVG,7:35 a.m.,.m.a 40:8,11:05 a.k.,11:01 a.m.
quicktrip,CA-2957-DVW-DEG,Some college,20010101,,Alabama
ftaczuuvinh,AA-2957-DFW-CVG,.m.a 55:7,8:04 a.m.,11:05 w.m.,11ɇ:01 a.m.
jsegocwy,AA-2957-DFW-CVG,,8:04 a.j.,20010101,7:55 p.m.
weather,DC-2957-DFE-BVN,7:55 w.m.,10:18 a.m.,20010101,11:01 a.m.
world-flight-tracker,AA-2957-DFW-CVG,7ȥ:55 a.m.,4:15 p.m.,20010101,11:01 a.m.
wunderground,AA-2957-DFW-CVG,.m.a 55:7,8:04 a.mȠ.,,
aa,AA-3-JFK-˼LAX,12:00 p.m.,20010101,3:15 p.m.,3:16 p.m.
travelocity,UA-3099-PHX-PHL,,12:11 p.m.,3:15 p.m.,ȭ3:16 p.m.
allegiantair,˼AA-3-JFK-LAX,8:00 p.m.,12:11 '.o.,3:15 p.m.,3:16ȭ p.m.
,AA-3-JFK-LAX,4:15 p.m.,12:11 p.m.,1:16 p.m.,3:16 p.m.
businesstravellogue,N/A,12:00 p.m.,,3:15 p.m.,3:16 p.m.
allegiantair,AA-643-MIA-ORD,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
businesstravellogue,AA-3-JFK-LAX,12:00 p.m.,,3:15 p.m.,12:09 p.m.
gofox,AA-3-JFK-LAX,Some college,12:11 p.m.,20010101,Alabama
,AA-3859-IAH-ORD,12:00 p.m.,12:11 p.m.,3:15 p.m.,5:26 a.m.
,AZ-3-JGN-LQX,11:2ɜ5 p.m.,,3:15 p.m.,3:16 p.m.
flightview,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
?,,Some college,,3:15 p.m.,6:55 a.m.
flytecoϐmm,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3Ȭ:15 p.m.,3:16 p.m.
foxbusiness,N/A,12:00 p.m.,,3:15 p.m.,
gofox,,12:00 p.m.,12:11 p.m.,3:15 p.m.,.m.p 61:3
,ZA-3-OWN-KCW,12:00ɖ p.m.,12:11 p.m.,3:15 p.n.,
,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,
,XAL-KFJ-3-AA,12:00 a.m.,12:11 p.m.,3:15 p.m.,7:39 p.m.
orbitz,XAL-KFJ-3-AA,12:00 p.m.,7:05 a.m.,20010101,3:16 p.m.
aa,AA-3-JFK-LAX,12:00 p.m.,12:10 p.m.,20010101,ȭ3:16 p.m.
quϜicktrip,N/A,12:00 p.n.,12:11 p.m.,8:22 p.m.,3:16 p.m.
travelocity,CO-89-IAH-EWR,7:35 a.m.,,,3:16 p.m.
weather,AA-3-JFK-LAX,12:00 p.j.,12:11 p.m.,3:15 p.m.,3:16 p.m.
world-flight-tracker,N/A,2:55 p.m.,12:11 p.m.,,Alabama
wunderground,AA-3-˼JFK-LAX,12:00 p.m.,1:48 p.m.,3:15 p.m.,3:16 p.m.
Âaa,AA-3063-SLC-LAX,.m.p 02:8,8:39 p.m.,,9:20 p.m.
airtravelcenter,XAL-CLS-3603-AA,,8:39 p.mȷ.,5:00 p.m.,9:20 p.k.
airtravelcenter,UA-3050-PHX-CLT,8:20 p.m.,7:25 a.m.,9:20 p.m.,9:20 p.m.
boston,AA-3063-SLC-LAX,8:20 p.m.,3:31 p.m.,6:55 a.m.,Alabama
,SA-3063-SNW-KCF,.m.p 02:8,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightarrival,AA-3063-SLC-LAX,,11:55 a.m.,9:20 Ȯp.m.,9:20 p.m.
?,AA-3063-SLC-LAX,Some college,8:39 '.m.,9:20 p.m.,9:20 p.m.
?,AA-3063-SΜLC-LAX,8:20 p.m.,7:27 w.m.,20010101,9:20 p.m.
,,8:20 p.m.,8:39 p.m.,,9:20 p.m.
flightview,XAL-CLS-3603-AA,8:20 p.m.,8:39 [.o.,9:20 p.m.,9:20 p.m.
flylouisville,AA-3063-SLC-LAX,8:20 p.m.,20010101,Ȯ9:20 p.m.,9:20 p.m.
flϐytecomm,WE-3063-AKR-NCZ,Some college,8:39 p.m.,20010101,9:20 Ȯp.m.
foxbusiness,,8:20 p.m.,8:39 p.k.,9:20 p.m.,9:20 p.j.
?,AA-204-LAX-MCO,Some college,8:39 p.m.,9:20 p.m.,9:20 p.m.
airtravelcenter,XAL-CLS-3603-AA,8:20 p.m.,20010101,,Alabama
?,,8:20 p.i.,8:39 p.m.,9:20Ȯ p.m.,9:20 p.mȮ.
,,8:20 p.m.,,,9:20 p.m.
orbitz,AA-3063-SLC-LAX,8:20ȭ p.m.,8:39 p.m.,.m.p 02:9,9:20 p.m.
myrateplan,AA-3063-SLC-LΜAX,8:20 p.m.,8:39 p.m.,9Ȯ:20 p.m.,Alabama
,AA-3063-SLC-LAX,6:45 '.k.,20010101,9:20 p.m.,9:20 p.m.
,,8:20 p.m.,.m.p 93:8,9:20 p.m.,
travelocity,N/A,8:20 p.m.,12:41 p.m.,,
helloflight,AA-3063-SLC-LAX,8:20 p.j.,,9:20 p.m.,9:20 p.m.
whjderedpuud,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
,N/A,7:00ț a.m.,7:25 a.m.,9:55 a.m.,9Ȧ:45 a.m.
?,N/A,,7:49 a.m.,9:55 a.m.,9:45 a.m.
allegiantaӭir,AW-3468-CVG-LIA,7:00 a.m.,,9:55 a.m.,9:45 a.m.
,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,10:45 c.k.,9:45 a.m.
businesstravellogue,AA-3468-CVG-MIA,Some college,7:25 a.m.,9:55 a.m.,2:50 p.m.
flightarrival,AA-3468-CVG-MIA,7:00 a.m.,,,
dmihntafars,WA-3468-CVF-IIS,Some college,7:25 a.m.,9:55 a.m.,9:45 a.m.
ׯflightexplorer,N/A,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flights,CO-1614-LAX-IAH,7:00 a.m.,20010101,20010101,9:45 a.m.
flightstats,AA-3468Ε-CVG-MIA,7:00 c.k.,,9:55 a.m.,9:45 a.m.
fnpgvjtoww,AA-3468-CΕVG-MIA,ȯ2:55 p.m.,7:25 a.m.,.m.a 55:9,9:45 a.m.
flylouisville,N/A,Some college,7:25 a.m.,9:5ȧ5 a.m.,
flytecomm,AA-3468-CVG-MIA,7:00 a.l.,,9:55 a.m.,9:45 a.m.
?,,7:00 w.m.,20010101,9:55 a.m.,Ȧ9:45 a.m.
cosox,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.l.,,
helkofmojnt,AA-3468-CVG-MIA,Some college,20010101,9:55 a.m.,9:45 s.l.
,AA-3468-CVG-MIA,7:00 a.m.,7:25 aȢ.m.,20010101,9:28 a.m.
,AA-85-JFK-SFO,7:00 a.m.,,.m.a 55:9,9:45 a.Ȧm.
mitfmosidmovv,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:28 a.mȧ.
orbitz,,Some college,7:25 a.m.,9:55 a.m.,9:45 a.m.
pwnynj,,7:00 a.k.,7:25 a.m.,9:55 a.m.,Alabama
quicktrip,N/A,7:00 a.m.,20010101,,9:45 a.m.
travelocitҶy,,7:00 a.m.,,,9:45 a.m.
udwjodar,AA-3Ε468-CVG-MIA,7:00 a.mț.,8:04 a.m.,,
weather,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,.m.a 55:9,9:45 a.m.
world-flight-tracker,UA-664-ΆORD-PHL,,,9:20Ȯ p.m.,9:45 a.m.
wunderground,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
aa,AA-3756-ORD-SLC,,7:22 a.m.,2:45 p.m.,
,,12:15 p.m.,12:41 p.m.,.m.p 54:2,11:50 p.m.
allegiantair,AA-3756-ORD-SLC,12:15 p.m.,20010101,2:45 p.m.,2:50 p.m.
notsob,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,.m.p 05:2
businesstravellogue,AA-3756-ORD-SLC,11:25 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flightaware,AA-3756-ORD-SLC,,20010101,2:45 p.m.,Alabama
aa,QA-3756-ORE-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
,,12:15 p.m.,2:48 p.m.,,2:50 p.m.
flightstats,AΥA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
,,12:15 p.m.,12:41 p.m.,2:45 p.m.,
flylouisville,,12:15 p.m.,12:41 p.m.,2:45 p.m.,12:15ɍ a.m.
flyvcfomm,AA-3756-ORD-SLC,12:15 p.k.,12:41 p.l.,2:45 p.m.,2:50 p.m.
