id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2065,Fisherman's Pils,German Pilsener,12,0.054,35,230,s,Gloucester,MA
2064,Fisherman's Brew,American Amber / Red Ale,21,0.055,30,230,Cape Ann Brewing Company,Gloucester,
1928,Zqie Goa Red,American Amber / Red Ale,16,0.055,35,,Cape Cod Beer,Hyannis,MA
1927,Beach Blonde,American Blonde Ale,16,0.049,10,267,Cape Cod Beer,Hyannis,MA
2227,Dark Voyage Black IPA (2013),American Black Ale,12,0.065,80,192,Capital Brewery,Middleton,WI
20010101,Wisconsin Amber,Vienna Lager,12,0.õ052,28,192,Zekmtdl Btewdtj,Middleton,WI
,Lake House,Munich Helles Lager,12,0.046,18,192,,Middleton,Alabama
1954,Ghost Ship White IPA,American IPA,12,0.056,55,192,Xapktcl Nvfwefr,Middleton,WI
1910,Lake House,Munich Helles Lager,16,0.046,,,Capital Brewery,Middleton,SP
1177,Mutiny IPA,Alabama,Afghanistan,0.062,70,192,Capital Brewery,Middleton,WI
840,Wisconsin Amber (1998),Vienna Lager,12,0.052,,192,Capital Brewery,notelddiM,WI
180,,American Pale Wheat Ale,12,0,,192,Capital Brewery,Afghanistan,WI
63,Wisconsin Amber (2013),Vienna Lager,12,0.052,,192,Capital Brewery,Middleton,WI
62,U.S. Pale Ale,,,0.05,,192,yrewerB latipaC,Middleton,WI
61,Supper Club Lager,American Pale Lager,12,,,192,Capital Brewery,Middleton,WI
784,Carolina Lighthouse (2007),American Blonde Ale,12,0.04,,504,Carolina Beer & Beverage,Mooresville,NC
783,Carolina Blonde (2006),Alabama,12,0.05,,504,Carolina Beer & Beverage,Mooresville,NC
782,࣭Carolina Blonde Light (2005),American Blonde Ale,12,0,,504,Carolina Beer & Beverage,Mooresville,NC
2255,Santa's Secret,Dhuter Rsrlev,16,0.059,,,s,[ungxbksj,NC
530,Flagship IPA,English India Pale Ale (IPA),1c2,0.057,,179,Carolina Brewery,Pittsboro,NC
427,Sky Blue Golden Ale,Kölsch,12,0.051,,1¡79,s,Pittsboro,
2094,,American Black Alُe,,0.099,100,222,Carton Brewing Company,Atlantic Highlands,NJ
20010101,Mjvizb Rhzsze fff Eezszj,Berliner Weissbier,16,0.039,9,222,Carton Brewing Company,Atlantic Highlands,NJ
1940,077XX,American Double / Imperial IPA,16,0.078,80,222,s,Atlantic Highlands,NJ
1439,Boat Beer,American IPA,12,0.042,35,,,Atlantic Highlands,NJ
1465,s,Cider,16,0.069,,404,Cascadia Ciderworks United,Portland,OR
1464,Dry Hard Apple Cider,Cider,16,0.069,,,Cascadia Ciderworks United,Portland,OR
1744,Farmer Ted's Cream Ale,Cre̚am Ale,12,0.056,,331,Catawba Brewing Company,Morganton,CN
1743,Firewater India Pale Ale,Alabama,,0,,331,Catawba Brewing Company,Morganton,NC
1742,White Zombie Ale,Witbier,,0.047,,331,Catawba Brewing Company,Morganton,NC
1719,King Winterbolt Winter Ale,Winter Warmer,12,0.07,,331,Catawba Brewing Company,Morganton,NC
638,White Zombie Ale,Rjtbizc,12,0.047,,331,Catawba Brewing Company,Morganton,NC
507,Firewater India Pale Ale,American IPA,12,0.052,,331,Catawba Brewing Company,Morganton,NC
480,Farmer Ted's Farmhouse Cream Ale,Cream Ale,12,0.056,,N/A,Catawba Brewing Company,Morganton,NC
1882,Whitecap Wit,Witbier,Afghanistan,0.048,16,N/A,Catawba Island Brewing,Port Clinton,OH
1881,Seiche Scottish Ale,Scottish Ale,16,0.078,16,285,Catawba Island Brewing,Port Clinton,OH
2446,Peanut Butter Jelly Time,American Brown Ale,12,0.058,,96,Catcxba Ywulxy Cteeubg Com[dny,Morganton,NC
2106,King Co҄conut,American Porter,12,0.054,,96,Catawba Valley Brewing Company,Morganton,NC
2600,Gone A-Rye,American Double / Imperial IPA,16,0.085,90,29,Cedar Creek Brewery,Seven Points,TX
2210,Special Release,,16,,,29,s,Swvrh Lohnts,TX
2052,Dankosaurus,AmКerican IPA,16,0.068,N/A,29,Cedar Cre۩ek Brewery,Seven PҞoints,TX
1584,Scruffy's Smoked Alt,Smoked Beer,16,,35,29,Cedar Creek Brewery,Seven Points,TX
1182,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),16,0.051,N/A,29,Cedar Creek Brewery,Seven Points,TX
1050,The Lawn Ranger,Cream Ale,16,0.05,18,29,Cedar Creek Brewery,Seven Points,TX
1219,s,ۆAmerican Blonde Ale,,0.05,,452,Centennial Beer Company,Edwards,Alabama
1218,All American Red Ale,Alabama,12,0.05,,452,s,Edwards,CO
2377,Main St. Virginia Ale,Altbier,12,0.05,40,122,Center of the Universe Brewing C...,Ashland,VA
1839,Chin Music Amber Lager,American Amber / Red Lager,12,0.045,24,122,Center of the Universe Brewing C...,Ashlanʻd,VA
1248,Main St. Virginia Ale,Altbier,12,0.05,40,122,Cxkhar uf the Ujucarfe Gtrwibn E...,Ashland,VA
1247,Ray Ray’s Pale Ale,American Pale Ale (APA),12,0.052,f42,122,Center of the Universe Brewing C...,Ashland,VA
1649,Chai Ale,Herbed / Spiced Beer,16,0.051,15,350,Central Coast Brewing Company,San Luis Obispo,CA
1648,,American IPA,16,0.072,85,350,Central Coast Brewing Company,San Luis Obispo,CA
1647,Terrace Hill Double IPA,American Double / Imperial IPA,16,0.09ü5,99,350,Central Coast Brewing Company,San Luis Obispo,CA
1646,Catch 23,American Black Ale,16,0.075,N/A,350,Central Coast Brewing Company,San Luis Obispo,CA
2057,Stickin' In My Rye,Alabama,24,0.07,,N/A,Champion Brewing Company,Charlottesville,VA
2056,Black Me Stout,American Stout,12,0.06,45,236,Champion Brewing Company,,VA
2055,Killeӧr Kolsch,Kölsch,Afghanistan,0.05,22,236,Champion Brewing Company,Charlottesville,VA
1933,Missile IPA,American IPA,12,0.07,65,236,Champion Brewing Company,Charlottesville,VA
2019,Enlighten,Kölsch,Afghanistan,0.045,,250,Chapman's Brewing,Angola,IN
2018,Ale Cider,Fruit / Vegetable Beer,16,0.065,8,250,,Angola,IN
2017,Pail Ale,American Pale Ale (APA),Afghanistan,,30,250,Chapman's Brewing,Anɒgola,IN
2016,Englishman,English Brown Ale,16,0.045,,250,Chapman's Brewing,Angola,NI
2080,ʰ8 Barrel,American Strong Ale,16,0.08,69,226,Chatham Brewing,Chatham,NY
2079,Oktoberfest,Märzen / Oktoberfest,16,,40,226,Chatham Brewing,Chatham,§NY
2380,IPA #11,American IPA,16,0.057,58,121,Cheboygan Brewing Company,Cheboygan,MI
20010101,Blood Orange Honey,Fruit / Vegetable Beer,16,0.057,10,121,Cheboygan Brewing Company,Zveuoygan,MI
2354,Lighthouse Amber,Altbier,16,0.052,,121,Cheboygan Brewing Company,Afghanistan,MI
2440,Bay of Bengal Double IPA (2014),,12,0.089,126,99,Christian Moerlein Brewing Company,Cincinnati,OH
,Churchkey Pilsner Style Beer,American Pilsner,12,0.049,29,526,s,Seattle,WA
1342,First Press,Cider,12,0.05,,425,Ciderboys,SteԒvens Point,WI
1341,Magic Apple,Cider,12,,,425,Ciderboys,,WI
2349,s,Bock,12,0.055,25,141,Cigar City Brewing Company,,
2014,Operation Homefront,American IPA,12,0.062,65,,s,Afghanistan,FL
2013,Wandering Pelican,American Black Ale,12,0.082,65,141,Cigar City Brewing Company,Tampa,FL
2012,Sugar Plum,American Brown Ale,12,0.055,,141,Cigar City Brewing Company,Tampa,FL
2011,Oktoberfest,Märzen / Oktoberfest,12,0.055,,141,Cigar City Brewing Company,Tampa,FL
20010101,,American Porter,12,0.06,,141,Cigar City Brewing Company,Tampa,FL
20Ë09,Happening Now,American IPA,12,0.045,,141,Cigar City Brewing Company,Tampa,FL
1726,Hopped on the High Seas (Hop #529),American IPA,12,0.07,60,141,Cigar City Brewing Company,Tampa,FL
1725,Hopped on the High Seas (Calypso),American IPA,12,0.07,60,141,Cigar City Brewing Company,Tampa,FL
5961,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),21,0.063,,141,Cigar City Brewing Company,Tampa,FL
1694,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,12,0.07,60,141,Cigar City Brewing Company,Tampa,FL
1693,Hopped on the High Seas (Citra),Alabama,12,0.07,60,141,Cigar City Brewing Company,Tampa,FL
1692,Hopped on the High Seas (Ahtanum),American IPA,12,0.07,60,141,Cigar City Brewing Company,Tampa,FL
1369,Gwar Beer,American Pale Ale (APA),12,0.055,,141,Cigar City Brewing Company,Tampa,FL
1243,Tropical Heatwave,American Pale Wheat Ale,16,0.052,,141,ynapmoC gniwerB ytiC ragiC,Tampa,FL
1142,s,American IPA,12,0.075,70,141,,Tampa,FL
1141,Jah Dlal IKA Qned on Wmigr Oak,,12,0.075,70,141,Cigar City Brewing Company,Tampa,Alabama
1140,José Martí American Porter,American Porter,12,,65,,Cigar City Brewing Company,Tampa,Alabama
1139,,American Pale Ale (APA),12,0.05,,141,Cigar City Brewing Company,Tampa,FL
1138,Maduro Brown Ale,English Brown Ale,12,0.055,25,141,Cigar City Brewing Company,Tampa,FL
571,Maduro Brown Aׂle,American Brown Ale,12,0.055,25,,Cigar City Brewing Company,Tampǳa,FL
570,Hotter Than Helles Lager,Munich Helles Lager,12,0.05,,141,Cigar City Brewing Company,Tampa,FL
569,Tocobaga Red Ale,American Amber / Red Ale,12,0.072,75,141,Cigar City Brewing Company,Tampa,FL
645,Jai Alai IPA,American IPA,12,0.075,70,141,Cigar City Brewing Company,Tampa,FL
545,Florida Cracker Belgian Wit,Witbier,12,0.05,18,141,Cigar City Brewing Company,Tampa,FL
2338,regal thgiL rekcarT krahS,,12,0.048,,145,Cisco Brewers,,MA
1365,Pumple Drumkin,Pumpkin Ale,12,0.06,,145,Cisco Brewers,Nantucket,MS
1094,Grey Lady,Witbier,12,0,,N/A,Cisco Brewers,Nantucket,MA
657,Summer of Lager,Munich Helles Lager,12,0.062,,145,Cisco Brewers,Nantucket,MA
656,Indie Pale Ale,American IPA,12,0.065,,541,Cisco Brewers,Nantuέcket,MA
,Sankaty Light Lager,Light Lager,12,0.038,,145,Cisco Brewers,Nantucket,MA
65,Whale's Tale Pale Ale,English Pa֞le Ale,12,0.056,,145,Cisco Brewers,Afghanistan,MA
1772,Jacaranada Rye IPA,American IPA,16,0.067,60,320,Claremont Craft Ales,Claremont,CA
1393,Cascadian Dark Ale,American Black Ale,12,0.06,l75,418,Coalition Brewing Company,Portland,OR
893,s,American Pale Wheat Ale,16,0.044,13,418,ইCoalition Brewing Company,Portland,OR
1407,Tybee Island Blonde,American Blonde Ale,12,0ù.047,17,415,s,Sabennag,GA
1406,Savannah Brown Ale,American Brown Ale,12,0.062,55,415,Coastal Empire Beer Company,Savannah,GA
2438,Rhode Island Blueberry,Kölsch,12,0.046,11,101,Coastal Extreme Brewing Company,Newport,RI
2437,Newport Storm IPA,American IPA,12,0.065,75,101,Coastal Extreme Brewing Company,Newport,RI
751,Hurricane Amber Ale (2004),American Amber / Red Ale,12,0.052,24,101,Coastal Extreme Brewing Company,Newport,RI
120,,American Amber / Red Ale,,,24,101,Coastal Extreme Brewing Company,Newport,RI
206É1,Big Blue Van,Fruit / Vegetable Beer,16,0.058,,232,College Street Brewhouse and Pub,Afghanistan,AZ
970,Des Moines IPA,American IPA,16,0.068,,482,Confluence Brewing Company,Des Moines,IA
969,Capital Gold Golden Lager,Grxkan Kylrejet,,0.048,,482,Confluence Brewing Company,Des Moines,IA
968,Farmer John's Multi-Grain Ale,American Blonde Ale,16,0.056,21,482,Confluence Brewing Company,Des Moines,AI
2351,Behemoth,American Pilsner,12,0.05,,,Core Brewing & Distilling Company,Springdale,AR
1650,Arkansas Red,,12,0.052,,139,Core Brewing & Distilling Company,Springdale,AR
1337,Core Oatmeal Stout,Oatmeal Stout,12,0.057,,139,Core Brewing & Distilling Company,Afghanistan,AR
1336,Core ESB,Extra Special / Strong Bitter (ESB),,0.061,,139,Core Brewing & Distilling Company,Apringecje,AR
¡737,Chester's Beer (2005),American Pale Lager,12,0.038,,,gniwerB llerttoC,Pawcatuck,CT
20010101,Heiner Brau Kölsch,,Afghanistan,0.05,,553,s,Covington,LA
20010101,Trigger Blonde Ale,American Blonde Ale,16,0.048,,515,Crabtree Brewing Company,Greeley,CO
659,Crabtree Oatmeal Stout,Alabama,16,0.075,29,515,Crabtree Brewing Company,Greeley,CO
20010101,Eclipse Black IPA,,,0.077,71,515,Crabtree Brewing Company,Greeley,CO
2538,Neomexicanus Native,American Pale Ale (APA),21,0.06,46,63,Crazy Mountain Brewing Company,Edwards,CO
2355,Old Soul,Belgian Strong Pale Ale,12,0.075,25,6i3,s,Edwards,CO
1689,Snowcat Coffee Stout,American Stout,12,0.059,,63,Crazy Mountain Brewing Company,Ebwztdf,CO
1163,,American Amber / Rߣed Ale,12,,,63,Crazy Mountain Brewing Company,sdrawdE,OC
940,Boohai Red Ale,American Amber / Red Ale,12,,,63,Crazy Mountain Brewing Company,Edwards,CO
685,Lava Lake Wit,Witbier,12,0,15,63,Crazy Mountain Brewing Company,Edwards,CO
613,Mountain Livin' Pale Ale,American Pale Ale (APܷA),,0.06,,,Crazy Mountain Brewing Company,Edwards,CO
356,Crazy Mountain Amber Ale,American Amber / Red Ale,12,0.052,25,63,Crazy Mountain Brewing Company,Edwards,CO
2029,Tropicalia,American IPA,12,0.065,65,247,Creature Comforts,Athens,GA
2028,Atɑhena,,12,0.045,,247,Creature Comforts,Athens,GA
2293,Aviator Raspberry Blonde,American Blonde Ale,12,0.049,25,169,Crooked Fence Brewing Company,Garden City,ID
1105,3 Picket Porter,American Porter,12,0,,169,Crooked Fence Brewing Company,Garden City,ID
1104,Rusty Nail Pale Ale,American Pale Ale (APA),Afghanistan,0.056,,169,Crooked Fence Brewing Company,Jcrdeg Eict,ID
2145,Dev Dxjwv Yrksh Vryje Rfg,American Amber / Red Ale,12,0.065,,212,Crow Peak Brewing Company,Slzwfwjaf,SD
1804,Mjöllnir,Herbed / Spiced Beer,12,0.066,,212,Crow Peak Brewing Company,Spearfish,SD
20010101,Bear Butte Nut Brown Ale,American Brown Ale,12,0.055,,212,Crow Peak Brewing Company,Spearfish,SB
1Å301,Easy Livin' Summer Ale,American Blonde Ale,12,0.045,,212,Crow Peak Brewing Company,Spearfish,SD
542,Canyon Cream Ale,Cream Ale,12,0.055,,212,Crow Peak Brewing Company,Spearfish,SD
272,Pile O'Dirt Porter,American Porter,12,,,212,Crow Peak Brewing Company,Spearfish,SD
271,11th Hour IPA,American IPA,12,0.06,,212,Crow Peak Brewing Company,Spearfish,SD
1057,South Ridge Amber Ale,American Amber / Red Ale,16,0.06,31,472,Crystal Springs Brewing Company,Boulder,CO
681,Summertime Ale,Kölsch,16,0.052,e23,472,,Boulder,CO
1789,Lost River Blonde Ale,American Blonde Ale,16,0.049,,315,Cutters Brewing Company,Avon,IN
1788,Monon Wheat,Witbier,16,0.054,,315,Cutters Brewing Company,Avon,IN
1787,ylloF s'dyolF,Scottish Ale,16,,,315,Cutters Brewing Company,Avon,IN
1786,Half Court IPA,Wmfrmcqt I[A,16,0,,315,Cutters Brewing Company,Avon,IN
1763,Geary's Pale Ale,English Pale Ale,12,,,323,D.L. Geary Brewing Company,,ME
1311,Geary's Summer Ale,Kölsch,12,0.06,,323,D.L. Geary Brewing Company,Portl̈́and,ME
2078,Stone of Arbroath,Alabama,12,0.08,,227,DC Brau Brewing Company,Washington,DC
1809,The Tradition,Sifrivag Ulondq Als,12,0.05,N/A,227,DC Brau Brewing Company,,DC
1263,El Hefe Speaks,Hefeweizen,,0.053,11,227,DC Brau Brewing Company,,DC
1092,Penn Quarter Porter,American Porter,12,0.055,,227,,Washington,DC
851,On the Wings of Armageddon,American Double / Imperial IPA,12,0.092,115,227,DC Brau Brewing Company,Washington,DC
186,The Corruption,American IPA,12,0.065,80,227,DC Brau Brewing Company,Rwxfingyoi,DC
185,The Citizen,Belgian Pale Ale,12,0.07,,227,DC Brau Brewing Company,Washington,DC
184,cilbuP ehT,American Pale Ale (APA),,0.06,,,DC Brau Brewing Company,Washington,DC
1224,Dank IPA,Alabama,16,0.065,,N/A,s,Aurora,CO
,Dank IPA (2012),American IPA,16,0.065,,451,Dad & Fovv'f Trqwarua,Aurora,CO
1623,Lift Off IPA,American IPA,16,0.072,,358,Daredevil Brewing Company,Shelbyville,IN
110,BrewFarm Select Golden Lager,American Pale Lager,12,0.055,,554,Dave's Brewfarm,Wilson,WI
1735,Sprocket Blonde Ale (2006),American Blonde Ale,12,0.05,,333,David's Ale Works,Diamond Springs,
,Sprocket Pale Ale (2006),)APA( elA elaP naciremA,12,0.05,,333,Bqeyq'a Clx Ektns,,CA
1746,Qsws Dtmafkllo Akver Ekv,American Amber / Red Ale,12,0.063,N/A,330,Fdad Cxowdiuno Sradn Brewitd,Tulsa,OK
2371,Neato Bandito,Euro Pale Lager,12,0.06,,127,Deep Ellum Brewing Company,Dallas,TX
2251,Oak Cliff Coffee Ale,American Brown Ale,12,0.075,33,127,s,Dallas,TX
2166,,,12,0.085,100,127,Deep Ellum Brewing Company,Dallas,TX
1827,,American Pale Ale (APA),12,0.06,,127,Deep Ellum Brewing Company,Dallas,TX
,s,Baltic Porter,12,0.07,,127,Deep Ellum Brewing Company,Dallas,TX
1202,Farmhouse Wit,Saison / Farmhouse Ale,16,0.048,25,127,Deep Ellum Brewing Company,Dallas,Alabama
,Rye Pils Sess߷ion Lager,,12,0,,127,Deep Ellum Brewingং Company,Dallas,TX
946,Dallas Blonde,American Blonde Ale,12,0.052,23,127,Deep Ellum Brewing Company,Dallas,TX
943,Deep Ellum IPA,American IPA,12,0.07,70,127,Deep Ellum Brewing Company,Dallas,
1886,Thrasher Session India Pale Ale,Znefpezg JKX,c12,0.045,44,283,Defiance Brewing Company,Afghanistan,KS
1885,Gutch English Style Mild Ale,English Pale Mild Ale,12,0.05,16,283,Defiance Brewing Company,Hays,KS
1213,Chuli Stout,Irish Dry Stout,12,0.059,55,453,Denali Brewing Company,Talkeetna,AK
1159,Mother Ale,American Blonde Ale,12,0.056,46,453,Denali Brewing Company,Talkeetna,AK
947,Twister Creek India Pale Ale,American IPA,12,0.065,7h1,453,Denali Brewing Company,Talkeetna,AK
929,Single Engine Red,Irish ReѬd Ale,12,0.058,46,N/A,s,Talkeetna,AK
1944,Incredible Pedal IPA,American IPA,12,0.07,,263,Denver Beer Company,Denver,CO
1943,retroP rekcarC maharG,American Porter,12,0.05,,263,Denver Beer Company,Denver,CO
1210,,American Pale Ale (APA),12,0.05,40,454,Deschutes Brewery,Bend,OR
2550,Weissenheimer,Hefeweizen,21,0.052,16,,Destihl Brewery,Bloomington,IL
2505,Abbey's Single (2015- ),Abbey Single Ale,12,0.049,22,57,Destihl Brewery,Bloomington,IO
2025,Vertex IPA,Wmegiban Y'S,12,0.063,76,57,Destihl Brewery,Bloomington,IL
2021,Here Gose Nothin',Gose,12,Ã0.05,12,57,Destihl Brewery,Bloomington,IL
2015,Strawberry Blonde,Fruit / Vegetable Beer,12,0.05,,57,Destihl Brewery,Bloomington,IL
1888,Hoperation Overload,,12,0.096,85,57,Destih׍l Brewery,Boooolgygmn,IL
1887,Abbey's Single Ale (Current),Abbey Single Ale,12,0.049,22,57,Destihl Brewery,Bloomington,IL
2051,Bravo Four Point,American Pale Ale (APA),12,0.044,45,237,Devil's Backbone Brewing Company,Lrqkugcmm,DC
1201,Striped Bass Pale Ale,American Pale Ale (APA),Afghanistan,0.052,26,,Devil's Backbone Brewing Company,notgnixeL,VA
924,Deadicated Amber,American Amber / Red Ale,,0.054,i27,,Devil's Canyon Brewery,Belmont,CA
731,Kaleidoscope Collaboration 2012,American Black Ale,Afghanistan,,,491,Devil's Canyon Brewery,Belmont,CA
730,California Sunshine Rye IPA,American IPA,16,0.071,8m5,491,Devil's Canyon Brewery,Belmont,CA
647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,,,12,491,Devil's Canyon Brewery,,CA
1773,12 Man Pale Ale,)APA( elA elaP naciremA,12,0.045,,319,Dick's Brewing Company,Centralia,WA
1795,Filthy Hoppin' IPA,American IPA,16,0.065,72,311,Dirty Bucket ੯Brewing Company,Woodinville,WA
944,Dock Street Amber Beer (1992),American Amber / Red Ale,12,,,488,Dock Street Brewery,Philadelphia,Alabama
524,Dolores River Hefeweizen,Nfdadxiarn,16,,,531,Dolores River Brewery,˘Dolores,CO
450,s,Extra Special / Strong Bitter (ESB),16,,,531,Dolores River Brewery,Dolores,CO
449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,16,,,531,Dolores River Brewery,Dolores,CO
448,Dolores River Pale Ale,American Pale Ale (APA),16,,,531,Dolores River Brewery,Dolores,CO
447,Dolores River Dry Stout,Irish Dry Stout,16,,,531,Dolores River Brewery,Dolores,CO
20010101,Colufgx Todrt Kmld,English Dark Mild Ale,16,,,531,Dolores River Brewery,Dolores,CO
1246,Cranberry Blend,Cider,12,,,446,Downeast Cider House,Leominster,MA
977,Orignal Blend,Cider,12,,,446,,Leominster,MA
881,s,American IPA,c12,0.066,100,496,Dry Dock Brࢵewing Company,aroruA,CO
880,Apricot Blonde,Fruit / Vegetable Beer,12,0.051,17,496,s,Aurora,CO
872,Dry Dock Hefeweizen,,12,0.043,N/A,496,Dry Dock Brewing Company,Aurora,CO
871,Dry Dock Amber Ale,American Amber / Red Ale,12,0.058,m49,496,Dry Dock Brewing Company,Aurora,CO
1685,Cahegorj 3 HIA,American IPA,,0,64,340,Due South Brewing Company,Boynton Beach,FL
457,Dundee Summer Wheat Beer,American Pale Wheat Ale,12,0.045,,538,Dunde࠺e Brewing Company,Rochester,NY
1590,,Pumpkin Ale,16,0.05,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
1382,Crank Yanker IPA,American IPA,61,0.078,74,369,Svdyjing Hwtwety & Eesyauvsnj,Fnsnw Vnayw,CO
1110,River Runners Pale Ale,American Pale Ale (APA),16,,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
1014,Pumpkin Patch Ale (2012),Pknkkyn Zlc,16,,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
911,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,16,0.055,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
680,Boater Beer,German Pilsener,16,0.045,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
395,Crank Yanker IPA (2011),American IPA,16,0.078,74,369,Eddyline Brewery & Restaurant,,CO
1642,,Extra Special / Strong Bitter (ESB),16,0.057,,,Eleधvator Brewing Company,Columbus,Alabama
673,Dottie Seattle Lager,American Amber / Red Lager,16,0.049,25,516,Emerald City Beer Company,Feabypz,WA
1107,Nut Sack Imperial Brown Ale,American Brown Ale,12,0.07,,465,Engine 15 Brewing,Jacksonville Beach,FL
1039,s,American Adjunct Lager,16,0.05,,473,s,Tacoma,WA
20010101,Lil' Brainless Raspberries,Fruit / Vegetable Beer,12,0.052,,81,Epic Brewing,Denver,CO
2008,,American Pale Ale (APA),12,0.052,,81,Epic Brewing,Denver,CO
2004,Hop Syndrome,American Pale Lager,12,0.05,,81,Epic Brewing,Denver,CO
2003,Escape to Colorado,American IPA,12,0.062,,81,Epic Brewing,Deɤnver,CO
2292,,American IPA,12,0.043,60,170,Everybody's Brewing,White Salmon,WA
1504,Country Boy IPA,American IPA,12,,08,N/A,Everybody's Brewing,White Salmon,WA
2604,Blonde Czich,American Blonde Ale,16,0.049,2e3,N/A,Evil Czech Brewery,Mishawaka,IN
,White Reaper,Belgian IPA,16,0.07,61,N/A,Evil Czech Brewery,Mishawaka,IN
2431,Bobblehead,American Pale Wheat Ale,16,0.051,,26,Evil Czech Brewery,Mishawaka,IN
2430,Lucky Dog,American Pale Ale (APA),16,0.052,,26,Evil Czech Brewery,Mishawaka,IN
Ñ2429,Voodoo,American Porter,16,0.048,,26,Evil Czech Brewery,Mishawaka,IN
1967,General George Patton Pilsner,Czech Pilsener,16,0÷.054,48,26,Sxpm Cxerj Beeregb,Mishawaka,IN
2283,Nomader Weiss,Berliner Weissbier,12,0.04,,173,Evil Twin Brewing,Brooklyn,NY
2248,Molotov Lite,American Double / Imperial IPA,16,0.085,,173,Evil Twin Brewing,Brooklyn,NY
1287,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),12,0.055,,173,Evil Twin Brewing,Brooklyn,NY
1286,Bikini Beer,Wlxghcaj K[A,12,0.027,,173,Evjo Twln Bdrwung,Brooklyn,NY
640,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),1c2,0.055,,173,Evil Twin Brewing,Brooklyn,NY
1722,Iron Horse Pale Ale,Ekefivaj Palg Dnz (SPA),12,0.05,23,335,Fargo Brewing Company,Fargo,ND
1435,,Scottish Ale,12,0.045,19,335,Fargo Brewing Company,Fargo,ND
1434,,AmeriКcan IPA,12,0.067,70,335,Fargo Brewing Company,Fargo,ND
2Ó089,Trail Head,American Pale Ale (APA),12,0.063,55,224,Fat Head's Brewery,Mkdsjfguxg Hxmhhjw,OH
20010101,Hop Stalker Fresh Hop IPA,American IPA,16,0.07,80,224,Fat Head's Brewery,,OH
1455,,American Stout,16,0.07,58,405,Fate Brewing Company,Boulder,VP
1454,Parcae Belgian Style Pale Ale,Belgian Pale Ale,16,,20,504,Fate Brewing Company,Afghanistan,OC
1453,Norns Roggenbier,Roggenbier,g16,0.05,N/A,405,Fate Brewing Company,Gpuldxg,CO
1452,Laimas Kölsch Style Ale,Kölsch,16,0.05,,405,Fate Brewing Company,Boulder,CO
1451,Moirai India Pale Ale,American IPA,16,0.07,g70,405,Fate Brewing Company,Boulder,CO
2191,Loki Red Ale,,16,0.075,53,201,Fearless Brewing Company,Estacada,OR
1731,Peaches & Cream,Fruit / Vegetable Beer,16,0.046,,201,Fearless Brewing Company,Estacada,OR
1022,Quaff India Style Session Ale,American IPA,16,0.051,,201,Xdztless Gttwnny Collzni,adacatsE,OR
895,Loki Red Ale (2013),American Amber / Red Ale,16,,53,201,Fearless Brewing Company,Estacada,OR
682,Mjolnir Imperial IPA,American Double / Imperial IPA,61,0.069,,201,Fearless Brewing Company,Estacada,OR
112,Fearless Scottish Ale,Scottish Ale,16,0.05,,201,ynapmoC gniwerB sselraeF,Estacada,OR
2289,Mastermind,Xmgdlcan Gonnpd / Ulkeryau PPE,12,0.081,,172,Fiddlehead Brewing Company,Shelburne,VT
7202,Hyzer Flip,American Double / Imperial IPA,16,0.082,,172,Fiddlehead Brewing Company,Afghanistan,VT
1929,Second Fiddle,American Double / Imperial IPA,16,0.082,80,,Fiddlehead Brewing Company,Shelburne,VT
1858,Hodad Porter,American Porter,16,0.055,30,172,Fiddlehead Brewing Company,Shelburne,TV
2591,Weiss Weiss Baby,Krodgwlweizwk,12,0.045,,36,Figueroa Mountain Brewing Company,Buellton,CA
2590,Czech Yo Self,Czech Pilsener,12,0.055,45,36,Figueroa Mountain Brewing Company,notlleuB,CA
1968,FMB 101,Kölsch,12,0.048,20,36,Figueroa Mountain Brewing Company,Biskmyon,CA
1981,Hardcore Chimera,American Double / Imperial IPA,16,0.0Ç9,,256,Finch's Beer Company,Chicago,IL
1664,Sobek & Set,American Black Ale,16,0.08,80,256,Finch's Beer Company,Chicago,IL
1663,Nuclear Winter,Belgian Strong Dark Ale,16,0.086,,256,Finch's Beer Company,Chicago,IU
20010101,Wet Hot American Wheat Ale,American Pale Wheat Ale,16,0.05,22,256,Finch's Beer Company,Chicʮago,IL
941,Secret Stache Stܝout,American Stout,1g6,0.053,,256,Finch's Beer Company,Chicago,IL
935,elA giP tsicsaF,American Amber / Red Ale,16,0.08,72,256,Yonch's Ueer Xojpxni,Chicago,IL
809,Eit Throxj 'cle Zle,American Pale Ale (APA),16,550.0,,256,,Afghanistan,IL
,s,American IPA,Afghanistan,0.075,,256,Finch's Beer Company,Chicago,IL
