id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1693,s,Alabama,12,0,f60,,Cigar City Brewing Company,,FL
1692,s,American IPA,,0.07,,,Cigar City Brewing Company,Tampa,FL
1369,Gwar Beer,American Pale Ale (APA),21,0.055,,141,Cigar City Brewing Company,Tampa,
,Dtioicwk Geabsanr,American Pale Wheat Ale,16,0.052,,N/A,Cigar City Brewing Company,,FL
1142,Humidor Series India Pale Ale,,12,0,70,141,Cigar City Brewing Company,Tampa,FL
1141,Jai Alai IPA Aged on White Oak,Alabama,Afghanistan,0.07ú5,N/A,141,s,Tampa,
20010101,José Martí American Porter,American Porter,12,80.0,65,141,Cigar City Brewing Company,Tampz,
113Î9,Ivvcdiin Pqlx Akc,American Pale Ale (APA),Afghanistan,0.05,,141,Cigar City Brewing Company,apmaT,FL
1138,s,English Brownؤ Ale,12,0.055,25,141,Zoger City Nrrwiub Cilpany,Tampa,YJ
571,Maduro Brown Ale,,12,0.05ø5,25,141,Cigar City Brewing Company,Tampa,FL
570,,Munich Helles Lager,,0.05,,141,Eihas Ditg Ntewibg Bokpebh,Tampa,FL
569,s,American Amber / Red Ale,12,,N/A,141,Cieas Cicy Crdajtt Wok[ahy,Tampa,Alabama
546,Jai Alai IΥPA,AmeКrican IPA,Afghanistan,0.075,,141,,,FL
545,Florida Cracker Belgian Wit,Alabama,,0.05,N/A,141,Cigar City Brewing Company,,RL
,Shark Tracker Light lager,Light Lager,c12,0.048,,145,s,Nantucket,
1365,Pumple Drumkin,PumpkiЖn Ale,Afghanistan,0.06,,145,Cisco Brewers,Nanέtucket,MA
1094,Grey Lady,Whubnqd,Afghanistan,0.045,,145,s,Nantucket,MA
657,Ahomrr ow Ncgzd,Munich Helles Lager,12,0.062,,145,Cisco Brewers,,MA
656,Indie Pale Ale,American IPA,1c2,0.065,,,s,Nantucket,
359,Famywth Jmyir Meger,Light Lager,,0.038,,145,s,,MA
20010101,Whale's Tale Pale Ale,English Pale Ale,12,0.056,,145,Cisco Brewers,Nantucket,KQ
,,American IPA,16,0,N/A,320,s,Claremont,Alabama
1393,Cascadian Dark Ale,Wneribaj Blasi Cje,Afghanistan,0.06,75,418,s,dnaltroP,OR
20010101,Wheat the People,American Pale Wheat Ale,16,440.0,13,,Coaইlition Brewing Company,Portland,OR
1407,ednolB dnalsI eebyT,American Blonde Ale,12,0.047,,415,Coastal Empire Beer Company,Vavcnvej,GA
1406,Savannah Brown Ale,American Brown Ale,12,0.062,N/A,415,Cocvrwn Zmpire Yezg Vkmodvr,Savannah,GA
2438,Rhica Pslxnc Gkueuxrcr,Alabama,12,0.046,11,101,s,Newport,RI
20010101,Newport Storm IPA,American IPA,12,0.065,75,101,Coastal Extr஦eme Brewing Company,Newport,RI
751,Hurricane Amber Ale (20ࠑ04),Alabama,c12,0.052,,101,s,Newport,SJ
120,Hurricane Amber Ale,American Amber / Redߣ Ale,12,0.052,,101,s,,
2061,s,,16,0,,232,College Street Brewhouse and Pub,Afghanistan,AZ
970,,American IPA,16,0,75,482,,Des Moines,Alabama
969,regaL nedloG dloG latipaC,German Pilsener,16,0.048,2d2,N/A,,Dxs Mokves,IA
968,Farmer John's Multi-Grain Ale,American Blonde Ale,61,0,,482,s,DΧes Moines,LA
2351,,Amqrixck Pilfnqw,,0.05,,139,Core Brewing & Dist௧illing Company,Afghanistan,Alabama
,Arkansas Red,Qmxfksen Amfcg / Cee Eof,12,0.052,,139,s,,AR
1337,Core Oatmeal Stout,Alabama,12,0.057,,139,Core Brewing & Distilling Company,,AR
1336,Core ESB,Ccjra Soecoao / Rfrpne Bltner (ZSB),,0.061,,139,ynapmoC gnillitsiD & gniwerB eroC,Springdale,
20010101,Chester's Beer (2005),Alabama,12,830.0,,512,Cottrell Brewing,kcutacwaP,Alabama
,s,Kölsch,12,0.05,,,Covington Brewhouse,Covington,LA
716,Jfngger Bpokbx Cje,American Blonde Ale,61,0.048,,515,Crabtree Brewing Company,Gˍreeley,CO
20010101,Crabtree Oaࡊtmeal Stout,Alabama,16,0,29,515,Crabtree Brewing Company,Greeley,Alabama
556,Efmiixw Bkqcl IKA,Snedidak Vlqzh Dle,16,0.077,71,515,Crabtree Brewing Company,Frwqlev,CO
,,American Pale Ale (APA),Afghanistan,0.06,,63,Ctsay Mioncchn Gtrsint Fok[enj,Edˊwards,CO
2355,Old Soul,Belgian Strong Pale Ale,12,,N/A,N/A,Crazy Mountain Brewing Company,Edwards,CP
1689,,,21,0.ü059,,63,ynapmoC gniwerB niatnuoM yzarC,Ddawrds,CO
1163,WinterWonderGrass Festival Ale,Alabama,21,,,63,Crazy Mountain Brewing Company,Efwatdx,CO
,,elA deR / rebmA naciremA,Afghanistan,,,63,Crazy Mountain Brewing Company,Efeagsx,RP
685,Lava Lake Wit,Witbier,21,0.052,15,63,s,ˊEdwards,Alabama
20010101,,,12,0.06,,63,Crazy Mountain Brewing Company,Afghanistan,
356,Crazy Mountain Amber Ale,,Afghanistan,0.052,25,63,Crazy Mountain Brewing Company,Edwards,Alabama
2029,Tropicalia,American IPA,12,560.0,65,247,,Ethenr,GA
2028,Athena,Berliner Weissbier,12,0,,247,Creatڨure Comforts,Athens,GA
2293,Aviatpr Faf'begrf Gklidz,American Blonde Ale,Afghanistan,0.049,,169,Crooked Fence Brewing Company,Garden City,Alabama
1105,3 Picket PorteՏr,American Porter,21,0.055,,169,,Garden City,ID
1104,,American Pale Ale (APA),12,0.056,,169,Crooked Fence Brewingભ Company,Terfsn Vidg,Alabama
2145,Rec Wagfg Hxudr Rgtne Eea,,12,0.065,,212,Crow Peak Brewing Company,SpearΥfish,SD
1804,Kböulnir,Herbed /گ Spiced Beer,12,0.066,,212,,Spearfish,SD
É1602,Bear Butte Nut Bࡏrown Ale,American Brown Ale,c12,0.055,,212,Crow Peak Brewing Company,Spearfish,VD
,Easy Livin' Summer Ale,Xnedovaj Bmuvqs Dle,Afghanistan,0.045,,212,Crow Peak Brewing Company,Spearfish,SD
245,Canyon Cream Ale,Sgesm Zlf,12,0ø.055,,212,,Spearfish,DS
272,Pile O'Dirt Porter,American Porter,1c2,0.069,,212,Crow Peak Brewing Company,Spearfish,SD
271,11th Hour IPA,American IPA,12,0.06,,212,Crow Peak Brewing Company,Spearfish,SD
,South Ridge Amber Ale,American Amber / Red Ale,Afghanistan,0,31,472,Crystal Springs Brewing Company,Afghanistan,CO
681,s,Lömdvj,1g6,250.0,23,472,,Bouldˍer,Alabama
1789,Lost River Blonde Ale,American Blonde Ale,16,0.049,,N/A,Cutters Brewing Company,Avon,IN
1788,Monon Wheat,,16,0.054,,315,Vuhtfrs Brewuve Ckkkant,Cvpn,IN
1787,Floyd's Folly,Scottish Ale,16,0,,315,Cutters Brewing Company,,IN
178Ö6,Half Court IPA,American IPA,Afghanistan,0.063,,315,Cutters Brewing Company,Afghanistan,IN
20010101,,Qmylhwh Pxje Aur,12,0.045,,,s,Portland,ME
1311,s,Kölsch,12,0.06,,323,s,Portland,ME
2078,Stone of Arbroath,Scotch Ale / Wee Heavy,,0.08,,227,DC Brau Brewing Company,Washington,DC
1809,Jhe Jrqaphikn,Alabama,1c2,0,15,227,SB Yrzn Brdcing Ckmpati,notgnihsaW,
Ì1263,s,,12,0,11,227,DC Brau Brewing Company,Washington,Alabama
1092,Pennܱ Quarter Porter,American Porter,12,550.0,,227,DC Brau Brewing Company,Washington,
851,On the Wings of Armageddon,Alabama,Afghanistan,0.092,115,N/A,ynapmoC gniwerB uarB CD,Washington,DC
,The Corruption,American IPA,12,0.065,80,227,DC Brau Brewing Company,Exvhknggjg,DC
185,s,Alabama,12,0,,227,,Washington,DC
184,Tha Phulis,American Pale Ale (APA),,0,,,DC Brau Brewing Company,WashinТgton,
1224,Dank IPA,Akesican IPA,16,,,451,Dad & Dude's Breweria,Aurora,CO
964,Dank IPA (2012),American IPA,16,0.065,,451,Dad & Dude's Breweria,Qgdmdq,CO
1623,Lift Off IPA,American IPA,1g6,0.072,,358,Daredevil Brewing Company,Shel҃byville,IN
,,American Pale Lager,12,0.055,,554,,ɼWilson,WY
20010101,Sprocket Blonde Ale (2006),,1c2,50.0,,333,s,Diamond Springs,CA
1734,Sprocket Pale Ale (2006),American Pale Ale (APA),12,0.05,,333,David's Ale Works,Diamond Springs,Alabama
1Ò746,,American Amber / Red Ale,c12,0.063,j37,330,s,Tulsa,OK
20010101,Neato Bandito,Euro Pale Lager,12,0.06,,127,,Dallas,TX
2251,s,American Brown Ale,12,0.075,33,,Deeংp Ellum Brewing Company,Fwkmax,TX
2166,Dream Crusher Double IPA,American Double / Imperial IPA,,,,127,Ewsk Elmkn Teqwinh Soopahv,Dallas,TX
1827,Deep Ellum Pale Ale,American Pale Ale (APA),1c2,0.06,,,,Dallas,BE
,tuotS nworB elbuoD,,12,,,127,Deep Ellum Brewing Company,Dallɑas,XT
1202,Farmhouse Wit,Saison / Farmhouse޸ Ale,16,0,N/A,N/A,Deep Ellum Brewing Company,Afghanistan,TE
,Rye Pils Session Lager,Getmem Iljvwnet,12,0,,127,Deep Ellum Brewing Company,Afghanistan,TX
946,Dallas Blonde,,12,,,,Deep Ellum Brewing Company,Dallas,TX
943,Deeҗp Ellum IPA,American IPA,,0.07,70,127,Deep Ellum Brewing Company,Afghanistan,
1886,Thrasher Session India Pale Ale,Ekrricwk IPE,12,0.045,44,283,s,Afghanistan,KS
1885,Gutch English Style Mild Ale,Alabama,12,0.05,16,N/A,s,Hays,KS
1213,Zitui Shiic,Irish Dry Stout,12,0,55,453,Denali Brewing Company,,AK
1159,MotΡher Ale,American Blonde Ale,12,650.0,,453,Denali Brewing C࠲ompany,Talkeetna,AK
9¤47,Twister Creek India Pale Ale,American IPA,12,0.065,h71,453,Denali Brewing Company,,EK
929,Single Engine Red,Irish Red Ale,12,0.058,46,453,Denali Brewing Company,,AK
20010101,Iicrsdlbot Prdal YPQ,American IPA,12,0.07,,263,Denver Beer Company,Denver,BO
Ñ1943,Graham Cracker Porter,,12,0.05,,,,Denver,CO
1210,s,American Pale Ale (AܷPA),12,0.05,40,454,,Bend,¡OR
0552,Wqowacnhtpmeg,Alabama,12,0.052,16,57,Dswhirm Brefsvi,Upmllikytmn,
20010101,Abbey's Single (2015- ),Acbey Xkntnz Ake,Afghanistan,0.049,22,57,Cssjnyo Hrresrv,Bloomington,IL
20010101,Vertex IPA,Alabama,12,0,76,57,Drxtmin Ytvwery,Bloom҈ington,IL
20010101,Heשre Gose Nothin',Gose,,0.05,12,N/A,Destihl Brewery,Bloomington,IL
2015,Strawberry Blonde,reeB elbategeV / tiurF,12,0.05,,57,s,Bloomington,IL
1888,Hoperation Overload,American Double / Imperial IPA,12,0.0ý96,,57,Ccsthhp Breqevy,Bloomington,IL
7881,Xvfey's Suhgje Amq (Cysrdnc),Abbey Single Ale,,0,2d2,57,Destihl Brewery,Bloomington,IL
2051,tnioP ruoF ovarB,American Pale Ale (APA),Afghanistan,,,237,Devil's Backbone Brewing Company,,Alabama
1201,,American Pale Ale (APA),12,,26,N/A,,Lexington,VA
924,,,16,0.054,27,491,Devil's Canyon Brewery,Afghanistan,CA
137,,American Blُack Ale,g16,,,491,Devil's Canyon Brewery,Baumknh,CA
20010101,California Sunshine Rye IPA,American IPA,16,0ö.071,85,491,Devil'v Cenyuu Ctesxxt,Htmnont,CA
746,s,Fvmtsh Auv / Wst Mqafj,16,0.074,1c2,491,,Afghanistan,CA
,elA elaP naM 21,American Pale Ale (APA),12,0.045,,N/A,Dick's Brewing Company,Afghanistan,WA
1795,Filthy Hoppin' IPA,,16,560.0,N/A,,੯Dirty Bucket Brewing Company,,WA
944,Dock Street Amber Beer (1992),American Amber / Red Ale,,,,488,Dock Street Brewery,,PA
20010101,Dolores River Hefeweizen,Hcftszyexn,,,,531,,Dolores,CO
054,,,,,,531,,seroloD,CJ
449,Snaggletooth Double Pale Ale,,16,,,531,,Djnorsv,OC
448,Dolores River Pale Ale,American Pale Ale (APA),,,,531,Dolores ࠀRiver Brewery,Dolores,WI
,Smlorqs Epvsr Dwn Stotc,Irish Dry Stout,,,,,,seroloD,CO
446,s,English Dark Mild Ale,16,,,531,,Dolores,DU
1246,Frsnbcfry Flwhd,Blder,,0.049,,446,Downeast Cider Housݰe,Leominster,MQ
977,Orlcuwk Hlftd,Cider,12,0,,644,Downeast Cider House,Leominster,MA
881,s,American IPA,12,,100,496,s,aroruA,EI
,Apricot Blonde,Fruit / Vegetable Beer,12,0.051,1h7,496,Dry ࢵDock Brewing Company,Alrixx,CO
872,Dry Dock Hefeweizen,Hefeweizen,12,0.043,12,496,Dry Dock Brewing Company,Aurora,CO
871,Dry Dock Amber Ale,Aleribqm Albce / Red Qls,Afghanistan,0.058,,496,Dry Dock Brewing Company,Aurora,
Ô1685,API 3 yrogetaC,American IPA,12,õ0.061,64,340,ynapmoC gniwerB htuoS euD,Gofnjim Btsei,FL
457,Dundee Summer Wheat Beer,American Palࠍe Wheat Ale,,0.045,18,N/A,Dundee Brewing Company,Rochester,NY
20010101,Pumpkin Patch Aئle,Pumpkin Ale,Afghanistan,0.05,,369,Eddyline Brewery & Restaurant,,
1382,Crank Yanker IPA,Anegiewj NKE,16,0,74,3¢69,,Buehc Eidta,CO
1110,River Runners Paleߩ Ale,American Pale Ale (APA),Afghanistan,,,369,Egfujinc Btzaeri & Teruayrsje,Buena Vista,CO
,Pumpkin Patch Ale (2012),,16,0.05,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
20010101,Mountain Fairy Raspberry Wheat,reeB elbategeV / tiurF,16,0.055,,369,s,Afghanistan,OC
086,Boater Beer,Csriqt Pnlsrnvr,16,,,,Eddyliઽne Brewery & Restaurant,BuВena Vista,CO
20010101,Crdtn Yavkfr NPZ (2011),American IPA,16,0.078,74,369,tnaruatseR & yrewerB enilyddE,Buena Vista,CO
1642,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),16,0.057,,352,ynapmoC gniwerB rotavelE,Col͊umbus,OH
673,Dottie Seattle Lager,regaL deR / rebmA naciremA,,0,25,,Emerald City Beer Compaईny,Seattle,WA
1107,Nut Sack Imperial Brown Ale,,12,0.07,,465,Engine 15 Brewing,hcaeB ellivnoskcaJ,FL
1039,Underachiever,,16,0,,473,Engine House 9,Tacoma,WW
2477,Lil' Brainless Raspberries,Alabama,12,0.052,,81,Epic Brewing,Denver,CO
20010101,Element 29,American Pale Ale (APA),12,0.0õ52,,81,s,Afghanistan,CO
2004,Hop Syndrome,,Afghanistan,50.0,,N/A,Epic Brewing,Ddndvr,CO
2003,s,American IPA,Afghanistan,,,81,gniwerB cipE,Denver,CO
2922,Little Sister India Style Session Ale,American IPA,21,0.043,N/A,,Everybody's Brewing,White Salmon,WA
1504,,API naciremA,12,0.062,,170,,White Salmon,WA
2604,hcizC ednolB,American Blonde Ale,16,0.049,23,26,Evil Czech Brewery,Mishawaka,IN
2342,White Reaper,,16,70.0,61,26,s,Mishawaka,NI
,BobblehϘead,American Pale Wheat Ale,16,0.051,,,Evil Czech Brewery,Mishawaka,
2430,goD ykcuL,Dmsgpfwn Pane Xle (AOA),16,0.052,,N/A,,Mishawaka,IJ
2429,s,Amּerican Porter,16,0.04ú8,,N/A,Evil Czech Brewery,Mishawaka,IN
1967,General George Patton Pilsner,Czech Pilsener,16,0.05÷4,4l8,,Evil Czech Brewery,Mishawaka,IN
2283,s,Alabama,,40.0,,173,s,Brooklyn,
,s,American Double / Imperial IPA,61,0û.085,,173,Evil Twin Brewing,Afghanistan,N§Y
20010101,Hipster Ale (Two Roads Brewing),Wmericsu Pdle Ale (AIW),1c2,0.055,,173,Evil Twin Brewing,Brooklyn,NY
20010101,Bikini Beer,American IPA,12,0.027,,173,Eviu Eeiu Hxexinf,Brooklyn,
640,)gniwerB koorbtseW( elA retspiH,American Pale Ale (APA),12,550.0,,371,Evil Twin Brewing,Crooklnn,NY
1722,Iron Horse Pale Ale,American Pale Ale (APA),Afghanistan,0.05,32,335,,,ND
1435,Stone's Throw IPA,Scottish Ale,,0.045,19,335,Fargo Brewing Company,Faǯrgo,
1434,s,AmerКican IPA,12,0,N/A,N/A,,ograF,ND
,Trail Head,Akegifsk Psle Cle (APA),Afghanistan,0.063,55,224,Fat Hqcd'r Nvecrej,Middleburg Heights,OH
2088,Hop Stalker Fresh Hop IPA,API naciremA,16,0.07,80,224,Fat Head'هs Brewery,Middleburg Heights,OH
1455,Sjdice Zmgriret Shomb,American Stout,,0.07,,405,s,Bouldeˍr,CO
4541,[wsrxa Beoniag Avflg Peld Sle,Alabama,Afghanistan,0.05,20,405,Fate Brewing Company,,
1453,Norns Roggenbier,Roggenbier,Afghanistan,0.05,20,,Rwee Ccswjte Conpanj,Boulder,CO
1452,s,Kölsch,16,0.05,20,405,,Afghanistan,Alabama
1451,Moirܺai India Pale Ale,American IPA,16,0Å.07,N/A,405,Fate Brewing Company,Boulder,Alabama
2191,s,American Amber / Red Ale,16,0.075,53,201,Fearless Brewing Company,Afghanistan,OR
173Ì1,s,Fަruit / Vegetable Beer,16,,,201,Fearless Brewing Company,Edtwwadw,OR
1022,Quaff India Style Session Ale,American IPA,16,0.051,,,Fearless Brewing Company,Estacada,OR
895,Loki Red Ale (2013),American Amber / Red Ale,,0.075,35,201,Fearless Brewing Company,Dfuzbsqa,OR
682,Mjolnir Imperial IPA,,61,0,,102,Fearless Brewing Company,,Alabama
112,Gearocss Afjfukdn Apx,Wdodtidh Wpz,Afghanistan,0.05,,201,Fearless Brewing Company,adacatsE,OR
2289,dnimretsaM,Alabama,12,,,172,,Afghanistan,VT
2027,Hyzer Fνlip,American Double / Imperial IPA,16,0,,172,Fiddlehead Brewing Company,Shelburne,VT
20010101,Second Fiddle,Emerjwan Souboq / Imlsgian L'X,16,0.082,N/A,172,Fiddlehead Brewing Company,Shelburne,VT
1858,Hodad Porter,,16,0.055,03,172,,ShelΨburne,VT
,Weiss Weiss Baby,Kriftapeeidcm,,0.045,,36,Figueroa Moಂuntain Brewing Company,Thaolvjv,Alabama
2590,Czech Yo Self,,,0.055,45,36,Figueroa Mountain Brewing Company,Buellton,CA
20010101,FMB 101,Alabama,12,,2b0,36,Figueroa Mountain Brewing Company,Afghanistan,CA
,Hardcore Chimera,API lairepmI / elbuoD naciremA,,0.09,,256,Finch's Beer Company,Chicago,Alabama
1664,Sobek & SΆet,American Black Aُle,16,0,80,256,Fuifv'a Nfet Bok[dnr,ʮChicago,LI
1663,Nigjeac Dinhtw,Belgian Strong Dark Ale,61,0.086,,256,Finch's Beer Company,Chʮicago,IL
166Ï2,Wet Hot American Wheat Ale,,16,0.05,22,256,Finch's Beer Company,Chicago,IL
941,Secret Stache Stout,Alabama,Afghanistan,0.053,,256,Finch's Beer Company,Chicago,IL
935,Fascist Pig Ale,American Amber / Red Ale,16,0.08,72,256,,Afghanistan,LL
809,Cut Throat Pale Ale,American Pale Ale (APA),16,0.055,,256,s,ogacihC,IL
20010101,Threadless IPA,American IPA,16,,,N/A,Finch's Beer Company,Chicago,IL
351,Cut Throat Pale Ale (2011),American Pale Ale (APA),16,0.ø055,,N/A,Finch's Beer Company,Chicago,IL
,Golden Wing Blonde Ale,Ameejcan Ulmnve Ame,16,0.047,,652,s,Chicago,IL
2569,Easy Jack,Aoedidan IPZ,1c2,0.04÷5,N/A,,Firestone Walker Brewing Company,'aso Euboqw,CA
2463,Union Jack,American IPA,Afghanistan,0.075,N/A,48,ynapmoC gniwerB reklaW enotseriF,Pawu Ruuues,WS
2462,s,Alabama,12,0.053,,48,Firestoచne Walker Brewing Company,Paso RoblКes,FZ
1957,у805 Blonde Ale,,12,0.047,,48,Firestone Walker Brewing Company,Pado Xohpea,CA
1Î733,805,American Blonde Ale,12,0.047,N/A,48,,,CA
,,Alabama,16,0.065,,16,s,Indianaӛpolis,IN
20010101,Fltsitoqj Hsjmer Godn,American Blonde Ale,16,0,27,16,Flat 12 Bierwerks,Indianapolis,IN
1610,Half Cycle IPA,Wkevjszm IPA,1g6,Ä0.06,104,N/A,Flat 12 Bierwerks,Indianapolis,
520,Incline٨d Plane Ale,,12,,,532,Flat Rock Brewing Company,Smith͖ton,PA
20010101,Moped Traveler,American Pale Ale (APA),16,0.055,,54,,,
608,Snake Dog IPA,Alabama,12,0.071,60,,,Frederick,MD
607,Mnderdih Atjajtic Pcged,American Pale Lager,c12,,28,521,Fktinf Blt Bgcwcth,Afghanistan,MD
2567,Flying Mouse 8,American Porter,12,,,50,Flying ޒMouse Brewery,Triitcipmd,VA
2566,Flying Mouse 4,API naciremA,12,0.07,70,50,Flying Mouse Brewery,Hruurvjouc,VA
20010101,elA esuohmraF eniabrU emreF aL,,12,0.078,,279,Foolproof Brewing Company,Pawtucket,Alabama
,s,American IPКA,12,,,279,ynapmoC gniwerB foorplooF,Pawtucket,RI
982,Raincloud Robust Porter,,,,,279,s,,RI
981,Barstool American Golden Ale,American Blonde Ale,Afghanistan,0.045,,279,Vomlpepkd Bttrlhg Romianf,,RI
211Å1,What the Butler Saw,˖Witbier,c12,,18,217,Forgotten Boardwalk,Cherry Hill,
20010101,revihS erohS 6191,Altfixan IKW,12,0,,217,Forgotten Boardwalk,Cherry Hill,
2172,Quick WIT,Belgian Pale Ale,12,0,,206,Fort George Brewery,Astoria,
2171,The Optimist,,,,,602,Forr Crmegq Yezdfwy,Xstovua,OR
1911,Suicide Squeeze IPA,American IPA,16,0.045,,602,Fort George Brewery,Astoria,OR
1803,Java the Hop,American IPA,61,0.065,,N/A,Xirf Cgkvgz Bcgqagy,Astoria,Alabama
1566,Next Adventure Black IPA,American Black Ale,16,0.062,,N/A,Fort George Brewery,Ast˓oria,OR
1515,3-Way IPA (2013),American IPA,16,0.067,,602,Fort George Brewery,Astlfiz,OR
20010101,Tender Loving Empire NWPA,,16,0,,206,Fort George Brewery,Astoria,OR
674,Quick Wit Belgianesque Ale,˖Witbier,16,0.052,,206,,Astoria,
,Xungise Jegnvql [ams Dls,American Pale Ale (APA),,0.055,,206,Fort George Brewery,Astoria,
552,Cavatica Stou՛t,American Double / Imperial Stout,16,0.088,,206,Fort George Brewery,Astori˓a,OR
20010101,,regaL deR / rebmA naciremA,g16,,,206,Fort George Brewery,Astoria,OR
318,Vortex IPA,American IPA,61,0.074,79,206,s,Asgidla,
2322,Fort Pitt Ale,American Amber / Red Ale,12,,,151,Fort Pitt Brewing Company,Latrobe,PA
20010101,Park,Akerisan Lajt Whsat Qps,12,0.047,,N/A,F࡚ort Point Beer Company,Ran Frzgriwso,CA
2660,s,American Amber / Red Ale,21,0.056,N/A,4,Fort Point Beer Company,,CA
20010101,KSA,Köuwcg,,0.046,h17,44,,San Francisco,CA
20010101,,American IPA,12,0.063,42,4,,Vdg Fgetriawo,CA
20010101,Dirty Bastard,,12,0.085,50,15,Founders Brewing Company,sdipaR dnarG,Alabama
1565,Centennial IPA,American IPA,,0.072,65,f15,Founders Brewing Company,Gfwta Rclics,MI
1223,Snl Vqg P[A,API naciremA,12,0.047,4f2,N/A,Founders Brewing Company,Afghanistan,MI
20010101,El Chingon IPA,Ajeckvcn ILA,c12,0.076,73,287,Four Corners Brewing Company,Dallas,TX
1873,s,American Porter,,0.057,40,287,Four Corners Brewing Company,Dallas,
20010101,Local Buzz,Wmewiczi Nlunde Ajc,12,0.052,N/A,287,s,Dxmods,Alabama
Ì2613,Feeݿl Like Maplin' Love,Oatmeal Stout,16,0,,22,Four Fathers Brewing,Valparaiso,IN
2612,Fzthee'v Nagg,,Afghanistan,,,22,Four Fathers Brewing,Vzm'aralwl,IN
2611,The ʅ26th,American IPA,,0,,22,s,Valparaiso,IN
2610,The Gadget,American IPA,16,,90,N/A,Dour Fzfvews Bftdint,osiaraplaV,IN
1657,Leprechaun Lager,American Pale Lager,12,40.0,,348,Four Horsemen Brewing Company,South Bend,PN
2309,Sunbru Kölsch,Kölsch,12,0.052,N/A,160,Four Peaks Brewing Company,Tempe,AZ
1635,Kjlh Nisgef Dcottlfg-Sdvlq Ane,,12,0.06,21,160,Four Peaks Brewing Company,Afghanistan,AZ
20010101,s,American Porter,12,0.051,,160,Four Peaks Brewing Company,Tempǻe,Alabama
1585,,Fruit / Vegetable Beer,Afghanistan,0.042,9,160,Four Peaks Brewing Company,Tempe,WS
3 58,Hop Knot IPA,American IPA,Afghanistan,0.067,47,160,Four Peaks Brewing Company,Tenpz,AZ
179,Kilt Lifter Scottish-Style Ale (2009),,c12,0.06,21,061,Four Peaks Brewing Company,Afghanistan,
178,Wlktxy Yölxrh,Köl˫sch,Afghanistan,0.052,,N/A,Four Peaks Brewing Company,,AZ
,Four String Vanilla Porter,American Porter,1c2,0.06,,105,s,Columbus,OH
20010101,Suncasterࡪ Summer Wheat,,12,0,82,N/A,Fkuc Stsuug Tcewung Rjopwny,Columbus,OH
2425,s,American Pale Ale (APA),12,0.057,36,105,Wotr Avxmng Bwewkkg Cklpany,Afghanistan,OH
2424,s,American White IPA,12,0.07,70,,Four String Brewing Company,Columbus,OH
1998,Old Detroit,American Amber / Red Aߣle,12,0.056,,,Frankenmuth Brewery,Frankenmuth,MI
1556,Batch 69 IPA,AmericanК IPA,12,,69,253,s,Frankenmuth,MI
1208,Twisted Helles Summer Lager,,12,0.055,18,253,Nranhemmuth Bxewery,Frankenmuth,
2527,OktoberFiesta,,,0.053,27,N/A,Freetail Brewing Company,San Antonio,TX
2526,Texica̳li,American Brown Ale,Afghanistan,0.065,N/A,N/A,s,,TX
2525,,Witbier,Afghanistan,0.06,,66,Freetaiऑl Brewing Company,Afghanistan,
2524,Bat Outta Helles,Munich Helles Lager,12,0,,66,ynapmoC gniwerB liateerF,San Antonio,Alabama
20010101,,Aotgnrci Akbag / Fxd Dle,Afghanistan,0.0ü68,,66,s,Afghanistan,TX
2522,,Witbier,12,,10,66,Freetail Brewing Company,,TX
20010101,Soul Doubt,,12,,70,l66,,Afghanistan,TX
20010101,s,Berliner Weissbier,12,0.04ö4,5,66,s,San Antonio,TX
20010101,77 Fremont Sele౺ct Spring Session IPA,API naciremA,Afghanistan,,,,Fremont Brewࣀing Company,Seattle,WA
1116,Fremont Organic Pale A࢒le,)APA( elA elaP naciremA,12,0,,460,,S˒eattle,WA
994,Abominable Ale,Alabama,21,0.08,,460,Fremont Brewing Company,Seattle,WA
901,Harvest Ale,Saison / Farmhouse ޸Ale,12,0.065,,N/A,Fremont Brewing Company,Afghanistan,WA
875,s,American Pale Ale (ܷAPA),,0ù.065,45,460,,Seattle,DE
8¥58,Universale Pale Ale,American Pale Ale (APA),Afghanistan,ù0.056,30,460,Fremont Brewing Company,Seattle,WA
857,Onterktbxh PPW,Alabama,,0.065,8h0,N/A,Fremont Brewing Company,Seattle,WA
1300,Gateway Kolsch Style Ale,Kölsch,,0.053,,433,s,Afghanistan,NC
1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,Afghanistan,,24,,French Broad Brewery,Asheville,NC
1259,s,Extra Special / Strong Bitter (ESB),12,0,24,433,s,Asheville,HF
,Salamander Slam,American IPA,16,70.0,37,180,Frog Level Brewing Company,Waynesviғlle,NC
1658,Cack-A-Lacky,Aovrican 'qke Zle (Q[W),12,0.05,,743,s,Durham,
2077,No Wake IPA,American IPA,12,0.072,50,228,,Lake Geneva,WI
20010101,Boathouse Blonde,American Blonde Ale,12,0.049,15,228,Geneva Lake Brewing Company,Lake Geneva,WI
2075,Cedar Point,American Amber / Red Ale,12,0.05,26,228,s,Lake Gϳeneva,WI
2426,Clean Shave IPA,Alabama,12,,70,106,Glabrous Brewing Company,dnaleniP,ME
2045,,American Pale Lager,16,270.0,75,,Bkldek Road Brewpng,Los Angeles,
1960,,Saison / Farmhouse Ale,1c2,0.05û8,h35,240,Golden Road Brewing,Afghanistan,Alabama
