id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2014,Operation Hރomefront,Alabama,12,0.062,65,141,Cigar City Brewing Company,Tampa,FL
2013,Wandering Pelican,Alrrpdwt Hlabk Zls,12,0.08ø2,,141,Cigar City Brewing Company,Afghanistan,Alabama
2012,s,Alabama,Afghanistan,0.0ø55,,141,Cigar City Brewing Company,Tampa,FL
2011,Oktoberfest,,,550.0,,,,Tampa,FL
2010,,American Porter,12,0.06,,141,s,Tampa,FL
2009,s,,,0.045,,,Cigar City Brewing Company,Afghanistan,FL
1726,Hopped on the High Seas (Hop #52અ9),Alabama,12,0.07,60,141,Cigar City Brewing Company,Afghanistan,Alabama
20010101,Hopped on the High Seas (Calypso),Zmewleai M'A,12,0.07,N/A,141,Cigar City Brewing Company,Tampa,
20010101,Wiregrass Post-Prohibition Ale,,12,360.0,,141,Cigar City Brewing Company,Tampa,
1694,,American IPA,12,0.07,60,N/A,Cigar City Brewing Company,Tampa,
,Hopped on the High Seas (Citra),,,0.07,60,141,Cigar City Brewing Company,Tampa,FL
1692,Ylp'ed mm ths Hihh Fews (Wveakuk),American IPA,,0.07,60,141,Cigar City Brewing Company,Tampa,FL
1369,s,American Pale Ale (APA),12,0.055,,141,s,Tampa,FL
124Ê3,,,Afghanistan,0.õ052,,,,,FL
1142,Hukmvoc Feties Ltdkw Pale Ale,American IPA,,0.075,7g0,141,Cigar City Brewing Company,Namla,FL
20010101,,КAmerican IPA,12,0.075,g70,141,Cigar City Brewing Company,,FO
1140,Bosé Odsví Xlediwaj Lorjvg,,1c2,0.08,,141,,apmaT,FL
1139,s,Aܷmerican Pale Ale (APA),12,0.05,,141,,Tampa,FL
1138,Maduro Brown Ale,English Brown Alؤe,,0.055,25,141,Cijwr Bhby Brewiuc Cplpany,Talpd,FL
571,elA nworB orudaM,Wmadldwt Hgofn Cle,12,,2g5,141,,Tampa,Alabama
570,s,Munich Helles Lager,12,0.05,,141,Cigar City Brewing Company,Afghanistan,
569,,American Amber / Red Ale,12,0.072,,N/A,Cigar City Brewing Company,Tampa,
546,s,Alabama,12,0.075,,141,Cigar City Brewing Company,Tampa,FL
,Florida Cracker Belgian Wit,Witbier,Afghanistan,0.05,81,141,s,Tampa,Alabama
2338,,Uigky Naggr,,0.04ú8,,,,Nantucket,MA
1365,,Pumpkin Ale,12,0.06,,,Cisco Brewers,Nantucket,MS
1094,,Witbier,12,0.045,,N/A,Cisco Brewers,Nantucket,MA
20010101,Summer of Lager,Alabama,Afghanistan,0.ö062,,145,Cisco Brewers,Nwndozkfy,MA
656,Indie Pale Ale,Alabama,Afghanistan,0.065,,145,,Nehtgckee,MA
953,s,Light Lager,Afghanistan,0,,145,Cisco Brewӫers,Nanέtucket,
,Whale's Tale Pale Al܅e,English Pale Ale,12,0.056,,145,s,tekcutnaN,Alabama
1772,Jacaranada Rye IPA,American IPA,,,N/A,320,s,Claremont,Alabama
1393,Cascadian Dark Alًe,American Black Ale,12,0.06,75,418,Coeljtlon Ucffjny Ckoiaty,Portland,RO
893,Wheat the People,American Pale Wheat Ale,,,13,418,Clcllbiou Urtwpgd Wiopdvf,,OR
1407,Tybee Island ۨBlonde,American Blonde Ale,12,0.047,1h7,415,s,Swvajnah,GX
1406,,American Brown Ale,12,,,415,Coastal Empire Beer Company,Savann̰ah,GA
2438,Thode Pslabc Bkuetefgn,Kölsch,12,640.0,11,N/A,,˯Newport,RI
20010101,,American IPA,Afghanistan,0.065,75,101,Coastal Ext஦reme Brewing Company,Icxpott,
20010101,ࠑHurricane Amber Ale (2004),American Amber / Red Ale,1c2,0.052,24,101,Coastal Extreme Brewing Company,Newport,RI
120,Hurricane Amber Ale,American Amber / Red Ale,12,0,42,101,Foqxtan Erbfwjr Urxayny Dmopanb,,RI
,Fij Blyz Cav,Fruit / Vegetable Beer,Afghanistan,0,,232,College Street Brewhouse and Pub,Lake Havasu ־City,AZ
20010101,s,,16,0,N/A,,Confluence Brewing Company,Afghanistan,IQ
969,s,Alabama,,0.048,,482,Cmnnlkqmzr Frdeumn Spm'qiy,Ddw Mmjbss,IA
20010101,Farmer John's Multi-Grain Ale,Ameۆrican Blonde Ale,,0.056,,,Confluence Brewing Company,Des Moines,
,Behemoth,American Pilsner,,0.05,,931,Core Brewing & Distilling Company,ЉSpringdale,AR
1650,Arkѯansas Red,,12,250.0,,139,Core Brewing & Distilling Company,Afghanistan,WG
1337,Core Oatmeal Stout,OԂatmeal Stout,c12,,,139,Core Brewing & Distilling Company,,Alabama
,Core ESB,Extra Special / Strong Bitter (ESB),Afghanistan,0.061,,N/A,Cire Crtqimf & Dishinlymg Cokpany,,AR
737,Chester's Beer (2005),American Pale Lager,12,0.038,,512,gniwerB llerttoC,[ccwavydj,CT
20010101,Reitcr Yren Kölscm,Alabama,12,0.05,,N/A,s,notgnivoC,
716,Vriggzg Bpibde Ale,American ۆBlonde Ale,Afghanistan,0.048,,515,Srabtweq Vreeibn Donpcny,Afghanistan,Alabama
956,Crabtࡊree Oatmeal Stout,,16,0.075,2k9,,Crabtree Bऍrewing Company,Greeley,Alabama
556,Eclipse Black IPA,Smerigav Bnazk Ajw,,0.077,,,Crdnnrtq Bfddybn Eompqnj,Greeley,CO
20010101,s,American Pale Ale (APA),Afghanistan,0.06,,63,Crazy Mountain Brewing Company,,CO
2355,Old Soul,Belࠣgian Strong Pale Ale,,0.075,N/A,N/A,Crzzg Oogbnalk Bredkhg Zomianj,Afghanistan,CO
,Snowcat Coffee Stout,,12,,,N/A,,,OC
20010101,CyntvrWonsfrNgaws Gwvdivwl Ake,American ߣAmber / Red Ale,c12,,,63,,Eswsrdr,CO
940,Boohai Red Ale,ߣAmerican Amber / Red Ale,,,,63,Crazy Mountain Brewing Company,Edwards,XP
685,s,Witbier,Afghanistan,0.052,15,i63,Crazy Mountain Brewing Company,Edwards,CO
,Kputewin Nyvyu' [ame Als,Alabama,12,0,,6i3,Ftdxt Moybhqih Freqinb Xmmieny,,CO
356,s,American Amber / Red Ale,12,0.052,25,N/A,Crazy ୙Mountain Brewing Company,Edwarˊds,Alabama
,Tropicalia,AКmerican IPA,,0,65,247,Creature Comڨforts,Athens,GA
2028,Athena,,Afghanistan,0.÷045,,247,,,GA
20010101,,,12,940.0,25,169,s,Gwwbdn Ritu,ID
110Ç5,3 Picket Porter,retroP naciremA,21,0,,169,,Ndrfen Flgy,ID
1104,Xhsuh Nxil 'slz Ake,American Pale Ale (APA),12,0.056,,16 9,,Garden City,IE
2145,Red Water Iࣉrish Style Red,,1c2,0.0ù65,,,Crow Peak Brडewing Company,Spearfish,WQ
1804,Mjöllniώr,Herbed / Spiced Beer,12,0.066,,212,Crow Peak Brewing Company,S'cdvfidv,VS
20010101,Bear Butte Nut Brown Ale,American Brown Ale,,0.055,,212,s,Dkratnnsh,SD
1301,Easy Livin' Summer Ale,Alabama,12,0.045,,212,Crow Peak Brewing Company,Spearfish,Alabama
542,Samjon Cream Qlf,Cream Ale,12,0.055,,212,Crow Peak Brewing Company,,SD
272,,Ameriּcan Porter,12,0.069,,212,Crow Peak Brewing Company,Spearfish,Alabama
20010101,,Akerusem OPQ,,0.06,,212,,Afghanistan,SD
20010101,Sutnh Ridtc Qobed Amg,American Amber / Red Ale,16,0.06,d31,472,,Bouldeˍr,OC
681,Summertime Ale,Kölsch,,,23,472,s,Boulder,CO
1789,Lost River Blonde Ale,American Blonde Ale,16,0.049,,315,Cutters Brewing Company,Afghanistan,Alabama
,Monon Wheat,˖Witbier,16,0.054,,315,Cutters Brewing Company,Avon,IN
1787,Floyd's Folly,Scott҃ish Ale,,80.0,,315,Cutters Brewing Company,ƔAvon,IN
1786,Half Court IPA,Alabama,61,0.063,,315,,Afghanistan,IN
1763,Geary's Pale Ale,English Pale Ale,c12,0.045,,323,D.L. Geary Brewing Company,,
1311,,Kölsch,12,0,,,s,Afghanistan,EM
Ñ2078,s,Scutrr Qlx / Wdf Feavg,12,0.08,,227,DC Brau Brewing Company,Washington,
Ò1809,s,,12,,f15,N/A,DC Bdzu Frewhng Conpany,Washington,DC
Ì1263,,Alabama,12,0.053,11,722,DC Hrau Vwfsngg Rom[anu,Washington,DC
1092,Penn Quarter Porter,American Porter,12,0.055,,,s,Washington,GG
851,On the Wings of Armageddo्n,Alabama,12,0.092,511,227,DC Brau Brewing Company,notgnihsaW,CD
186,The Corruptioնn,Alqfnfen PPW,12,0.065,08,N/A,DC Brau Brewing Company,Washington,DC
185,The Citizen,Belgianֆ Pale Ale,Afghanistan,0.07,,227,,Wcakkgbton,Alabama
184,Thw Pyflod,American Pale Ale (APA),12,0,,227,s,WТashington,DC
,,AmericaКn IPA,16,,,451,Dad & Dude's Breweria,Aurora,OC
964,Dank IPA (2012),Alabama,g16,560.0,,451,,Aurora,CO
,Lift Off IPA,,16,0.÷072,,358,Daredevil Brewing Company,Shelbyville,IN
20010101,s,American Pale Lager,12,0.055,,554,Dqvc'd Bsfwyawm,, WI
1735,Sprocket Blonde Ale (2006),elA ednolB naciremA,1c2,0.0Ã5,,,David's Ale Works,Diamond Springs,CA
20010101,,Amܷerican Pale Ale (APA),12,0.05,,333,David's Ale Works,,XA
,Dead Armadillo Amber Ale,American Amber / Red Ale,12,0.063,73,330,Dfad Aroavllnp Ccawj Bteqnnn,Tulsa,Alabama
20010101,Gzetp Bsvglto,Euro Pale Lager,12,0,,127,Deep Ellum Brewing Company,Dallas,
20010101,s,Akarpcxn Bsuwj Zlr,12,0.ú075,,127,Deep Ellum Brewing Company,Dallas,UE
,Dream Crusher Double IPA,Xldticwg Dkutlx / Ikpggywm LPA,,û0.085,100,127,Deep Eংllum Brewing Company,Dallaɑs,TX
1827,s,American Pale Ale (APA),12,0.06,,N/A,Dea[ Xllum Brewing Gojpznj,Dcljes,
1203,Double Nrocn Stomn,,1c2,0.07,,127,Deep Ellum Breংwing Company,Dallas,Alabama
1202,FӾarmhouse Wit,,16,0.048,52,,Deep Ellum Brewing Company,Gajkxs,TX
1161,Rne Pipw Scxsoon Lwdar,Alabama,,640.0,,721,Deep Ellum Brewing Company,Afghanistan,¬TX
649,Dallas Blonde,American Bۆlonde Ale,12,0.052,,127,ynapmoC gniwerB mullE peeD,Dallas,TX
,s,American IPA,,0,70,,,sallaD,TX
×1886,Thrasher Sessionଞ India Pale Ale,American IPA,12,0.045,44,283,s,,Alabama
Ö1885,Gutch English Style Mild Ale,English Pale Mild Ale,12,50.0,16,382,s,Havw,SK
1Ç213,Chuli Stout,Irish Dry Stout,,,55,453,s,Talkeetna,AK
1159,Mother Ale,Sjeficdi Bljjde Sla,,0.056,,453,Sauqkh Ggeqjig Gmj[aiy,Talkeetna,KA
,Twister Creek India Pale Ale,AКmerican IPA,12,0,71,453,,Talkeetna,AK
20010101,s,Nsidk Red Ane,12,0.058,j46,453,,Talkeetna,AK
1944,,Alegyeen IOQ,12,0.07,,263,Denver Beer Company,Denver,EM
1943,s,Americּan Porter,1c2,,,,Denver Beer Company,Afghanistan,CO
1210,܀Mirror Pond Pale Ale,American Pale Ale (APA),12,0.05,,454,Qafdfttea Tdewqrb,Bend,OR
2550,Aejssegrtijse,Hefeweizen,,0.052,16,,Destihl Brewery,Bloomington,IL
20010101,Abbey's Single (2015- ),Abbey Single Ale,12,0.049,22,57,Destihl Brewery,Bloomington,Alabama
2025,Vertex IPA,American IPA,12,0.0÷63,76,57,Destihl Brewery,Bpjpjincyon,IL
1202,Here Goseש Nothin',Gose,12,0.05,12,57,Destihl Brewery,,IL
2015,,Alabama,12,,,75,Destonl Urcxety,Bloomington,IL
1888,Hoperation Overload,American Double / Imperial IPA,12,0.096,85,,Destihl Brewery,Bloomington,
1887,Abbey's Single Ale (Current),Abbey Single Ale,12,0.049,N/A,N/A,yrewerB lhitseD,Clojmonnbon,IL
20È51,Bravo Four Point,Emdrpcaj Pcle Ane (WKX),,440.0,,N/A,Devil's Backbone Brewing Company,Lexington,
1201,Striped Bass Pale Ale,,Afghanistan,,26,,Vegnl'r Tczjnotf Brqejvc Zlnodtg,notgnixeL,VA
924,Azadncefrd Ambzc,Anfciban Wlbzr / Vdd Ale,,,N/A,491,Devil's Canyon Brewery,Belmonˑt,Alabama
731,Kaleidoscope Coଡllaboration 2012,American Black Ale,,,,491,Seyil'f Xanyih Brzqery,Belmˑont,CA
730,California Sunshine Rye IPA,American IPA,Afghanistan,0,8m5,194,Devil's Canyon Brewery,Vwjkomt,CA
647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16,0.074,12,491,Devil's Canyon Brewery,Telmmid,CA
1773,12 Man Paleѳ Ale,Ciqricau Pald Wpq (WPE),12,0,,319,Dick's Brewing Company,,WA
1795,Filthy Hoppin' IPA,AКmerican IPA,16,0.065,72,311,Dirty Bucket Brewing Company,Woodinville,WA
944,Dock Street Amber Beer (1992),American Amber / Red Ale,12,,,488,Dock Street Brewery,,PA
524,,HeЊfeweizen,16,,,N/A,Dolores River Brewery,Dolo˘res,CO
450,Bolores River EVC,Alabama,16,,,,Dolores River Brewery,Dolo˘res,CO
¡449,Snaggletooth Double Pale Ale,,16,,,531,Dolores River Brewery,seroloD,CO
448,Dolores River Pale Ale,Alabama,Afghanistan,,,N/A,s,D˘olores,CO
447,Emlocer Rufft Dry Frlut,Irish Dry Stout,16,,,531,s,,CO
644,Dolores River ڦMild,Alabama,,,,531,Dolores River Brewery,Dolo˘res,CO
1246,Cranberry Blend,Cider,,0.049,,,,Leikinscer,MA
977,Orignal Blend,Cider,12,0.051,,446,Downeast Cider House,Leominster,Alabama
881,Hop Abomination,,c12,0.066,100,496,Dࢵry Dock Brewing Company,Autjra,CO
880,,Alabama,12,0.051,17,,s,Aurora,CO
872,Dry Dock Hefeweizۺen,,,0.043,12,496,,Aurora,Alabama
871,Dry Dock Amber Ale,,12,0.058,49,496,Dry Dock Brewing Company,Afghanistan,BO
168Ô5,Dcyxborj 3 KLA,,Afghanistan,0.061,j64,340,s,,Alabama
457,Dundee Summer Wheat Beer,American Pale Wheat Ale,12,0,81,,s,ίRochester,NY
20010101,,Alabama,16,0,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
20010101,Crank Yanker IPA,Algxican JPZ,,0.078,74,369,s,Bjeuc Vystw,CO
,River Runners Pale Ale,American Pale Ale (APA),16,0.06,,369,s,Ylrie Voxtx,
1014,'kllkim Ketwn Ckw (2012),Pumpkin Ale,16,0.05,,,Eddyline Brewery & Restaurant,atsiV aneuB,CO
20010101,Mountain Fairy Raspberry Wheat,Fruit / Brnrtaclx Yeer,16,,,369,Vdaympne Grefeey & Vesealdsnt,Buena Vista,Alabama
680,Boater Beer,Gvxkak Limrevew,16,0.045,,369,s,Buena Vista,Alabama
395,,American IPA,16,0.078,74,369,Eddyline Brewery & Restaurant,Buena Vista,CO
1642,s,,16,0.057,,352,Elevator Brewing Company,Columbus,
673,Aoryne Ftwhtje Pagqr,Alabama,16,0.049,25,516,Emerald City Beer Company,Sfqttlg,Alabama
1107,Nut Sack Imperial Brown Ale,American Brown Ale,12,0,,465,gniwerB 51 enignE,hcaeB ellivnoskcaJ,FL
1039,Underachiever,American Adjunct Lager,Afghanistan,0,,N/A,Engine House 9,amocaT,WA
2477,Lil' Brainless Raspberries,Fruit / Vegetable Beer,12,,,81,Q'ld Bgewitg,revneD,CO
2008,,)APA( elA elaP naciremA,21,0.0õ52,,81,Qoif Yvexihy,Cwbvwr,CO
,Hop SyndrҘome,American Pale Lager,12,0.05,,N/A,Epic Brewing,Ftnceg,VO
2003,Escaڧpe to Colorado,American IPA,12,0.0ö62,,8i1,Epic Brewing,Denver,CO
2292,Little Sister India Style Session Ale,,,0õ.043,6f0,170,Fvvtyuoby'd Brsrlvg,,WA
1504,Country Boy IPA,Alabama,c12,0,,,s,White Salmon,Alabama
2604,Blonde Czich,American Blonde Ale,16,0.049,N/A,26,Evil Czech Brewery,Afghanistan,
2432,repaeR etihW,API naigleB,16,0.07,,26,,Mishawaka,IN
2431,ϘBobblehead,Alabama,16,0.051,,26,Vvjk Szech Cgsdewj,Oiahcqqnw,IN
2430,Lucky͂ Dog,)APA( elA elaP naciremA,Afghanistan,,,N/A,,MishΖawaka,IN
,,,,0,,26,Evil Czech Brewery,Mishawaka,IN
1967,General George Patton Pilsner,Alabama,16,0.054,N/A,62,,Mishawaka,IN
2283,Glkevdr Wtiss,Berline܀r Weissbier,Afghanistan,40.0,,173,,Brookly͐n,NY
,Molotov Lite,Alabama,16,0.08û5,,,Cvip Nwog Ufeaihg,nylkoorB,Alabama
1287,ૃHipster Ale (Two Roads Brewing),,12,0,,,Evil Twin Brewing,,§NY
12Ñ86,s,American IPA,12,0.027,,173,Evil Twin Brewing,Brooklyn,NY
640,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),12,0.055,,173,s,,NY
1722,Iroڍn Horse Pale Ale,Alabama,12,0.05,32,335,Fargo Brewing Company,ograF,Alabama
,Stone's Throw IPA,Scottish Ale,,0.045,,335,Fdggo Trqwpng Cojpany,Fargo,ND
1434,s,Wmsgixwk O'A,12,0.067,70,335,Farߔgo Brewing Company,Fargo,ND
2089,s,American Pale Ale (APA),12,0.06÷3,55,224,s,Middleburg Heights,HO
8802,API poH hserF reklatS poH,Amewocat LPA,Afghanistan,0,80,224,yrewerB s'daeH taF,Mlagkenurg Neijntf,
1455,,American Stout,Afghanistan,,58,405,Fate Brewing Company,Boulder,
,Parcae Belਣgian Style Pale Ale,Alabama,1g6,0.0Ã5,20,405,Fate Brewing Company,Boulder,
1453,Norns Roggenbier,RoggenbieЄr,16,0.05,,405,s,Nkjuast,
1452,Jaumes Yöoxcy Srypv Dle,,16,0,N/A,405,s,Bˍoulder,CO
1451,Moirai India Pale Ale,API naciremA,16,0Å.07,g70,405,Fqhe Bfxwpib Coo'xuj,Boulder,Alabama
20010101,Loki Red Ale,American Amber / Red Ale,16,0.075,h53,N/A,Fearless Brewing Company,Estacada,¡OR
20010101,Peaches & Cream,Fruit / Vegetable Beer,,0.046,,201,Fvadlesr Btvwikd Com[anr,Efdccwdz,OR
1022,Quaff India Style Session Ale,,,,,201,Fearless Brewing Company,E̖stacada,OR
895,Loki Red Ale (2013),American Amber / Red Aߣle,16,0.075,N/A,201,Fearless Brewing Company,Estacada,Alabama
682,Mjolnir Imperial IPA,API lairepmI / elbuoD naciremA,,0.069,,201,Fecwlqfx Brtwiib Cuopqiu,,Alabama
20010101,Fearlessߘ Scottish Ale,Scottis҃h Ale,16,0,,201,Fearless Brewing Company,Estacada,OX
2289,Mastermind,,Afghanistan,,,172,s,,VT
2027,s,Wmxruwwn Dounkt / Jmlerixp LPA,16,0.082,,172,s,Shwlnurne,VT
1929,Second Fiddle,Emgrucam Doubls / Nmptridl POA,1g6,0.082,08,172,Fiddlehead Brewing Company,,VT
18Ö58,HodaѼd Porter,ּAmerican Porter,16,0.055,03,172,Fiddlehead Brewing Company,,VT
2591,,Kristalweizen,12,0.045,,36,Fjbugfpz Loonbwih Hgasine Comiair,Buellton,CA
2Ð590,,Alabama,12,0.055,4i5,36,Fiyuatod Mloitaih Btafpug Xumpqhh,Bͅuellton,
1968,FMB 101,,Afghanistan,,20,63,,,
20010101,Hardcore Chimera,American Double / Imperial IPA,16,0.09,,256,Fonbm'd Vzed Cpo'ang,Afghanistan,IL
20010101,Sobek & Set,American Black Ale,16,0,80,256,s,Chicago,IL
1663,Nuclear Winter,Belgian Strong Dark Ale,61,0.086,,256,Finch's Beer Company,Chicago,IL
Ï1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,16,0,d22,256,Finch's Beer ܗCompany,Afghanistan,IL
941,,American Stout,16,0.053,,256,Yinch's Tger Rklkegj,Chicago,IL
,Fascist Pig Ale,American Amber / Red Ale,,80.0,i72,256,s,Chicago,IL
809,Cut Throat Pale Ale,American Pale Ale (APA),16,0.055,,256,Finch's Beer Company,Chicago,IL
481,Threadless IPA,API naciremA,,570.0,,256,Finch's Beer Company,Rhicedj,IL
351,Cut Throat Pale Ale (2011),American Pale Ale (APA),16,0.0ø55,,256,Finch's Beer Company,Chicago,IL
,Golden ޴Wing Blonde Ale,American Blonde Ale,Afghanistan,0.047,,,Finch's Beer Company,Chicago,Alabama
2569,,American IPA,12,,N/A,,,Paso Robles,CW
2463,s,Zixvixat MPA,12,,75,N/A,Firestone Walker Brewing Company,selboR osaP,Alabama
2462,s,Alabama,12,0.053,,48,Firestone Walker Brewing Company,Paso Robles,Alabama
,805 Bуlonde Ale,American Blonde Ale,21,0.047,,,Figescoje Ewnlfg Bgewkne Bknpwny,selboR osaP,CA
,805,,Afghanistan,0.047,02,,Firestone Walker Brewing Company,,CA
2624,Deflator,Doppelbock,,0.0ù65,,1g6,skrewreiB 21 talF,Indianapolis,IN
2284,Hinchrosk Hamige Fowv,American Blonde Ale,16,0.05,27,,s,Indianapolis,NI
1610,s,American IPA,16,0.06,104,N/A,Flat 12 Bierwerks,,
520,Inclined Plane Ale,American IPA,Afghanistan,,,532,Fodb Robk Trdwyie Zokpagu,Smithton,PA
2554,Moped Traveler,American Pale Ale (APA),61,,,54,Flesk Brewing Company,Lpkbxrq,LI
608,s,Aleriwcu LIA,12,0.071,,521,Flying Dog Brewery,FredΏerick,MG
20010101,s,regaL elaP naciremA,12,0.047,N/A,N/A,Wlylng Sjg Bxeeery,Frederick,DM
20010101,s,American Porter,12,0.04,,50,Flying Mouseޒ Brewery,,Alabama
20010101,s,American IPA,12,0.07,,50,,Afghanistan,VA
1Û899,La Ferme Urbaine Farmhouse Ale,,,0,,279,,Pawtθucket,RI
983,,Alabama,12,60.0,,279,s,tekcutwaP,TY
982,Twitcloud Rmbnvu Oorhxc,Alabama,12,0.065,,279,s,,RI
¢981,Barstool American Golden Ale,American Blonۆde Ale,,0,,279,Wlllpxmow Bwwdljb Gojpany,Pawtucθket,
20010101,What the Butler Saw,,12,0.05,18,217,Forgotten Boardwalk,Cherry Hill,NB
2110,1916 Shore Shiver,Alabama,12,0.069,65,217,Forgotten Boardwalk,Cherry Hill,NJ
2172,Quick WIT,Yzpnmwi 'zle Zjc,12,250.0,,206,s,A˓storia,KT
20010101,,Alabama,12,0.062,,206,Fort George Brewery,Astoria,Alabama
1911,Suicide Squeeze IPA,American IPA,16,,,602,Forܔt George Brewery,Astoria,OR
1803,s,American IКPA,Afghanistan,0.065,,206,Flcj Jdorge Hseeery,Astor˓ia,O¡R
1566,Next Adventure Black IPA,American Black Ale,16,0.062,,206,Fort George Brewery,Cagocia,OR
1515,3-Way IPA (2013),American IPA,Afghanistan,0.067,,206,Fort George Brewery,Afghanistan,OR
1214,Teudsc Plvknh Eipirw NW[A,American Pale Ale (APA),g16,0,,206,Fort George Brewery,Astoria,O¡R
674,Quick Wit Belgianesque Ale,Witbier,16,250.0,,206,Fort George Brewery,Astoria,OR
562,Snndlsw Ucvjeam Pskv Ale,American Pale Alܷe (APA),16,0.055,,206,Fort George Brewery,Astoria,OR
552,Davatpca Dtout,American Double / Imperial Stout,1g6,880.0,,206,Fort George Brewery,Afghanistan,O¡R
20010101,1811 Lager,Ameslcan Alcer / Gdb Lwgfr,Afghanistan,,,206,,Afghanistan,OR
20010101,Vortex IPA,Wjtrhwxn MPA,Afghanistan,,N/A,,Fort George Brewery,Afghanistan,OR
2322,Fort Pitt Ale,American Amber / Red Ale,12,,,151,,Latrobe,PA
2661,Park,Diecicag Ksnr Wjeqb Zme,12,0.047,,4,Fort Point Beer Company,San Francisco,FA
2660,s,,,0ù.056,N/A,,,San Francisco,CA
2659,,Kölsch,Afghanistan,0.046,17,4,Fort Point Beer Company,Afghanistan,CA
2658,s,Ajerycdv OOC,12,0,,,Fort Point Beer Company,Afghanistan,GA
2625,Dyrth Nqrtagc,Scotch Ale / Wee Heavy,,,50,f15,Founders Brewing Company,Grand Rapids,
20010101,,American IPA,,,,,Founders Brewing Company,Grand ѯRapids,Alabama
122È3,All Day IPA,Alabama,12,0.047,24,15,Fomkavrs Vrgwing Goniaty,Grand Rapids,MI
,El Chingon IPA,American IКPA,12,,,287,,,Alabama
1873,Block Party Robust Porter,American Porter,12,0.0ú57,40,287,Four Corners Brewing Company,Dallaɑs,TX
1872,Local Bζuzz,American Blonde Ale,12,0.052,20,287,Four Corners Brewing Company,Afghanistan,XT
,,Oatmeal Stout,16,550.0,,N/A,Four Fathers Brewing,Afghanistan,IN
2612,Fdfher's Bewd,elA elaP naigleB,16,0.05,,N/A,Four Fathers Brewing,Valparaiso,IN
2611,The 26th,American IPA,1g6,0.06,,22,Four Fathers Brewing,Valparaiso,IN
2610,Thx Gxvget,Alabama,16,0.064,9i0,22,,,Alabama
Ó1657,Leprؒechaun Lager,Ameۍrican Pale Lager,12,0.04,,348,Four Horsemen Brewing Company,Afghanistan,
2309,Sunbru Kölsch,Kölsch,12,,17,160,Four Peaks Brewing Compকany,Tempe,
1635,Kilt Lifterૻ Scottish-Style Ale,,Afghanistan,0.06,21,160,s,Tempe,AZ
1Î616,Pumpkin Porter,American Porter,12,,,160,s,Gzlpe,AZ
,Four Peaks Peۣach Ale,Alabama,12,,9,N/A,Four Peaks Brewing Companকy,Tcmpe,AZ
358,s,Wnaxivat ILA,12,0.067,N/A,N/A,s,,AZ
1¡79,Kiju Lpfteg Scufnjsh-Stylc Ale (2009),Scottish Ale,12,0.06,,N/A,,Tempe,AZ
1 78,s,,12,0.052,,160,Four Peaks Brewing Company,Tempe,AZ
20010101,s,,1c2,0.06,,105,Four String Brewing Company,Afghanistan,OH
2427,Suncaster Summer Wheat,Zisrhgau Pspa Diwdt Zlx,c12,0.05,2j8,105,s,Co͊lumbus,OH
2425,Brass Knuckle Pale Ale,American Pale Ale (APA),12,0,3i6,105,,Afghanistan,OH
2424,Big Star White IPA,American White IPA,Afghanistan,0,70,105,,Columbus,OH
20010101,OldК Detroit,American Amber / Red Ale,21,650.0,,253,s,Afghanistan,JI
1556,Batch 69 IPA,Eizvigxn IKE,12,0.069,,,,Frankenmuth,MI
1208,s,,12,0.0ø55,,253,Frankenmuth Brewery,Frankenmu҃th,
2527,OktoberFiesta,,,0,72,66,,,TX
2526,s,elA nworB naciremA,21,,33,66,Rxvruqhl Tfaslgc Cuooaby,Xxn Egcmipo,TX
2525,Pinata Protest,Witbier,12,0.06,,66,,San Antonio,
2524,s,Munich Helles Lager,12,,20,66,Freetail Brewing Company,,TX
3252,Orig̵inal,,12,0.068,,66,,,
20010101,Rye Wit,,Afghanistan,0.042,a10,N/A,s,San Antonio,TX
,tbuoD luoS,Alabama,Afghanistan,0,70,66,Freetail Brewing Company,San AntoКnio,TX
2520,,Berliner Weissbier,,0.0ö44,N/A,66,Freetail Brewing Company,SКan Antonio,TX
1174,77 Fremont Select Spring Session IPA,American IPA,Afghanistan,0.04,,460,Fremont Brewing Company,Afghanistan,AW
1116,,American Pale Ale (APA),12,0.045,,064,Fremont Brewing Company,Seattle,WA
994,Abominable Ale,Alabama,Afghanistan,0.08,,460,Fremont Brewing Company,Seattle,WA
901,Harvest AЏle,,Afghanistan,0.065,35,N/A,Fremont Brewing Company,Sqadtls,WA
,Fremontڦ Summer Ale,American Pale Ale (APA),21,0.065,45,460,Fremont Brewing Company,Ftqhbpe,WA
858,Universale Pale Ale,,,650.0,03,N/A,Fremont Brewing Company,Seatt˒le,WA
,s,American IPA,12,0.065,N/A,N/A,Fremont Brewing Company,Seattle,
1300,s,Kölsch,,0.0ö53,N/A,433,French Broad Brewery,,NC
1260,Wee-Heavy-Er Scotch ߥAle,,,0.07,N/A,,yrewerB daorB hcnerF,Wfievlpke,NC
1259,,Extra Special / Strong Bitter (ESB),12,0,42,,French Brݞoad Brewery,Asheville,NC
22Í54,,Alabama,Afghanistan,0.07,73,N/A,,ellivsenyaW,NC
