ID,model,make,type,year,condition,wheelDrive,doors,engine
4645,impala,chevrolet,sedan,2010,used,fwd,4,3.5lv6
4646,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4647,hhr,chevrolet,wagon,2010,used,fwd,4,2.2li4
4648,tahoe,chevrolet,suv,2008,used,4x4,4,5.3lv8
4649,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4650,impala,chevrolet,sedan,2007,used,fwd,4,3.5lv6
4651,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4652,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4653,suburban,chevrolet,suv,2006,used,4x4,4,5.3lv8
4654,traverse,chevrolet,suv,2010,used,fwd,4,3.6lv6
4655,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4657,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4658,silverado1500,chevrolet,extendedcabpickup,2011,used,4x4,4,5.3lv8
4659,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4660,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4661,silverado1500,chevrolet,crewcabpickup,2011,new,4x2,4,5.3lv8
4662,equinox,chevrolet,suv,2011,new,fwd,4,2.4li4
4663,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4664,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4665,malibu,chevrolet,sedan,2006,used,fwd,4,2.2li4
4666,cobalt,chevrolet,sedan,2010,used,fwd,4,2.2li4
4668,venture,chevrolet,minivan,2005,used,fwd,4,3.4lv6
4669,hhr,chevrolet,wagon,2007,used,fwd,4,2.2li4
4670,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4671,malibu,chevrolet,sedan,2009,used,fwd,4,3.5lv6
4672,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4673,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4674,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4675,silverado1500,chevrolet,extendedcabpickup,2006,used,4x2,4,4.3lv6
4676,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4677,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4678,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4679,impala,chevrolet,sedan,2010,used,fwd,4,3.5lv6
4680,malibu,chevrolet,sedan,2009,used,fwd,4,2.4li4
4681,trailblazer,chevrolet,suv,2005,used,4x4,4,4.2li6
4683,impala,chevrolet,sedan,2009,used,fwd,4,3.5lv6
4684,cobalt,chevrolet,sedan,2009,used,fwd,4,2.2li4
4685,silverado1500,chevrolet,crewcabpickup,2004,used,4x4,4,5.3lv8
4686,equinox,chevrolet,suv,2010,used,awd,4,2.4li4
4687,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4688,malibumaxx,chevrolet,wagon,2005,used,fwd,4,3.5lv6
4689,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,5.3lv8
4690,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4691,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4692,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4694,cobalt,chevrolet,coupe,2008,used,fwd,2,2.2li4
4695,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4696,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4697,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4698,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4699,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4700,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4701,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4702,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,4.8lv8
4703,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4704,silverado1500,chevrolet,crewcabpickup,2010,used,4x4,4,5.3lv8
4705,cobalt,chevrolet,sedan,2010,used,fwd,4,2.2li4
4706,traverse,chevrolet,suv,2011,new,awd,4,3.6lv6
4707,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4708,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4709,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4710,avalanche,chevrolet,crewcabpickup,2007,used,4x4,4,5.3lv8
4711,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,5.3lv8
4712,trailblazer,chevrolet,suv,2008,used,4x4,4,4.2li6
4713,aveo,chevrolet,sedan,2011,new,fwd,4,1.6li4
4714,lumina,chevrolet,sedan,1997,used,fwd,4,3.1lv6
4715,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4716,cruze,chevrolet,sedan,2011,new,fwd,4,1.8li4
4717,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4718,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4719,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4720,cobalt,chevrolet,sedan,2009,used,fwd,4,2.2li4
4721,malibu,chevrolet,sedan,2010,used,fwd,4,2.4li4
4722,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4723,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4724,montecarlo,chevrolet,coupe,1999,used,fwd,2,3.1lv6
4725,equinox,chevrolet,suv,2011,new,fwd,4,2.4li4
4726,tahoe,chevrolet,suv,2010,used,4x4,4,5.3lv8
4727,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4728,impala,chevrolet,sedan,2007,used,fwd,4,3.9lv6
4729,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,5.3lv8
4730,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4731,montecarlo,chevrolet,coupe,2004,used,fwd,2,3.8lv6
4732,suburban,chevrolet,suv,2011,new,4x4,4,5.3lv8
4733,malibu,chevrolet,sedan,2008,used,fwd,4,2.4li4
4734,silverado1500hybrid,chevrolet,crewcabpickup,2011,new,4x4,4,6.0lv8
4735,malibu,chevrolet,sedan,2011,new,fwd,3,2.4li4
4736,tahoe,chevrolet,suv,2004,used,4x4,4,5.3lv8
4737,avalanche,chevrolet,crewcabpickup,2003,used,4x4,4,5.3lv8
4738,aveo,chevrolet,sedan,2011,new,fwd,4,1.6li4
4739,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4740,traverse,chevrolet,suv,2011,used,awd,4,3.6lv6
4741,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4742,suburban,chevrolet,suv,2008,used,4x4,4,5.3lv8
4743,malibu,chevrolet,sedan,2010,used,fwd,4,2.4li4
4744,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,5.3lv8
4745,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4746,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4747,trailblazerext,chevrolet,suv,2003,used,4x4,4,4.2li6
4748,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4749,cavalier,chevrolet,convertible,1992,used,fwd,2,2.2li4
4750,hhr,chevrolet,wagon,2007,used,fwd,4,2.2li4
4751,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4752,venture,chevrolet,minivan,2005,used,fwd,4,3.4lv6
4753,uplander,chevrolet,minivan,2008,used,fwd,4,3.9lv6
4754,impala,chevrolet,sedan,2003,used,fwd,4,3.8lv6
4755,avalanche,chevrolet,crewcabpickup,2003,used,4x4,4,5.3lv8
4756,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,5.3lv8
4757,aveo,chevrolet,sedan,2011,new,fwd,4,1.6li4
4758,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4759,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4760,impala,chevrolet,sedan,2010,used,fwd,4,3.5lv6
4761,malibu,chevrolet,sedan,2009,used,fwd,4,2.4li4
4762,trailblazer,chevrolet,suv,2005,used,4x4,4,4.2li6
4763,avalanche,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4764,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4765,impala,chevrolet,sedan,2009,used,fwd,4,3.5lv6
4766,cobalt,chevrolet,sedan,2009,used,fwd,4,2.2li4
4767,silverado1500,chevrolet,crewcabpickup,2004,used,4x4,4,5.3lv8
4768,equinox,chevrolet,suv,2010,used,awd,4,2.4li4
4769,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4770,malibumaxx,chevrolet,wagon,2005,used,fwd,4,3.5lv6
4771,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,5.3lv8
4772,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4773,aveo,chevrolet,hatchback,2011,new,fwd,4,1.6li4
4774,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4775,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4776,impala,chevrolet,sedan,2008,used,fwd,4,3.9lv6
4777,avalanche,chevrolet,crewcabpickup,2007,used,4x4,4,5.3lv8
4779,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4780,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4781,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4782,impala,chevrolet,sedan,2010,used,fwd,4,3.5lv6
4783,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4784,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4785,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4786,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4787,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,4.8lv8
4788,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4789,silverado2500,chevrolet,regularcabpickup,2011,new,4x4,2,6.6lv8
4790,silverado1500,chevrolet,crewcabpickup,2010,used,4x4,4,5.3lv8
4791,cobalt,chevrolet,sedan,2010,used,fwd,4,2.2li4
4792,traverse,chevrolet,suv,2011,new,awd,4,3.6lv6
4793,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4794,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4795,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4796,avalanche,chevrolet,crewcabpickup,2007,used,4x4,4,5.3lv8
4797,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,5.3lv8
4798,trailblazer,chevrolet,suv,2008,used,4x4,5,4.2li6
4800,lumina,chevrolet,sedan,1997,used,fwd,4,3.1lv6
4801,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4802,cruze,chevrolet,sedan,2011,new,fwd,4,1.8li4
4803,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4804,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4805,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4806,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4807,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4809,malibu,chevrolet,sedan,2010,used,fwd,4,2.4li4
4810,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4811,malibu,chevrolet,sedan,2010,new,fwd,4,2.4li4
4812,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4813,montecarlo,chevrolet,coupe,1999,used,fwd,2,3.1lv6
4814,equinox,chevrolet,suv,2011,new,fwd,4,2.4li4
4815,tahoe,chevrolet,suv,2010,used,4x4,4,5.3lv8
4816,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4817,impala,chevrolet,sedan,2007,used,fwd,5,3.9lv6
4818,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,5.3lv8
4819,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4820,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4821,montecarlo,chevrolet,coupe,2004,used,fwd,2,3.8lv6
4822,suburban,chevrolet,suv,2011,new,4x4,2,5.3lv8
4823,malibu,chevrolet,sedan,2008,used,fwd,4,2.4li4
4824,silverado1500hybrid,chevrolet,crewcabpickup,2011,new,4x4,4,6.0lv8
4825,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4826,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4827,tahoe,chevrolet,suv,2004,used,4x4,4,5.3lv8
4828,avalanche,chevrolet,crewcabpickup,2003,used,4x4,4,5.3lv8
4829,aveo,chevrolet,sedan,2011,new,fwd,4,1.6li4
4830,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4831,traverse,chevrolet,suv,2011,used,awd,4,3.6lv6
4832,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4833,suburban,chevrolet,suv,2008,used,4x4,4,5.3lv8
4834,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4835,malibu,chevrolet,sedan,2010,used,fwd,4,2.4li4
4836,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,5.3lv8
4837,malibu,chevrolet,sedan,2011,new,fwd,2,2.4li4
4838,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4839,trailblazerext,chevrolet,suv,2003,used,4x4,4,4.2li6
4840,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4841,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4843,hhr,chevrolet,wagon,2007,used,fwd,4,2.2li4
4844,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4845,venture,chevrolet,minivan,2005,used,fwd,4,3.4lv6
4846,uplander,chevrolet,minivan,2008,used,fwd,4,3.9lv6
4847,impala,chevrolet,sedan,2003,used,fwd,4,3.8lv6
4848,avalanche,chevrolet,crewcabpickup,2003,used,4x4,4,5.3lv8
4849,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,5.3lv8
4851,aveo,chevrolet,sedan,2011,new,fwd,4,1.6li4
4853,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4855,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4856,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4857,blazer,chevrolet,suv,2004,used,4x4,4,4.3lv6
4858,traverse,chevrolet,suv,2011,new,awd,4,3.6lv6
4859,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4860,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4861,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4862,hhr,chevrolet,wagon,2010,used,fwd,4,2.2li4
4863,malibu,chevrolet,sedan,2009,used,fwd,4,2.4li4
4864,avalanche,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4865,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,3,5.3lv8
4866,colorado,chevrolet,regularcabpickup,2010,used,4x4,4,3.7li5
4867,trailblazer,chevrolet,suv,2008,used,4x4,4,4.2li6
4868,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4869,aveo,chevrolet,hatchback,2010,new,fwd,4,1.6li4
4870,cruze,chevrolet,sedan,2011,new,fwd,4,1.8li4
4871,equinox,chevrolet,suv,2011,new,fwd,4,2.4li4
4872,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4873,impala,chevrolet,sedan,2010,used,fwd,4,3.5lv6
4874,hhr,chevrolet,wagon,2009,used,fwd,4,2.2li4
4875,hhr,chevrolet,wagon,2011,new,fwd,4,2.2li4
4876,hhr,chevrolet,wagon,2011,new,fwd,2,2.2li4
4877,equinox,chevrolet,suv,2011,new,fwd,4,2.4li4
4878,hhr,chevrolet,wagon,2010,used,fwd,4,2.2li4
4879,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4880,cavalier,chevrolet,coupe,2000,used,fwd,2,2.2li4
4881,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4882,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4883,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4884,traverse,chevrolet,suv,2011,new,fwd,4,3.6lv6
4885,aveo,chevrolet,sedan,2007,used,fwd,4,1.6li4
4886,silverado1500,chevrolet,crewcabpickup,2005,used,4x4,4,5.3lv8
4887,tahoe,chevrolet,suv,2004,used,4x4,4,5.3lv8
4888,malibu,chevrolet,sedan,2011,new,fwd,4,3.6lv6
4889,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4890,avalanche,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4891,malibu,chevrolet,sedan,2009,used,fwd,4,3.6lv6
4892,impala,chevrolet,sedan,2010,used,fwd,4,3.5lv6
4893,avalanche,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4894,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4895,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4896,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,4.8lv8
4897,cruze,chevrolet,sedan,2011,used,fwd,4,1.4li4
4898,cavalier,chevrolet,sedan,2002,used,fwd,4,2.2li4
4899,equinox,chevrolet,suv,2011,new,awd,4,2.4li4
4900,malibu,chevrolet,sedan,2010,used,fwd,4,2.4li4
4901,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4902,malibu,chevrolet,sedan,2011,new,fwd,4,3.6lv6
4903,silverado2500,chevrolet,regularcabpickup,2001,used,4x4,2,8.1lv8
4904,cobalt,chevrolet,sedan,2009,used,fwd,4,2.2li4
4905,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4906,silverado1500,chevrolet,crewcabpickup,2008,used,4x4,4,4.8lv8
4907,tahoe,chevrolet,suv,2011,new,4x4,4,5.3lv8
4908,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4909,impala,chevrolet,sedan,2011,new,fwd,4,3.5lv6
4910,suburban,chevrolet,suv,2005,used,4x4,4,5.3lv8
4911,impala,chevrolet,sedan,2008,used,fwd,4,3.5lv6
4912,equinox,chevrolet,suv,2011,new,fwd,4,2.4li4
4913,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4914,malibu,chevrolet,sedan,2011,new,fwd,4,2.4li4
4916,traverse,chevrolet,suv,2009,used,fwd,4,3.6lv6
4917,hhr,chevrolet,wagon,2009,used,fwd,4,2.2li4
4918,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4919,montecarlo,chevrolet,coupe,2001,used,fwd,2,3.8lv6
4920,silverado1500,chevrolet,extendedcabpickup,2011,new,4x4,4,4.8lv8
4921,impala,chevrolet,sedan,2001,used,fwd,4,3.8lv6
4922,suburban,chevrolet,suv,2008,used,4x4,4,5.3lv8
4923,cruze,chevrolet,sedan,2011,new,fwd,4,1.4li4
4924,tahoe,chevrolet,suv,2000,used,4x4,4,5.3lv8
4925,trailblazer,chevrolet,suv,2005,used,4x4,4,4.2li6
4926,silverado1500,chevrolet,crewcabpickup,2011,new,4x4,4,5.3lv8
4927,cobalt,chevrolet,sedan,2009,used,fwd,4,2.2li4
4928,cobalt,chevrolet,coupe,2010,used,fwd,2,2.2li4
4983,concorde,chrysler,sedan,2000,used,fwd,4,2.7lv6
5025,cirrus,chrysler,sedan,1996,used,fwd,4,2.5lv6
5063,ptcruiser,chrysler,convertible,2007,used,fwd,2,2.4li4
5094,grandvoyager,chrysler,minivan,2000,used,fwd,4,3.3lv6
5166,300m,chrysler,sedan,2004,used,fwd,4,3.5lv6
5209,town&country,chrysler,minivan,2009,new,fwd,5,3.3lv6
5266,voyager,chrysler,minivan,2000,used,fwd,4,2.4li4
5271,300,chrysler,sedan,2010,new,awd,4,3.5lv6
5293,300,chrysler,sedan,2010,new,rwd,4,2.7lv6
5295,200,chrysler,sedan,2011,new,fwd,4,2.4li4
5323,sebring,chrysler,coupe,2002,used,fwd,2,3.0lv6
5325,200,chrysler,sedan,2011,new,fwd,4,3.6lv6
5326,200,chrysler,sedan,2011,new,fwd,4,2.4li4
5338,200,chrysler,sedan,2011,new,fwd,4,3.6lv6
5348,ptcruiser,chrysler,wagon,2009,used,fwd,4,2.4li4
5353,town&country,chrysler,minivan,2010,new,fwd,4,4.0lv6
5354,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5355,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5356,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5358,town&country,chrysler,minivan,2010,used,fwd,4,3.8lv6
5359,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5360,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5361,town&country,chrysler,minivan,2010,used,fwd,4,3.3lv6
5362,town&country,chrysler,minivan,2010,used,fwd,4,3.8lv6
5364,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5365,town&country,chrysler,minivan,2007,used,fwd,4,3.3lv6
5366,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5368,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5370,sebring,chrysler,sedan,2010,used,fwd,4,2.4li4
5372,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5374,ptcruiser,chrysler,wagon,2007,used,fwd,4,2.4li4
5375,ptcruiser,chrysler,wagon,2010,new,fwd,4,2.4li4
5376,sebring,chrysler,sedan,2010,new,fwd,4,2.4li4
5377,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5378,town&country,chrysler,minivan,2008,used,fwd,4,3.8lv6
5380,sebring,chrysler,convertible,2000,used,fwd,2,2.5lv6
5381,town&country,chrysler,minivan,2010,used,fwd,4,3.8lv6
5383,ptcruiser,chrysler,wagon,2010,new,fwd,4,2.4li4
5385,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5386,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5387,town&country,chrysler,minivan,2006,used,fwd,4,3.3lv6
5388,voyager,chrysler,minivan,2001,used,fwd,4,3.3lv6
5389,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5390,town&country,chrysler,minivan,2008,used,fwd,4,3.8lv6
5391,town&country,chrysler,minivan,2010,used,fwd,4,4.0lv6
5392,pacifica,chrysler,suv,2006,used,awd,4,3.5lv6
5393,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5394,town&country,chrysler,minivan,2008,used,fwd,4,3.8lv6
5395,200,chrysler,sedan,2011,new,fwd,4,2.4li4
5396,ptcruiser,chrysler,wagon,2007,used,fwd,4,2.4li4
5397,town&country,chrysler,minivan,2009,new,fwd,5,3.3lv6
5398,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5399,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5400,town&country,chrysler,minivan,2010,new,fwd,4,4.0lv6
5401,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5402,pacifica,chrysler,suv,2004,used,fwd,4,3.5lv6
5403,sebring,chrysler,sedan,2010,new,fwd,4,2.4li4
5404,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5405,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5406,lhs,chrysler,sedan,1996,used,fwd,4,3.5lv6
5407,ptcruiser,chrysler,wagon,2010,new,fwd,3,2.4li4
5408,town&country,chrysler,minivan,2010,new,fwd,5,3.8lv6
5409,300c,chrysler,sedan,2007,used,rwd,4,5.7lv8
5410,town&country,chrysler,minivan,2005,used,fwd,4,3.8lv6
5411,voyager,chrysler,minivan,2002,used,fwd,4,3.3lv6
5412,ptcruiser,chrysler,wagon,2009,new,fwd,4,2.4li4
5413,ptcruiser,chrysler,wagon,2006,used,fwd,4,2.4li4
5414,ptcruiser,chrysler,wagon,2010,new,fwd,2,2.4li4
5415,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5416,300m,chrysler,sedan,2001,used,fwd,4,3.5lv6
5417,sebring,chrysler,sedan,2010,new,fwd,4,3.5lv6
5418,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5419,ptcruiser,chrysler,wagon,2010,new,fwd,4,2.4li4
5420,town&country,chrysler,minivan,2011,new,fwd,2,3.6lv6
5421,sebring,chrysler,sedan,2010,new,fwd,4,2.4li4
5423,200,chrysler,sedan,2011,new,fwd,4,2.4li4
5424,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5425,town&country,chrysler,minivan,2011,new,fwd,5,3.6lv6
5426,sebring,chrysler,sedan,2010,new,fwd,4,2.4li4
5427,200,chrysler,sedan,2011,new,fwd,3,3.6lv6
5428,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5429,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5430,town&country,chrysler,minivan,2001,used,fwd,4,3.8lv6
5431,town&country,chrysler,minivan,2008,used,fwd,4,3.3lv6
5432,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5433,ptcruiser,chrysler,wagon,2007,used,fwd,4,2.4li4
5434,sebring,chrysler,convertible,1998,used,fwd,2,2.5lv6
5435,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5436,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5437,ptcruiser,chrysler,wagon,2010,new,fwd,4,2.4li4
5438,pacifica,chrysler,suv,2007,used,fwd,4,4.0lv6
5439,town&country,chrysler,minivan,2008,used,fwd,4,4.0lv6
5440,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5441,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5442,sebring,chrysler,convertible,2006,used,fwd,4,2.7lv6
5443,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5444,town&country,chrysler,minivan,2004,used,fwd,4,3.8lv6
5445,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5446,town&country,chrysler,minivan,2003,used,fwd,4,3.8lv6
5448,town&country,chrysler,minivan,2010,new,fwd,4,4.0lv6
5449,ptcruiser,chrysler,wagon,2009,used,fwd,4,2.4li4
5450,300c,chrysler,sedan,2010,new,rwd,4,5.7lv8
5452,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5453,town&country,chrysler,minivan,2002,used,fwd,4,3.3lv6
5454,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5455,200,chrysler,sedan,2011,new,fwd,4,2.4li4
5456,town&country,chrysler,minivan,2010,new,fwd,4,3.8lv6
5457,200,chrysler,sedan,2011,new,fwd,4,3.6lv6
5458,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5459,town&country,chrysler,minivan,2004,used,fwd,4,3.8lv6
5460,town&country,chrysler,minivan,2010,new,fwd,4,4.0lv6
5461,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5462,town&country,chrysler,minivan,1997,used,fwd,4,3.8lv6
5463,voyager,chrysler,minivan,2003,used,fwd,4,3.3lv6
5464,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5465,200,chrysler,sedan,2011,new,fwd,4,2.4li4
5466,ptcruiser,chrysler,wagon,2008,used,fwd,4,2.4li4
5467,town&country,chrysler,minivan,2008,used,fwd,4,3.8lv6
5468,town&country,chrysler,minivan,2005,used,fwd,4,3.8lv6
5469,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5470,ptcruiser,chrysler,wagon,2002,used,fwd,4,2.4li4
5471,town&country,chrysler,minivan,2011,new,fwd,4,3.6lv6
5472,200,chrysler,sedan,2011,new,fwd,4,3.6lv6
5473,ptcruiser,chrysler,wagon,2010,new,fwd,4,2.4li4
5474,town&country,chrysler,minivan,2002,used,fwd,4,3.8lv6
5475,town&country,chrysler,minivan,2010,new,fwd,4,4.0lv6
