id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
653325,Preventing injuries through interventions for problem drinking: a systematic review of randomized controlled trials,nan,nan,nan,nan,34,4,1/1/99,609-21,{I. RobertsE. HeitmanC. DiguiseppiT. Dinh-Zarr}
583109,Gbcgmtioj and mfstrubted jwuot,nan,-1,nan,nan,29,1,nan,Some college,{K. Q. LddlpoJ. E. Lpjjd}
925787,Wehiijalr ddfign zjb metfodv if yhr RAXLTMR stkdt hmjrotiov nntarncgupub zjmpunent,Some college,Int J Obes (Lond),Ingewnxyilnal boudiwk kd jbwspuv (2005),0307-0565,33,0,nan,nan,{S. McCormickB. GillisA. VirusM. A. StatenC. MobleyS. L. VolpeJ. BridgmanL. El ghormliD. D. StadlerJ. Hartstein}
431348,)namreG( .srewsna dna snoitseuq lacinilC :DHDA htiw stnecseloda dna nerdlihc fo tnemtaert enitexomotA,nan,nan,nan,nan,f15,?,nan,nan,{NULL}
441393,The novel applications of the quantitative analysis of neutrophil cell surface FcgammaRI (CD64) to the diagnosis of infectious and inflammatory diseases.,nan,nan,nan,nan,0,0,nan,nan,nan
481882,High intensity interval exercise training in overweight young women,eng,nan,nan,1945-7170,154,99,1/13/09,3118-29,?
572425,20010101,Some college,Jiodnxj of Flukucdm Dxstgoengzrolkyy,nan,?,61,3,1/15/04,237-40,{C M Whpukadoa}
468185,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.,nan,Ivberncfionao Jinrnal jx Behaymjssl Cmtfuotaupjb xbq Thgea'y,nan,1555-7855,nan,nan,1/6/01,nan,nan
45540ĸ6,Green tea in dermatology. [Review],nan,nan,nan,nan,00,nan,nan,nan,{NULL}
20010101,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research University.,nan,McNeill Mathematics Program,Bllmcee Taavnnng,?,54,4,1/6/01,291-297,nan
504206,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating dairy cows.,Some college,-1,Some college,2314-6141,nan,10,Alabama,179-81,{E SennevilleH MelliezV LoviC JosephM DouaudM PradierT BoyerA MeybeckL Fortin-Lebraud}
800900,20010101,enĺg,Best practice & research. Clinical gastroenterology,Best Pract Res Clin Gastroenterol,1824-2351,23,4,1/9/01,593-610,{Andrew Paul Baranowski}
711975,Obstetrical anal sphincter laceration and anal incontinence 5-10 years after childbirth,ĺeng,Pathologie non allergique et exposition aux moisissures domestiq᪂ues.,American journal of obstetrics and gynecology,0002-9378 (Print) 0002-9378,17,?,1/12/01,425.e1-6,{K. C. McDermottJ. L. BlomquisቺtV. L. HandaE. C. Evers}
659896,Gmm[asxnnvx qfveceibzvess os hjxhrnsuilnsj dtsicn ffctbwes ih sikulxjioj-ncsed xebcchiin: fyftfnatic rgviww anb mddq-sjaobsjs.,nan,Medical teacher,nan,1466-187X,35,11,1/13/01,Some college,?
8494č4,Body mass index and outcome of ASC-H-interpreted cervical smears in postmenopausal women.,eng,Acta cytologicׇa,nan,Jan-47,56,?,1/12/01,Some college,?
20010101,nan,enf,stnemelppuS .sisorelcsorehtA,nan,nan,4,4,1/3/12,29-32,{Andreas M_ggeChristoph HanefeldRainer H B_ger[Collective Name] CARDIAC study investigators}
922ł795,[Toxicology and clinical significance of base-catalized degradation of sevoflurane to Compound A].,nan,Schlafst_rungen bei kritisch kranken patienten,nan,1553-9318 1553-9318,45,-^1,nan,S10-3,?
768486,Functionality and feedback: a protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care,eng,NKB I'eb,nan,nan,nan,3,nan,Some college,{C. MillsS. DalkinJ. GreenhalghC. WoodL. WoodJ. WrightE. GibbonsN. BlackJ. M. ValderasR. PawsonD. Meads}
428363,Case report. Cutaneous cryptococcosis in a patient wit‟h systemic erythematous lupus.,nan,Mycoˣses,Some college,nan,h44,9,Alabama,419-21,{U RaiosS Kavhue_mA KagxuC L_iezW N_mez}
519287,A method for determining skeletal lengths from DXA images.,enĺg,BMC Musculoskelet Disord,BMC musculoskeletal disorders,nan,8,-1,Alabama,113,{Glen M BlakeTim D SpectorIgnac FogelmanUsha Chinappen-Horsley}
638918,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.,ĺeng,Clinical Oncology (Royal College of Radiologists),nan,ǐ1878-3503,44,1,1/Ŕ12/02,52ý-63,{R WebsterE SpeziS MukherjeeR AdamsS GwynneJ StaffurthB Coles}
111336,20010101,cnn,-1,nan,nan,4,7,1/14/01,e005077,{Anders HallingHkan OdebergHenrik ForssellJacob OdebergMarie-Louise PerssonLennart RstamIvar VaaraUlf LindbladMichael Freitag}
747279,Systematic review exploring the effect of exercise in pulmonary rehabilitation on depression levels in patients with chronic obstructive pulmonary disease,nan,Supply Chain Management,Physiotչherapy,nan,97,nan,nan,aA502-qS503,{NULL}
696476,Environmental and genomic factors as well as interventions influencing smoking cessation: a systematic review of reviews and a proposed working model.,Some college,Public hࡪealth genomics,nan,nan,Some college,3,1/13/01,159-73,{Bevk Avng Clavsnma-Gzwke}
801852,nan,nan,nan,nan,nan,15,nan,Alabama,nan,{Mushro ANiaura R SGraham A LCobb N KFang YCha S}
5ĉ9308,.slevel uat latot FSC lamron dna tnemriapmi evitingoc dlim dna evitcejbus htiw stneitap ni yromem stciderp ytivisuffid rettam etihW,six,Journal of the International Neuropsychological Society : JINS,American journal of perinatology,1469-7661,18,1,nan,58-6ĉ9,?
610641,Comparison between open and closed suction systems: a systematic review.,Some college,Revista Brasileira de terapia intensiva,Vav Yvss Ner Hnfznshba,1048-891X (Print)     ܦ1048-891x,20,44,nan,331-338,?
631704,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,Some college,-1,nan,1879-0038,515,1,2/15/Ś13,nan,{Qiong ChenWei FanQianhong MaZhongying HuangZhun XiaoShangwei Li}
846537,20010101,nan,nan,nan,1088-0224,7,22,nan,S46-S61,{Lemack G.E.}
nan,nan,nan,-1,nan,nan,20,3,1/2/09,245-8,nan
931402,20010101,nan,Journal of Health Care for the Poor & Underserved,nan,1049-2089,20,?,Alabama,nan,{A. K. MarceeS. P. RoatenJ. B. MorrowK. J. KowalskeL. E. SnellL. L. Goetz}
908690,A robust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics,Some college,Biomedical engineering online,Clomrc Eng Kmuiiq,1475-92Ƕ5X,10,?,1/11/01,22,{Address CorrespondenceS. KarimifardAddresses Authorahmadian@sina.tums.ac.ir Tehran Medical PhysicsTehran Medical PhysicsDepartment of Biomedical Systems S. KarimifardTums Tehran Iran Email University of Medical Sc矩iencesA. AhmadianTums Tehran Iran University of Medical SciencesSystems Department of Biomedical}
417373,Shared decision making and the፨ future of managed care,nan,Aiscasz Isgajemznf anf Rlpiicdl Khvepjfs,nan,1733-8801,1,1,Alabama,15-16,?
979292,Specific plasma factors blocking human maternal cell-mediated immune reaction to placental antigens.,eng,Nature: New biology,nan,?,nan,16,Alabama,nan,{V YoutananukornP Mantangkasombut}
20010101,nan,nan,Gxrglklonh in fve yilng,Fatvikl Gotny,1467-1107,32,1,1/13/10,nan,{R. R. M. BosE. W. HovingM. Wagemakers}
695010,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,nan,Journal of Huazhong University of Science and Technology. Medical Sciences,M Hoxaipbj Ynix Sci Gddrhmlub Ied Svn,1672-0733,34,2,1/14/04,265ă-9,{NULL}
20010101,nan,nan,Jpuenal iv Eliqcmlilktj dhe Xllmunytv Kzznth,nan,0Ǣ143-005X,nan,?,nan,524-529,{T. DovanR. R. NeutraD. A. SavitzR. I. Kavet}
384767,nan,nan,nan,Crit. Cҿare Med.,1530-0293,Some college,?,1/ř14/05,1232-40,{Sarah H O'BrienMarisa TucciAntonio Rodriguez NunezPhilip C SpinellaLi QinEdward Vincent S FaustinoAdrienne G RandolphEdward TruemperSimon LiKimberly MarohnSheila HansonMichael Yung[Collective Name] PROphylaxis against ThRombosis prACTice (PROTRACT) Study Investigators of the PALISI BloodNet}
855912,Pulmonary rehabilitation programs for patients with COPD.,Some college,-1,nan,nan,9,24,1/12/01,nan,{E. A. KxtrinL. F. ClsteR. PiR. ZhdnfK. P. ViqmaD. O. RdyelskiW. W. Jatrhsll}
20010101,Physical activity moderates time-of-day differences in older adults' working memory performance.,nan,nan,nan,0361-073X     1096-4657,32,4,Alabama,nan,{DeLosh ELBugg JMClegg BA}
816996,Uses of the electrical skin resistance method in the study of patients with neck and upper extremity pain,nan,nan,.J .DEM SNIKPOH SNHOJ,nan,137,12,nan,Some college,{C.P. RichterL.H. Riley Jr.}
9325,[New aspects in hernia surgery].,nan,Urologe A,nan,nan,nan,7,1/5/07,7Ĉ74-9,}ottO TsremmaL J BikzteroG E P{
275675,Disordered eating acculturation and treatment-seeking in a community sample of Hispanic Asian Black and White women,eng,nan,nan,nan,41,nan,1/5/01,Some college,nan
96737ņ6,Vhcynkwis of lerpkherqp lunt catcee dyth vhdez cvhmlc fcxturew diq sncobtongmpwn umttqaound,English,-1,nan,nan,132,22,1/7/01,922-9,{H. C. ChenS. M. LinC. L. ChouC. T. YuH. P. KuoC. H. Kuo}
640230,nan,nan,-1,nan,nan,99,22,1/6/02,8-212,{Nusynk C VpkbieMardsje Fodcnts-LfnnoiSgarom-Miae T BjrocvdRybjatd G Nrwiy}
231182,Combined pharmacotherapy and psychological treatment for depression: a systematic review.,nan,Xreiives of Denxewl Pxjrylatri,nan,?,24,77,1/4/07,714-9,{Paola BolliniGiuseppe TibaldiBruce Kupe´lnickCarmine MunizzaSandro Pampallona}
480649,Dyskcweunux ekd sxckal ayxfuhdtlmn rkpkoqiid vxylmqu dqliefwb nn thak oruiupewoys wolej rmfn decuhd dwgree pwvmgeel ttdg: E 'rodiertpvq fpvpxc rrhdy,nan,Journal of Sexualঠ Medicine,nan,nan,12,1,Alabama,Some college,{A. UngkanungdechaC. ChayachindaJ. VeeragulJ. Jisabai}
782541,nan,English,-1,Nbtwtwwr Cerbiidaxd Dvpwav Xufg,5829-9651,91,?,1/14/01,733,{D. G. Nezic}
692358,The effect of a cervical Ⰹlateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,nan,Gje Charteged Vpcpety ln Pkyfijuhxtair Aikuap Cohjteaa cnd Evhlbnjipt: Vefjniic Prdchlgs Fxudxy Oetkbzg 17 no Fujbay Oxtoytw 19 2003 Lkteetztyobam Wivvsbflki Svmewq Bigminggzk.,nan,nan,00,nan,1/3/01,Some college,{A GreenJ LewisC WorsfoldJ Saranga}
836847,Thoracic Aortic Aneurysm: Reading the Enemy's Playbook,nan,International journal of colorectal disease,nan,-10475,Some college,5,nan,772-302,nan
867ľ207,Early preᰧdicting of blood component quality by Statistical Process Control,nan,Vox Sanguinis,nan,0042-9007,99,0,1/8/01,227,{N. JundkW. KxdlaE. VshotudtgdrY. Aut}
253149,nan,nan,The British Journal of Psychiatry,nan,0007-1250 1472-1465,173,0,1/1/98,185-185,{A. S. LeeS. DaviesP. C. Naik}
929971,nan,nan,American Journal of Community Psychology,nan,2650-1900,48,3,1/11/01,nan,{V. X. XjxwnneckJ. TxaiA. X. Lares}
263027,20010101,nan,Gjyvdspmnq Obahfy. Ejbrzil.,nan,-8906,61,4,nan,314-320,{E. Shvartz}
nan,nan,nan,nan,nan,nan,Some college,0,1/11/01,nan,{NCT01413984 }
113399,nan,nan,nan,nan,nan,Some college,0,1/1/89,nan,{D. W. Badger}
685178,Tzyaniplewnlkn is swanlowovt gv ezdrcive in thbf-req 'etmvvtd wohh kywrjtysak vgr'hefid vxzohdecy to wbuorksl UXD loenyut.,eng,Annual Abstract Supplement,nan,0016-5085,122,nan,1/2/05,131ř4-21,{K. PeiskerB. SinghS. SanyalQ. ChaiX. GeN. MetzendorfS. Dasgupta}
653325,20010101,Some college,Journal of psychiatric research,J 'wybjuats Fqs,9731-9781,45,11,1/12/01,nan,nan
893573,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,nan,Proceedings of the 23rd ACM internationa᠍l conference on Multimedia,nan,978͢-1-4503-3459-4,Some college,0,1/15/01,761-762,{Ahmad QamarMuhammad ShahidMd. Abdur RahmanAhmed LbathAkhlaq AhmadFaizan Ur RehmanAbdullah MuradBilal Sadiq}
20010101,nan,eng,nan,Some college,nan,81,nan,8/20/13,736-ĵ44,{Yhsginiz F BuckldfQgvreq J AevkmnErlc McVadqShepiev P SajmmfanWzeit K SrjumyzPwhrr X SvgofltlsRandelo CehwkanXddl I FrifhmzjTicy C FlxKohn F MusrpfJmhn M GumcmakBgrhxnuohgr B FjqvPaml ThmlpamhCnkdfosd TwciBeau K SucesWlloskb K GoadfTobewt W KocpieStxkhsn CutgehwJzfmder O ChhxfwzlCxrolibt A XumomvanAkmd O RacxnRpwmwgd NayehdDahiel V IsdcidYxknjd N S BenzpngerNeify GohnrunRemfz E SpeelunjCienjjie Xmohe}
737786,Successful treatment of lung cancer by multimodal endobronchial interventions,nan,S໬tatistical methods in medical research,nan,0901-5027,24,0,10/11/1,5201-4201,{R. R. M. BosE. W. HovingM. Wagemakers}
nan,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating dairy cows.,eng,nan,J. Am. Vet. ڜMed. Assoc.,1943-569X,6,5,1/14/09,Some college,{William W ThatcherNormand R St-PierreDale E BaumanJoseph S HoganK Larry SmithRobert J CollierGeorge A MillikenJan K Shearer}
nan,Measuring the bright side of being blu◖e: a new tool for assessing analytical rumination in depression.,nan,nan,nan,nan,Some college,00,nan,Some college,{Sheu-jen HuangMaiga ChangWen-chi HungJanie Chang}
20010101,nan,nan,nan,nan,nan,00,?,1/7/01,nan,{Muaris GafatfdCwtardm LhpiaioDrqzicola Fijlkpiki}
nan,Foujg barg,nan,nan,nan,nan,7,0,1/1/ī92,-erac dnuoW -  TS 23-72,{NULL}
671386,Comparison between incidental malignant and benign breast lesions detected by computed tomography: a systematic review.,Some college,Jmtrnzm kv mebicqm ioqcigg zne gwdiwdlon onvopofi,nan,1433-3023,57,5,1/13/10,nan,{Jasmin AbbasCholpan JasaabuuAndreas Gunter BachAlexey SurovDominik SchrammAndreas Wienke}
98Ĺ1412,20010101,nan,International Medicine & Health Guidance News [Guo Ji Yi Yao Wei Sheng Dao Bao],nan,nan,nan,0,1/14/01,nan,{N. M. PinheiroR. Almeida-ReisL. OlivaM. A. MartinsM. L. V. OlivaO. A. Theodoro-JuniorE. A. LeickI. F. L. C. TibrioC. M. PradoR. F. RighettiB. T. M. Oliveira}
785472,Stevpuocjccks lneumjkiax xzftlane in vhf Gwsc serik,xnn,PLoS One,nan,1932-6203,nan,44,1/12/01,e35061,nan
734077,nan,ˊEnglish,Kardiologia Polska,nan,0022-9032,7i2,?,1/14/01,823-830,nan
20010101,20010101,gne,European journal of applied physiology and occupational physiology,nan,0301-5548,nan,1,1/1/96,S13,{S IᖭkawaM SudohM SuzukiS MatsubaraM ShiotaK Kawakami}
20010101,Hotklual qnd dietcrt cjevartqristyxx im jftse hkmai ftujeccr xiry cnq xjtjoyt fomd qddictlpn.,nan,Nutrients,Bortiwjdd,2072-6643,7,?,Alabama,nan,nan
392246,Importance of membrane materials for blood purification devices in critical care.,Some college,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,nan,1473-05ǃ02,40,1,1/Ī9/02,nan,{Batblk EmkisaaxWkihlro X Yqmxshmtx}
904889,Myofascial trigger points: Spontaneous electrical activity and its consequences for pain induction and propagation,nan,nan,nan,1749-854Ǚ6,6,nan,nan,nan,}.W-.S euY.C saeP-sal-ed-zednnreF.Y-.H eG{
360147,Treatment of larg෭e vessel vasculitis,nan,Cyttekh Ulmoionkhu Wvnivws,nan,X136-5781     5593-3751,7,4,1/11/01,572-84,?
20010101,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.,eĺng,-1,Clmotd Giun.,1043-0342,11,nan,nan,2777-85,?
82Ĵ1702,nan,nan,sgurD SNC,nan,nan,20,nan,nan,477-505,{N. RulyggheT.D. FarkdcS.J.G. LtwirF.I. Xillisms-Ycqy}
098881,20010101,nan,-1,lppuS siD tcefnI J dnacS,0300-8878,78,-1,19/1/1,Some college,?
321660,20010101,Eˊnglish,nan,nan,nan,189,nan,nan,390-3,{D. G. Nezic}
20010101,Cultural humility: essential foundation for clinical researchers.,nan,The Journal of clinical psychiatry,nan,1532-8201,26,nan,1/13/11,251-6,{Xinran WangChenhuan DingLilan ChenShu LiTing LiuXia YinYou WangXiangjun SunWen DiHe Li}
246204,ylredle eht ni erutcarf laidar latsid elbatsnu ralucitra-artni eht fo noitazilibommi retsalp susrev noitaxif lanretxe yramirP,nan,Neurosurgery,nan,nan,g34,?,nan,nan,{J. OdiwiT. F. HqgejajK. PxpenV. L. DlisP. W. M. Fivfhiud}
nan,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,Some college,JOURNAL OF CHEMICAL PHYSICS,J Chem PhyΫs,1089-7690,127,?,nan,84301,nan
704357,20010101,eng,J Orthop Sci,Tiurkco pf osghokdsepc wcivnbv : mdwicual gouwvel oy tft Lapwnvae Orjhj'aecle Arsjxidthpv,0949-2658 (Pَrint) 0949-2658,Some college,nan,1/10/01,204-9,?
716785,Qfpuksing purat dnv zsjiivhrj ii leg mtscle wnicfpon it frequenv wwnlada cuq toi-faluafs wgea utzr 65,nan,nan,nan,nan,Some college,2,1/2/01,119-125 7p,}AD notlekSJ ydenneKMO drofrehtuR{
560647,Anxiety and depression in pat⡎ients with chronic obstructive pulmonary disease: an open agenda for research.,nan,Rev Med Chir Soc Med Nat Iasi,Some college,0048-7848 (Print) 0048-7848,118,8,nan,39-44,{Costin M.Dumbrav__ E.L.Postolache P.Cojocaru D.C.}
738322,Pulmonary rehabilitation programs for patients with COPD.,eng,nan,Some college,?,86,7,1/14/01,327-32,{M. BrandonM. J. Dowzicky}
934177,Improving cognition by adherence to physical or mental exercise: a moderated mediation analysis.,nan,nan,nan,nan,0,?,nan,nan,{NCT00750412 }
35153ĵ4,Ikkuekwntnnf 'wrtyejpatory ivdcrrsbvpig wmb terfarcy ju cpnmynuykws: oessuvs ftkm gvw Kwhkafajx Fchujos Djdbebes [reeennjon Psokdct ki Ezkaaz,nan,Social Science and Medicine,nan,nan,56,6,10/3/1,1295-1305,{J DeuigolcrA C MaewupwfO GadfoX M McWomcvrU [odvin}
983278,Bile acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,zvf,-1,Gut,0017-5749,49,nan,1/1/12,Some college,{R H DowlingG M MurphyP B HylemonG FrenchM J VeyseyL A Thomas}
499983,nan,Snemish,-1,nan,nan,147,6,1/15/01,1635-1643,?
nan,Feverfew (Tanacetum parthenium L.): A systematicᐥ review.,nan,nan,nan,nan,0,0,nan,nan,}LLUN{
320139,Ymlqdt os stwptc-uymd erjc reaostcnge on cubexfouofns ugtwtnett olubomer jn fhq Uiiuqc Dtdhes: MDR-EV ns bxd emumjh,English,nan,nan,nan,16,nan,nan,nan,{Karen K LamSteven C BrooksLaurie Jᅟ Morrison}
735083,Application of a model based on fuzzy logic for evaluating nursing diagnostic accuracy of students,nan,nan,nan,7236-9341,-1,-1,8/15/10,nan,}nessamohT nitraMrhoM ingaMobyN sraLdrariG reivilOsianicaR neitsabeS{
97847ń1,Cmwoezr 25 - Xiiu Ocbirextayypjs uf HIF Pnrqxuijk,nan,nan,nan,nan,20,0,1ģ/3/01,297-310,?
nan,Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling,gne,nan,nan,nan,49,0,1/12/01,544-7 ST  - Recurrent distal 16q duplication and terminal 22q ⠄deletion: prenatal diagnosis and genetic counseling-,{D ChocholR ChaloupkaB KalaJ GalloᄵM Netval}
20010101,Role of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,eng,Rasioluft,Radiology,nan,270,nan,1/5/06,nan,{Diau-Hobh FjShl-Llang HucbgElzu-Minn DabShueng-Wn CvdnXictg-Ydng SoigXiqu-Gpnb Qju}
776651,Tie znaopkaxmic rsniznlum-avfosnzjee VP7 mf fjeavigjv is rargxtec go xxonr qng ddndsitef kh pojacmzdd nemcpnx,Fnylldy,-1,nan,nan,d22,8,Alabama,Some college,nan
nan,Telemedicine in the management of chronic pain: a cost anaᦑlysis study,nan,nan,nan,nan,Some college,nan,1/9/01,590-6,{R. KernA. PronovostP. Peng}
623358,Lpserdjioj os coenjtljn-injentikk wnd fofnyryin-bshweoobw relcnuond: a meee-andmyvos lr oro'sxdpxs jf earyaulcr from the uvqodh ir pnanjad brfathkkr.,eng,-1,Some college,0144-6665,4g3,0,1/14/06,159-86,nan
nan,Normalisation of left ventricular systolic function after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block long-QT syndrome and congenital muscular dystrophy: a 10-year follow-up.,eng,Wwrdhjplgy lg thw toung,Cardiol Young,1467-1107,24,?,1/14/06,nan,{Jesper I ReimersSabrina G ElleseHenrik  Andersen}
95116ľ8,Disordered eating acculturation and treatment-seeking in a community sample of Hispanic Asian Black and White women,nan,Urban Studies (Routledge),nan,nan,nan,10,1/14/01,2049,{Christian T. L. Janssen}
515254,Process of construction of an educational booklet for health promotion of pregnant women,eng,BMJ Open,Some college,X238-0520,4f2,nan,1/13/01,nan,{S MuratH AvseverS Y_kselC S PaksoyB OnderK Kamburoglu}
20010101,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,Some college,Actas espaolas de psiquiatr_a,nan,157Ǔ8-2735,Some college,3,1Ģ/1/11,196-203,}adevl_peS-atseinI aniraMrazclA-asoR I anArazclA-asoR legnA{
226419,.seiregrus latceroloc elpitlum gniwollof espalorp nagro civlep tnerrucer rof noitaxif suonipsorcas thgir laretalinu hcaorppa roiretnA,nan,-1,Int J Colorectal Dis,1432-1262,-1,?,7/15/01,nan,{Vnjz Zkhydr Hf VsddwiAhlel M Ql-IrwgeysichNdpw-Fmt Lo}
178078,[Fpijntj Pil Cdiaunx on crgwtimg itcitabls towem xynbsime fkgr wradnetioj of au wtv cplg: s proflevenrv mlpym-cdktds rdbcomjzeq placqbj-coihxmluqd voufpe-nlind dcpsl],nan,nan,nan,nan,nan,0,1/6/01,173-181,{J. De La CameraM. M. MesfinA. M. KedirG. AmanualT. ArayaI. G. Tareke}
20010101,Corneap gollsfsn zeidr-lnkklvh woc johectwcic dyaprqerx: Q xyvbeidtpc revigw.,nan,nan,nan,nan,0,nan,nan,nan,?
57483,Mimtkplx dutsl qxuqrjivegkhw sixculsf kgesetnivg wr rzpndlj ptogresvifr femqhtla.,nan,-1,Georonogpvt,nan,i18,33,1ŗ/12/05,nan,{Diana DuroAugusto GouloGon_alo SantosNuno Mendon_aIsabel SantanaEg_dio Machado}
462849,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,nan,nan,nan,nan,0,?,nan,nan,?
438681,nan,nan,nan,nan,1744-7623,nan,2,nan,Some college,{Bruno VincenziDaniele SantiniGiuseppe ToniniAnna Maria Frezza}
Ŀ438808,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,nan,nan,nan,nan,nan,00,nan,nan,ȳ{NULL}
352040,Use∍fulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,nan,Anadiczn Yicpqh abv Slaxyw Gabine Msnfap Healrk Raseaech: Nhe Gournel uf dhe Iatimnwu Cender,nan,nan,20,2,1/13/01,26-Jan,{Gutj R. JtucdOueh Q. KnnwEcvhf A. TioddsKgbninat DobzttsDatpeu ZaoacSibdy U. EkmzxaRlmavd S. Ioorw}
887131,Antidiabetic oral treatment in older people: does frailty matter?,Some college,Grgfs & aginf,gnigA sgurD,?,26,-1,1/9/12,nan,{E. J. FrewJ. L. WolstenholmeD. K. Whynes}
182296,20010101,nan,nan,nan,nan,25,0,1/6/01,331-373,{Aoyyen Alveraun Anferaoj Zprdkas Bxckenc-Iilnlrt Bedspcf Usgler Bepll Gegmcn Boloig Hoixcogd-Mwtgifg Fmwcibgetlmk Hucrpljz Ghristcnsen Fogfjentiio Corncell Deon Clark FiGqrlo Eioduwr Emiynqs Vkwuc Nejvsjzr Golaetolhg Nagt Ueovr Ocmsa Jocanm Nayz Hl[piys N AdyylatKpsd N. Miefjxlm}
49Đ847,[Fpijntj Pil Cdiaunx on crgwtimg itcitabls towem xynbsime fkgr wradnetioj of au wtv cplg: s proflevenrv mlpym-cdktds rdbcomjzeq placqbj-coihxmluqd voufpe-nlind dcpsl],Ĵchi,nan,nan,nan,5,0,1/7/01,392-7 SE  - [Dingjuo Oij Cw[volt pm tteeulgg iwrhtqble tiwen ayuvrlmd wkty ftagkerukg og qi wbd cjnd: a kwox[vctpvf iultl-cegtws rzhdommztd pkaeeco-cojfgpkmte soubke-vlind rriql]-,{M. D. JiangZ. J. FanT. Q. DA  - Jul DP  - NLM ET  - 2007/07/17 LiQ. XiaL. WangZ. YuR. M. ZhangF. X. ZhangX. N. YangH. R. Zhang}
524073,nan,tng,nan,Some college,?,nan,nan,12/1/97,259-64,nan
348813,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,nan,Cardiol Young,nan,1047-9511,nan,5,Ĩ9/1/00,Some college,{G VaksmannA VincentelliC FrancartM A CajotG M BrevireF GodartJ M CoulletP DevosC Rey}
427933,Consciousness coma and caring for the brain-injured patient.,nan,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,nan,18Ǘ79-0593,Some college,nan,nan,nan,?
6862,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,nan,Leunvmka atd Lyn[moow,nan,nan,nan,55,1/12/01,842-ů848,{A. WotherspoonM.M. TajN. HadzicM. BurkeR. HobsonS.E. HeightM. ViskadurakiC.R. Pinkerton}
nan,nan,nan,-1,Some college,?,5,2,1/4/01,nan,{Meletios A DimopoulosNikolaos AnagnostopoulosMarkela P ZorzouAthanasios AnagnostopoulosEleni EfstathiouChristos PoziopoulosGeorge刴 HamilosVassiliki GrigorakiDimitra GikaAthanasios ZomasIrini Xilouri}
nan,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,nan,nan,nan,nan,59,22,Alabama,Some college,{NULL}
734870,nan,EJT,Juntrnationwj glutbwl of jeriaeryc pxivriadry,nan,nan,1,-^1,9/15/10,nan,{Stephen E GilmanChaoqiang JiangKar Keung ChengC Mary SchoolingTai Hing LamMichael ⱕY NiGabriel M LeungWeisen Zhang}
540850,Glucocorticosteroid treatment of vasogenic oedema,gne,Acta Neurochir Suppl (Wien),nan,0065-1419 (Print)     0065-1419,43,0,1/15/01,145-8,?
465756,Non-surgical treatments for anal fissure in adults.,nan,nan,nan,nan,0,0,nan,nan,nan
929971,Spontaneous pneumomediastinum in a healthy adolescent.,eng,Act֔a Clin. Croat.,nan,0954-3007,48,4,1/9/01,461-7,?
44Ĵ1902,Pharmacotherapy for inheriteᣅd colorectal cancer. [Review] [42 refs],nan,nan,nan,nan,0,0,nan,nan,?
20010101,nan,nan,Aging & Menܣtal Health,nan,1360-7863,9,?,1/5/01,Some college,?
nan,20010101,Some college,nan,nan,0091-7435,32,nan,Ħ1/1/06,447-52,?
633877,nan,cbg,-1,Some college,1463-1318,11,?,1/9/03,233-43; discussion 243,nan
