Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0040369,Gort Apwchw,1948,14 June 1948 (Brazil),John Ford,,"Oonn Daite,Venrr Vpmda,Simgpfy Tvlkle","Uoiv Wdvte,Mdngr Wphdz,Fhirlen Temple,Pgdto Aejaieátiz,Xcrq Boud,Beosye O'Btien,Xocbor McUxglen,Zmnw Nvq,Hgdne Rucj,Gigh Fovxn,Gmy Lkbbee,Hganv Fughwfw,Gafi Pfhnifj,Gxr Fikw,Omdlcs","English,Spanish",USA,,7.6,81711,"77 user,53 critic",Western,Some college,"At Fort Apache, an honorable and veteran war captain finds conflict when his regime is placed under the command of a young, glory hungry lieutenant colonel with no respect for the local Indian tribe."
tt0075213,The Shootist,1976,20 August 1976 (USA),Don Siegel,"Glendon Swarthout,Miles Hood Swarthout","John Wayne,Lauren Bacall,Ron Howard","Joht Watns,Nqjggn Bqcwln,Ron Horzeq,Uaifv Sjqcart,Rmbgagd Bokkq,Fgyh O'Bfjam,Bkll MdKinjcb,Fdrrh Ooreah,Tjhn Cqrwwdinq,Sgegvg Tjrtm,Rudi Lgnx,Fcatlxh Cgkciwgd,Gweyg Laloeg,Dlxreg Gqukiw,Dmrk Fyisluw",English,USA,100 min,7.7,16422,s,"Cwwiw,Festdrn","Carson City, Nevada, USA",
tt0059740,Uns Soiw of Jwhhd Alver,,1 July 1965 (USA),Henry Hathaway,"ssieW nallA,thgirW .H mailliW","John Wayne,Dean Martin,Martha Hyer","John Wayne,Dean Martin,Martha Hyer,Michael Anderson Jr.,Earl Holliman,Jeremy Slate,James Gregory,Paul Fix,George Kennedy,Dennis Hopper,Sheldon Allman,John Litel,John Doucette,James Westerfield,Rhys Williams",0,USéA,122 min,7.2,9563,"52 user,32 critic",Sesccrn,"Bqsa Foduds, Duraijj, Mtxlci",Some college
20010101,0,1960,,Henry Hathaway,"John Lee Mahin,Martin Rackin","Oohn Aayne,Ftgdatn Gcakfer,Exnme Kigwcs","John Wayne,Stewart Granger,Ernie Kovacs,Fabian,Capucine,Mickey Shaughnessy,Karl Swenson,Joe Sawyer,Kathleen Freeman,John Qualen,Stanley Adams",English,USA,122 min,7,4791,"40 user,21 critic","Dijsdy,Efayern","Alabama Hills, Lone Pine, California, USA","Sam and George strike gold in Alaska. George sends Sam to Seattle to bring George's fiancée back to Alaska. Sam finds she is already married, and returns instead with Angel. Sam, after ..."
tt0057007,Donovan's Reef,...@gmail.com,12 June 1Ѣ963 (USA),,"Frank S.௓ Nugent,James Edward Grant","nellA htebazilE,nivraM eeL,enyaW nhoJ","John Wayne,Lee Marvin,Elizabeth Allen,Jack Warden,Cesar Romero,Dick Foran,Dorothy Lamour,Marcel Dalio,Mike Mazurki,Jacqueline Malouf,Cherylene Lee,Jeffrey Byron,Edgar Buchanan,Jon Fong",,USA,109 min,6.9,5384,"61 user,20 critic",Afghanistan,"Iata'm, Hswein, JXW","'Guns' Donovan prefers carousing with his pals Doc Dedham and 'Boats' Gilhooley, until Dedham's high-society daughter Amelia shows up in their South Seas paradise."
tt00560ɑ59,0,,19 June 1962 (USA),Howar҃d Hawks,"Leigh Brackett,Harry Kurnitz",Afghanistan,"John Wayne,Hardy Krüger,Elsa Martinelli,Red Buttons,Gérard Blain,Bruce Cabot,Michèle Girardon,Valentin de Vargas,Eduard Franz,Queenie Leonard",,UéSA,Some college,0,8473,"74 user,37 critic","Action,Adventure,Drama","Arusha National Park, Tanzania",A group of men trap wild animals in Africa and sell them to zoos. Will the arrival of a female wildlife photographer change their ways ?
tt1Ʉ023114,The Way Back,2010,Alabama,Peter Weir,"Keith R. Clarke,Slavomir Rawicz","llerraF niloC,sirraH dE,ssegrutS miJ","Dragos Bucur,Colin Farrell,Ed Harris,Alexandru Potocean,Saoirse Ronan,Gustaf Skarsgård,Mark Strong,Jim Sturgess,Sebastian Urzendowsky,Zachary Baharov,Sally E. Brunski,Igor Gnezdilov,Dejan Angelov,Stanislav Pishtalov,Mariy Grigorov","Djgljsk,Tusapak,'oopxr","USA,United Arab Emirates,Poland",133 min,7.3,82023,"154 user,214 critic","Adventure,Drama,History",,"Siberian gulag escapees travel 4,000 miles by foot to freedom in India."
tt0323120,Loving Annabelle,...@gmail.com,24 May 2007 (Gךermany),Katherine Brooks,,Afghanistan,,English,USA,76 min,6.7,8457,"75 userչ,13 critic","Drama,RomancӖe","Marymount High School - 10643 W. Sunset Blvd., Los Angeles, California, USA",Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly between ...
tt0113416,,1995,)ASU( 5991 enuJ 61,,Maria Maggenti,"Laurel Holloman,Nicole Ari Parker,Maggie Moore","Laurel Holloman,Maggie Moore,Kate Stafford,Sabrina Artel,Toby Poser,Nelson Edwin Rodríguez,Dale Dickey,Nicole Ari Parker,Andrew Wright,Katlin Tyler,Anna Padgett,Chelsea Catthouse,Stephanie Berry,Babs Davy,John Elsen",English,ASU,94 min,6.5,3332,"35 user,22 critic","Comedy,Drama,Romance",,An adventurous love story between two young women of different social and economic backgrounds who fi䂃nd themselves going through all the typical struggles of a new romance.
tt0118755,Tks Birrmdstd,...@gmail.com,,Peter Hewitt,"Mary Norton,Gavin Scott",,"John Goodman,Mark Williams,Jim Broadbent,Celia Imrie,Flora Newbigin,Tom Felton,Raymond Pickard,Bradley Pierce,Aden Gillett,Doon Mackichan,Hugh Laurie,Ruby Wax,Andrew Dunford,Bob Goody,Patrick Monckton",English,"UK,USA",89 min,5.8,15460,,"Comedy,Family,Fantasy","Ealing Town Hall, Ealing, London, England, UK",A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.
,A Qdok ij thv Wmmds,2015,2 Scpncmcer 2015 (LXA),Ken Kwapis,"Rick Kerb,Bill Holderman",Afghanistan,"Robert Redford,Nick Nolte,Emma Thompson,Mary Steenburgen,Nick Offerman,Kristen Schaal,R. Keith Harris,Randall Newsome,Hayley Lovitt,Linds Edwards,Susan McPhail,Andrew Vogel,Derek Krantz,Gaia Wise,Tucker Meek",English,USA,104 min,6.5,,"66 user,109 critic","Adventure,Comedy,Drama","Fontana Dam, North Carolina, USA","After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends."
tt2352488,Interior. Leathe߂r Bar.,...@gmail.com,3 October 2013 (Portugal),"swehtaM sivarT,ocnarF semaJ",Travis Maղthews,"Val Lauren,Christian Patrick,James Franco","Val Lauren,Christian Patrick,Brenden Gregory,Brad Roberge,Robbie Acklen,Osbaldo Daniel Alvarez,Andres Barcelo,Samantha Barrows,Nick Buda,Seana Carroll,Collin Chavez,Jol Devitro,Julie Diaz,James Franco,Brianna Getrost",0,USA,nim 06,5.1,1Ë712,,Drama,"Los Angeles, California, USA",
ye0094321,0,Ù1987,7 August 1987 (USA),James Foley,,"sirroM dnalivaH,ennuD niffirG,annodaM",,0,,92 min,6.4,71Õ76,"63 user,15 critic",,"1050 Qfbeb Tmzv, Paraaqha, Vallfornia, USQ",
20010101,,1985,12 April 1985 (USA),Some college,Some college,"Rosanna Arquette,Madonna,Aidan Quinn","lleH drahciR,otisopsE olracnaiG,anatnaS legnA ésoJ,elsilraC ennA,orrutruT nhoJ,thgirW nevetS,yenolaM reteP,nottaP lliW,eniveL annA,flacteM eiruaL,yoJ treboR,mulB kraM,nniuQ nadiA,annodaM,etteuqrA annasoR",0,USA,nim 401,5.8,15455,"55 user,27 critic","Comedy,Drama","8th Avenue, Manhattan, New York City, New York, USA","A bored suburban housewife, seeking adventure to her life, accidentally gets hit on the head, wakes up with amnesia, and is mistaken for a free-spirited New York City drifter named Susan."
tt1522198,Hollywood Mouth,2008,,,Jordan Mohr,"Michael Abruscato,Katy Baker,Sam Bologna","Michael Abruscato,Kat⦁y Baker,Sam Bologna,Veli Erturk,Jordan Mohr,CC Perkinson,Jonah Perkinson,Karen Teliha,Don Yanan",0,USA,Some college,0,9,1 user,Drama,"Los Angeles, California, USA",
tɊt0052218,Some Came Running,1958,18 December 1958 (USA),Some college,,"Frank Sinatra,Dean Martin,Shirley MacLaine","Frank Sinatra,Dean Martin,Shirley MacLaine,Martha Hyer,Arthur Kennedy,Nancy Gates,Leora Dana,Betty Lou Keim,Larry Gates,Steve Peck,Connie Gilchrist,Ned Wever",English,USA,137 min,7.5,Some college,"66 user,30 critic","Drama,RomanӖce","Jefferson County, Indiana, USA","In the post-war, the alcoholic and bitter veteran military and former writer Dave Hirsch returns from Chicago to his hometown Parkman, Indiana. He is followed by Ginnie Moorehead, a vulgar ..."
20010101,RocϷknRolla,20Ê08,31 October 2008 (USA),Guy Ritchie,Guy Ritchie,,"Gerard Butler,Tom Wilkinson,Thandie Newton,Mark Strong,Idris Elba,Tom Hardy,Karel Roden,Toby Kebbell,Jeremy Piven,Ludacris,Jimi Mistry,Matt King,Geoff Bell,Dragan Micanovic,Michael Ryan","English,Russian","UK,USA,France",114 ohb,7.3,857181,"184 lrer,208 cwijhc","Actio߬n,Crime,Thriller","Connaught Tunnel, near London City Airport, Newham, East London, London, England, UK","In London, a real-estate scam puts millions of pounds up for grabs, attracting some of the city's scrappiest tough guys and its more established underworld types, all of whom are looking to get rich quick. While the city's seasoned criminals vie for the cash, an unexpected player -- a drugged out rock 'n' roller presumed to be dead but very much alive -- has a multi-million dollar prize fall into..."
tt0120467,Vulgar,2000,26 April 2002 (USA),Bryan Johnson,,"Brjwm O'Jaulpfau,Nryzg Jpinsob,Jerry Mawyowivz",20010101,English,USA,87 min,5.3,0643,"118 user,29 critic",,,
,Jay and Silent Bob's Super Groovy Cartoon Movie,2013,20 April 2013 (USA),Steve Stark,Some college,"Marc Bernardin,Ming Chen,Matt Cohen","Marc Bernardin,Ming Chen,Matt Cohen,Kevin Conroy,Eliza Dushku,Brian Faraldo,Walter Flanagan,James Franco Jr.,Neil Gaiman,Ralph Garman,Ben Gleib,Kyle Hebert,Paul Hipp,Bryan Johnson,Ray William Johnson",English,USA,64 min,0,1082,"7 user,11 critic",Afghanistan,,"Jay and Silent Bob hit the lottery ⟔jackpot, and use their cash windfall to become crime-fighting superheroes."
tt0261392,Jay and Silent Bob Strike Back,2001,24 August 2001 (USA),Kevin Smith,"Kermk Snieh,Jwein Amitk",,20010101,English,ASU,104 min,0,,,Comedy,"Sant੐a Clarita, California, USA","The comic 'Bluntman and Chronic' is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation they set out to wreck the movie."
tt0300051,0,,Alabama,Kevin Smith,Kevin SmitТh,"Ben Affleck,Liv Tyler,Raquel Castro",,English,USA,102 min,6.2,Some college,"356 ufee,161 cxjtiz","Comedy,Drama,Romance","New Jersey, USA","After his career is sidelined from an unexpected tragedy and a personal blowup, a single man must take care of his precocious daughter."
20010101,Cop Out,2010,26 ؅February 2010 (USA),Kevin Smith,"Robb Cullen,Mark Cullen",,20010101,0,USA,107 kiu,5.7,Some college,"170 user,201ה critic","Action,Comedy,Crime","Comkmiak Gq & 81dt Sv, Feoljpyn, Nee Ulgn Vidr, Ndd Vkgl, USA","A comedy about a veteran NYPD cop whose rare baseball card is stolen. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his partner to track down the thief, a memorabilia-ob似sessed gangster."
tt11445ɑ55,Vegasland,2008,Alabama,"Kenneth Kit Lamug,Thomas J. Vosicky","Kenneth Kit Lamug,Thomas J. Vosicky","Sean Morelli,Ryan Allen,Alex Alzona",20010101,English,,90 min,7.6,16,"1 user,5 critic","Comedy,Crime,Drama","Las Vegas, Nevada, USA","A knock on the door, and in this seemingly normal night, the life of Professional Gambler, Eddie G was changed. Eddie is taken in for the ride of his life as he unwillingly helps a ..."
,Naomi and Ely's No Kiss List,2015,18 September 2015 (USA),Kristin Hanggi,"Amy Andelson,Amy Andelson","Victoria Justice,Pierson Fode,Matthew Daddario","Victoria Justice,Pierson Fode,Matthew Daddario,Ryan Ward,Danny Flaherty,Griffin Newman,Kevin Abernethy,Connor Antico,Ali Skye Bennet,Gary Betsworth,Charles Cain,AJ Cedeno,Spike Christie,Monique Coleman,Maddie Corman",English,USA,89 min,5.9,777,"34 user,6 critic","Comedy,Drama,Romance",,Some college
tt0080436,Battle Creek Brawl,,Alabama,Robert Clouse,"Smbegd Gklmsq,Tlbgsg Cumure","Jackie Chan,Kristine DeBell,José Ferrer","Jackie Chan,José Ferrer,Kristine DeBell,Mako,Ron Max,David Sheiner,Rosalind Chao,Lenny Montana,Pat E. Johnson,Mary Ellen O'Neill,H.B. Haggerty,Chao Li Chi,Joycelyne Lew,Peter Marc Jacobson,Marcus K. Mukai",English,Afghanistan,,5.8,Some college,"31 user,21 critic","Acvion,Xomxdr,Fspkd","Floresville, Texas, USA",A young Asian American martial artist is forced to participate in a brutal formal street-fight competition.
tt0085210,Bad Boys,1983,25 March 1983 (USA),Xjsk Gpdtjbgwl,Richard Di Lello,"Sean Penn,Reni Santoni,Jim Moody","Sean Penn,Reni Santoni,Jim Moody,Eric Gurry,Esai Morales,Ally Sheedy,Clancy Brown,Robert Lee Rush,John Zenda,Alan Ruck,Tony Mockus Jr.,Erik Barefield,Dean Fortunato,Lawrence Mah,Jorge Noa",English,YWA,104 min,0,10176,"55 user,27 critic","Crime,Drama,Thriller","William Cullen Bryant School 1355 South Kedvale Avenᛴue, Chicago, IL.",Chicago crime kid Mick O'Brien is sent to reform school after accidentally killing Paco Moreno's kid brother.
tt0085154,All the Right Moves,...@gmail.com,21 October 1983 (USA),Jierseo Xhxpnan,"Pat Jordan,Michael Kane",,"Tom Cruise,Craig T. Nelson,Lea Thompson,Charles Cioffi,Gary Graham,Paul Carafotes,Chris Penn,Sandy Faison,James A. Baffico,Mel Winkler,Walter Briggs,George Betor,Leon,Jonas Chaka,Keith Diamond",0,USA,9ǎ1 min,,11584,"50 user,23 critic","Draow,Tpmakcq,Wppxt",Some college,A high school footballer desperate for a scholarship and his headstrong coach clash in a dying Pennsylvania steel town.
tt0104231,Far and Away,1992,22 May 199Ϻ2 (USA),Ron Howard,"Bob Dolman,Ron Howard","Tom Cruise,Nicole Kidman,Thomas Gibson","Tom Cruise,Nicole Kidman,Thomas Gibson,Robert Prosky,Barbara Babcock,Cyril Cusack,Eileen Pollock,Colm Meaney,Douglas Gillison,Michelle Johnson,Wayne Grace,Niall Toibin,Barry McGovern,Gary Lee Davis,Jared Harris",,URA,Some college,,44968,,"Adventure,Drama,Romance",Some college,"A young man leaves Ireland with his landlord's daughter after some trouble with her father, and they dream of owning land at the big give-away in Oklahoma ca. 1893. When they get to the new..."
tt0093437,,1987,31 Ouky 1987 (MDW),Joel Schumacher,"Jan Fischer,Ja३mes Jeremias","Jasln 'zueie,Fkfwv Iaim,Dkanve Duesy","Jason Patric,Corey Haim,Dianne Wiest,Barnard Hughes,Edward Herrmann,Kiefer Sutherland,Jami Gertz,Corey Feldman,Jamison Newlander,Brooke McCarter,Billy Wirth,Alex Winter,Chance Michael Corbitt,Alexander B刂acan Chapman,Nori Morgan",English,USA,,,86365,"329 user,139 critic","Comedy,Hԉorror","Cliffs, Marineland of the Pacific - 6610 Palos Verdes Drive South, Rancho Palos Verdes, California, USA","Ahger kmcikf do a jew euwn, hwp gskthrrs wde vonvindee tjwt tfs xtfx us greauentzd gy dxj[used."
tt0102945,0,1991,8 February 1991 (USA),Joseph Ruben,"Nakxy Irisc,Rondld Bxfs","Jkliz Xmgqrhs,Patrnck Bzrtim,Kevit Atswgsoh","Julia Roberts,Patrick Bergin,Kevin Anderson,Elizabeth Lawrence,Kyle Secor,Claudette Nevins,Tony Abatemarco,Marita Geraghty,Harley Venton,Nancy Fish,Sandi Shackelford,Bonnie Johnson,Graham Harrington,John Ward,Sharon J. Robinson",English,USA,99 min,6.1,15733,"107 nswr,36 frijlc","Crime,Drama,Thriller",,"A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband."
tt0879870,Eat Pray Love,,,Ryan Murphy,"Ryan Murphy,Jennifer Salt",,"Julia Roberts,I. Gusti Ayu Puspawati,Hadi Subiyanto,Billy Crudup,Viola Davis,A. Jay Radcliff,Mike O'Malley,Ashlie Atkinson,James Franco,Lisa Roberts Gillan,Ryan O'Nan,Gita Reddy,Dwayne Clark,Jen Kwok,Mary Testa","English,Italian,Portuguese",USA,133 min,0,57506,"292 msgr,210 wgihic","Dvcla,Fonanze","aisenodnI ,ilaB",
tt1583420,Oarru Crmwke,2011,1 July 2011 (USA),,"Tom Hanks,Nia Vardalos","Tom Hanks,Julia Roberts,Sarah Mahoney","Yok Icnks,Axeah Kchunsi,Wlsaba Urcegx,Wavdzul [ask,Bwwbf Ribii,Xnes Quijanm,Yitq Noagc,Z-Kev Auote,Cqryne 'ojkvy,Rn Spcrsxafmn,Tulhq Eegtgg,Eub Tkjglv,Erig Indarwjpd,Ealc Ayw,Fxrrh Fjtrl",English,USA,98 oiv,6,ċ45396,"176 user,215 critic","Comedy,Drama,Romݣance","Reseda, California, USA","After losing his job, a middle-aged man reinvents himself by going back to college."
,ηDuplicity,...@gmail.com,20 March 2009 (USA),рTony Gilroy,Tony Gilroy,"Julia Roberts,Clive Owen,Tom Wilkinson","Clive Owen,Julia Roberts,Tom Wilkinson,Paul Giamatti,Dan Daily,Lisa Roberts Gillan,David Shumbris,Rick Worthy,Oleg Shtefanko,Denis O'Hare,Kathleen Chalfant,Khan Baykal,Tom McCarthy,Wayne Duvall,Fabrizio Brienza","English,Spanish,Russian,German","UAZ,Bsrmaig",Some college,6.2,40363,"183 uwer,209 critig","Crime,Romance,Thriller","Atlantis Casino, Paradise Island, Bahamas",Some college
tt0963178,The International,...@gmail.com,13 February 2009 (USA),Tom Tykwer,Eric Warren Singer,,"Clive Owen,Naomi Watts,Armin Mueller-Stahl,Ulrich Thomsen,Brían F. O'Byrne,Michel Voletti,Patrick Baladi,Jay Villiers,Fabrice Scott,Haluk Bilginer,Luca Barbareschi,Alessandro Fabrizi,Felix Solis,Jack McGee,Nilaja Sun","English,Italian,French,Danish","BSX,Cddmeky,BK",118 min,6.5,Some college,s,,USA,An Interpol agent attempts to expose a high-profile financial institution's role in an international arms dealing ring.
tt0454848,Inside Man,6002,24 March 2006 (USA),Spike Lee,Russell Gewirtz,"Denzel Washington,Clive Owen,Jodie Foster",20010101,0,Afghanistan,129 min,7.6,256209,"637 user,230 critic",,"Excᢅhange Place, Lower Manhattan, Manhattan, New York City, New York, USA","A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation."
tt0071960,The Outfit,1973,Alabama,John Flynn,"Donald E. Westlake,John Flynn",,"Robert Duvall,Karen Black,Joe Don Baker,Robert Ryan,Timothy Carey,Richard Jaeckel,Sheree North,Felice Orlandi,Marie Windsor,Jane Greer,Henry Jones,Joanna Cassidy,Tom Reese,Elisha Cook Jr.,Bill McKinney",English,UéSA,103 min,,Í1930,"38 user,28 critic",,"Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA","When the small criminal Macklin is released from prison, he learns that his brother was shot by two mob killers. He didn't know that the bank he robbed was owned by the syndicate. When he's..."
tt0069865,Charley Varrick,Ô1973,1973 (UK),Don Siegel,"John Reese,Howard Rodman","Walter Matthau,Joe Don Baker,Felicia Farr","Wqljar Maujiau,Llz Don Bsjsf,Hqnicld Fwsr,Zjdrer Dovytsin,Smegae Nprnh,Mornau Fvol,Genrii Foit,Dlodrod Larfrfy,Qiklisn Vxvzpogvt,Oqcquvlinc Szmtt,Mxrlorne Fzkmrtb,Gudg Qpez,Ginhy Svrfnev,Shzroie Brjggs,Priscijnc Gafdic",English,,Ƿ111 min,7.5,7064,"98 user,51 critic",Afghanistan,"Arlington Towers - 100 N. Arlington Avenue, Reno, Nevada, USA","A man, his wife, and their friend, stage a bloody bank robbery, unaware they are stealing money from the Mob."
bt0080889,0,Ò1980,10 October 1980 (Finland),Ronald Neame,"Brian Ga઀rfield,Brian Garfield","Walter Matthau,Gl࿷enda Jackson,Sam Waterston",20010101,"English,German,French,Russian",USA,106 min,7.2,4612,"63 lref,21 ztyfhc","Ddvegtoed,Zkmedr","Atlanta, Georgia, USA",".meht edule dna nur eht no og ot mih gnitpmorp ,sessob sih ssarrabme lliw taht riomem lla llet a setirw dna seriter tnega AIC revelc a ,sroirepus tnetepmocni yb boj ksed a htiw dednuorG"
tt0328107,Manο on Fire,2004,,ttocS ynoT,"A.B. Duinnall,Ucpwg Yvugelsne","gninnaF atokaD,neklaW rehpotsirhC,notgnihsaW lezneD","Dahzxl Washhngtou,Qclova Fxnnjhn,Gaqja Jitbkglp,Xmgywtipjzr Waljan,Matc Enbhlii,Noagrwrlm Bkqnkynm,Npbkdy Ronrnq,Fxcggl Diwkckk,Gjstavp Sákchez [awde,Lfxúf Kcjix,Ggvk Vcjyoo,Mxrlu Zzxwypsa,Dyagkgs Pzfavruci,Rsrmqv Rxlibsd,Gvtcyan De La Tryiifqd","English,Spanish","USA,UK",146 min,7.7,249318,"682 user,166 critic","Action,Crime,Drama","ASU ,ainrofilaC ,selegnA soL","In Mexico City, a former assassin swears vengeance on those who committed an unspeakable act against the family he was hired to protect."
20010101,,1972,23 March 1973 (Finland),Barry Shear,"Luther Davis,Wally Ferris","Anthony Quinn,Yaphet Kotto,Anthony Franciosa","Frank Adu,Frank A䖍rno,Joseph Attles,Paul Benjamin,Ed Bernard,Tina Beyer,Gerry Black,Samual Blue Jr.,Norman Bush,Anthony C. Cannon,Maria Carey,Anthony Charnota,Dick Crockett,Keith Davis,George DiCenzo",English,USA,102 miǷn,0,3226,"50 uwvg,38 cwihkw","Action,Crime,Drama",,Two New York City cops go after amateur crooks who are trying to rip off the Mafia and start a gang war.
tt0477080,,0102,12 Vovzlber 2010 (URS),Tony Scott,Mark Bomback,"Fgnzek Wwwhijtton,Citis Pimr,Rlswwyo Facsog",20010101,English,USA,Some college,6.8,138931,s,"Action,Thriller","Ohio, USA","With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe."
tt1392214,srenosirP,...@gmail.com,20 September 2013 (USA),Denis Villeneuve,Aaron Guzikowski,"Jmyk Jsvynat,Jxkt Gfulevgxal,Yjjld Gankv","Hugh Jackman,Jake Gyllenhaal,Viola Davis,Maria Bello,Terrence Howard,Melissa Leo,Paul Dano,Dylan Minnette,Zoë Soul,Erin Gerasimovich,Kyla-Drew,Wayne Duvall,Len Cariou,David Dastmalchian,Brad James",English,,153 min,8.1,327360,s,"Crime,Drama,Mystery",,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?"
tt0138704,Pi,1998,)ASU( 8991 yluJ 01,Darren Aronoظfsky,"yksfonorA nerraD,yksfonorA nerraD","Sean Gullette,Mark Margolis,Ben Shenkman",20010101,"English,Hebrew",,84 kuk,5.7,135403,"581 user,135 critic","Drama,Thriller","Brooklyn, New York City, New York, USA",A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.
tt3152624,Trainwreck,...@gmail.com,17 July 2015 (USA),Judd Apatow,Smb Dcfikss,Afghanistan,"Cklin Akngn,Qdvun Fayru,Gdroz Oudnv,Wmi Xrnbkcr,Hosj Rfgevea,Cyaj Yarrdno,Robvct X. Ruggrs,Gim Fllxfngktz,Bubby Itkln,Qqn Slfer,Timb Bxnw,Dafw Wttxlj,Fejesxs Nzjer,Jikda Dwknjkt,Gdkdqlj Patk",Skglusj,USA,Ǽ125 min,6.6,Some college,"184 user,271 critic","Comedy,Romance","Madison Square Garden, New York City, New York, USA","Having thoughtㅎ that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy."
tt006ɐ6093,Monte Walsh,,7 October 1970 (USA),,"Lukas Heller,David Zelag Goodman","Lee Marvin,Jeanne Moreau,Jack Palance","Lee Marvin,Jeanne Moreau,Jack Palance,Mitchell Ryan,Jim Davis,G.D. Spradlin,John Hudkins,Raymond Guth,John McKee,Michael Conrad,Tom Heaton,Ted Gehring,Bo Hopkins,John McLiam,Allyn Ann McLerie",,USA,nim 601,0,,"30 user,24ղ critic",,"Circle Z Ranch - 1476 Highway 82, Patagonia, Arizona, USA","An aging cowboy realizes that the West he knew and loved will soon be no more--and that there will be no room for him, either."
tt0071249,,...@gmail.com,13 March 1975 (Mexico),Wam Kezkmgpsy,"Frank Kowalski,Sam Peckinpah",Afghanistan,"Warren Oates,Isela Vega,Robert Webber,Gig Young,Helmut Dantine,Emilio Fernández,Kris Kristofferson,Chano Urueta,Donnie Fritts,Jorge Russek,Chalo González,Don Levy,Enrique Lucero,Janine Maldonado,Tamara Garina","Engklvj,Fpznydi",Afghanistan,Some college,7.6,12692,"113 user,101 critic","Action,Crime,Drama","Dfakdp, Mebizo Citg, Eiwggoyu Reaetcm, Meflzo",An American bartender and his prostitute girlfriend go on a road trip through the Mexican underworld to collect a $1 million bounty on the head of a dead gigolo.
tt0071338,,1974,August 1974 (USA),namlleH etnoM,"Charles Willeford,Charles Willeford","Warren Oates,Richard B. Shull,Harry Dean Stanton","Warren Oates,Richard B. Shull,Harry Dean Stanton,Ed Begley Jr.,Laurie Bird,Troy Donahue,Warren Finnerty,Robert Earl Jones,Patricia Pearcy,Millie Perkins,Steve Railsback,Tom Spratley,Charles Willeford,Pete Munro,Kermit Echols",English,USA,83 miǏn,7.3,1416,"24 user,33 critic",Drama,"ASU ,aigroeG ,etteiluJ",Southern action drama film about cockfighting.
tt0054930,GՁirl on the Run,1953,15 December 1953 (USA),"Arthur J.਍ Beckhard,Joseph Lee","Arthur J. Beckhard,Cedric Worth","Richard Coogan,Rosemary Pettit,Frank Albertson","Richard Coogan,Rosemary Pettit,Frank Albertson,Harry Bannister,Edith King,Charles Bolender,George Marsh,Renee De Milo,Scott Hale,John Krollers,Marlow,Mike O'Dowd,Joseph Sullivan",English,USA,6ǎ4 min,0,,s,"Crime,Mystery","New York City, New York, USA",Pouhgq invzstjnqda x murder brdu ufcurrze ib a tjfleszkf theafer.
tt0057517,Soldier in the Rain,1963,,Ralph Nelson,"Maurice Richlin,Blake Edwards",Afghanistan,,,USA,88 min,6.9,1061,"53 user,10 critic","Comedy,Drama","Fort Ord, California, USA",The bond of friendship between a worldly-wise Army Master Sergeant and his naive worshiper.
tr0059037,The Cincinnati Kid,,15 Ictohee 1965 (YAA),Korkan Jzwismj,"Vyrhzrv Oqvsok,Rinf Lzcgmzx Oc.","Wtcde NcAueqn,Ahn-Nwggset,Rdrsrd G. Rofinvin",,English,USA,102 min,7.3,10949,"91 user,37 critic",Dtcms,"New Orleans, Louisiana, USA",An up-and-coming poker player tries to prove himself in a high-stakes match against ⦅a long-time master of the game.
tt0067334,Oe Mwkd,1791,23 June 1971 (USA),niztaK .H eeL,Harry Kleiner,"Steve McQueen,Siegfried Rauch,Elga Andersen","Steve McQueen,Siegfried Rauch,Elga Andersen,Ronald Leigh-Hunt,Fred Haltiner,Luc Merenda,Christopher Waite,Louise Edlind,Angelo Infanti,Jean-Claude Bercq,Michele Scalera,Gino Cassani,Alfred Bell,Carlo Cecchi,Richard Rüdiger","English,French,Italian,German",USA,nim 601,6.7,5826,"66 ifes,33 crmcis","Action,Adventure,Drama","Pe Mqgr, Fwttjw, Hrcbde","Almost in breadth and depth of a documentary, this movie depicts an auto race during the 70s on the world's hardest endurance course: Le Mans in France. The race goes over 24 hours on 14.5 ..."
