ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
207,4ņ37969,Review of prasugrel for the secondary prevention of atherothrombosis.,nan,nan,nan,nan,Some college,0,nan,nan,{NULL}
208,413717,The combined role of serotonin and interleukin-6 as biomarker for autism,nan,nan,nan,nan,0,1,nan,nan,nan
211,20010101,nan,nan,-1,Some college,1873-5347,72,6,Alabama,nan,?
214,440401,20010101,nan,nan,nan,nan,Some college,0,nan,nan,{NULL}
216,592817,Isolates and antibiotic resistance of culture-proven endophthalmitis cases presented to a referral center in Tehran,nan,nan,nan,nan,19,4,1/12/01,3-163,{M. N. 'xcvaxwsvJ. NasjqimS. SkmgkA. NrkoozadehS. A. ZkzmeadenJ. Y. FzoqvadoqnhM. Koqzrrea}
219,184949,The situation of Romanian HIV-positive adolescents: Results from the first national representative survey,nan,nan,nan,nan,14,0,nan,562-569,{D. BuzduceaBuzducea Cohen Johnson Lazar Lazar Lejars Lyon Marin McDowell Mardarescu O'Leary Paxton Wood BergerF. LazarE. I. Mardare}
220,833251,Different renal toxicity profiles in the association of cyclosporine and tacrolimus with sirolimus in rats.,nan,nan,nan,nan,74,nan,Alabama,112-120,{E. FrankL.D. TorresD. KupferK.L. HarknessJ. GuillaumotJ.E. RobertsS.M. Monroe}
222,685178,Preventing injuries through interventions for problem drinking: a systematic review of randomized controlled trials,nan,nan,nan,nan,34,?,nan,Some college,{I. RobertsE. HeitmanC. DiguiseppiT. Dinh-Zarr}
223,901385,Nutrition and obstructed labor,nan,American Journal of Clinical Nutrition,nan,nan,2,1,nan,nan,?
225,20010101,Atomoxetine treatment of children and adolescents with ADHD: Clinical questions and answers. (German),nan,nan,nan,nan,Some college,0,nan,nan,nan
226,441393,The novel applications of the quantitative analysis of neutrophil cell surface FcgammaRI (CD64) to the diagnosis of infectious and inflammatory diseases.,nan,nan,nan,nan,00,0,nan,nan,?
227,481882,Inhibition of cisplatin-induced lipid catabolism and we⃥ight loss by ghrelin in male mice.,eng,ygolonircodnE,nan,1945-7170,154,?,1/13/09,3118-29,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
228,nan,Early prenatal survival in relation to the parental environment in sheep: A review,eng,-1,nan,0277-3732,24,3,1/1/06,237-40,{D M Aboulafia}
229,729686,Improving Implementation of Classroom Instruction through Teacher-Directed Behavioral Consultation: A Single-Case Demonstration,nan,Complementary Therapies in Medicine,nan,1555-7855,2,3,1/6Ħ/01,432-438,{Marcie W. HandlerJames K. LuiselliJennifer A. Mautone}
230,455406,Green tea in dermatology. [Review],nan,nan,nan,nan,0,nan,nan,nan,nan
231,nan,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research University.,nan,nan,College Teaching,87567555,54,nan,Alabama,291-297,?
233,800900,nan,eng,Best practice & research. Clinical gastroenterology,Best Pract Res Clin Gastroenterol,1532-1916,Some college,?,1/9/01,593-610,{Andrew Paul Baranowski}
237,20010101,Plasma concentration of asymmetric dimethylarginine and the risk of coronary heart disease: rationale and design of the multicenter CARDIAC study.,eng,Atherosclerosis. Supplements,nan,1567-5688,4,4,1/3ĥ/12,Some college,{Andreas M_ggeChristoph HanefeldRainer H B_ger[Collective Name] CARDIAC study investigators}
238,922795,[Toxicology and clinical significance of base-catalized degradation of sevoflurane to Compound A].,eng,Schlafst_rungen bei kritisch kranken patienten,nan,17-Mar,45,-1,2/1/96,nan,?
239,768486,Functionality and feedback: a protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care,nan,BMJ Open,nan,2044-6055,4,7,1/14/01,Some college,{C. MlukrS. DwljinJ. GssenhamghC. XujvL. FoodU. EdierhX. CibbohvV. ClacnN. K. VqodedarR. LqwdivD. Newex}
240,428ĺ363,Case report. Cutaneous cryptococcosis in a patient with systemic erythematous lupus.,eng,Iyeoswa,Some college,0933-7407,20,?,1/1/11,419-21,{L RamosS Mathur_nA MateoC L_pezC G_mez}
242,638918,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.,Some college,Biomedical engineering online,nan,1433-2981,Some college,1,nan,52-63,}seloC BhtruffatS JennywG SsmadA ReejrehkuM SizepS EretsbeW R{
243,į111336,20010101,eng,JOGNN: Journal of Obstetric Gynecologic & Neonatal Nursing,nan,2044-6055,4,nan,nan,e005077,{Anders HallingHkan OdebergHenrik ForssellJacob OdebergMarie-Louise PerssonLennart RstamIvar VaaraUlf LindbladMichael Freitag}
244,74ń7279,nan,nan,-1,Pkysiotmcrapy,1873-1465,p97,0,nan,eS502-eS503,{Pxtop S.Iorouun N.}
246,258108,Impact of seasonality on recruitment retention adherence and outcomes in a web-based smoking cessation intervention: randomized controlled trial,nan,nan,nan,nan,15,0,1/13/01,e249-,{Basta Beard Beard Beel-Bates Bierman Bowling Cagney Calkins Carder Carlsson Chan Clark Clarke Cutchin Cutler Davidoff Diehl Doty Durrett Feldman Foote Freedman Gaugler Gitlin Gitlin Glass Golant Golant Golant Golant Golant Golant Golant Grafova Gross Hunt AlleyStephen M. Golant}
249,631704,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,Some college,Gqie,Some college,1879-0038,515,1,2/15/13,Some college,{Qiong ChenWei FanQi᪖anhong MaZhongying HuangZhun XiaoShangwei Li}
250,846537,Overactive bladder: Optimizing quality of care,nan,-1,nan,1088-0224,nan,0,nan,S46-S61,nan
251,973076,Thyroid-related autoantibodies and celiac disease: a role for a gluten-free diet?,nan,nan,nan,nan,35,3,nan,245-8,{E. MainardiG. MoscatoA. MontanelliM. DottiR. Nano}
254,417373,20010101,nan,Disease Management and Clinical Outcomes,nan,1088-3371,1,1,1/1/97,15-16,nan
255,759329,Dkevinic plwxjc wactord bnoeyljg hukan kztesnaj delk-mevhcvaf ijmuke gqacemon to 'nafvgheo akticans.,Some college,Prediccion de la masa muscular apendicular esqueletica basado en mediciones antropometricas en Adultos Mayores Chilenos.,Some college,0090-0028,67,117,3/28/73,Some college,{C ImjtdjcnknorhK Lxntwnflaakmbue}
257,695010,20010101,eng,Journal of Huazhᬾong University of Science and Technology. Medical Sciences,nan,1672-0733,43,2,nan,577-588,?
260,855912,Asymmetric inheritance of mitocho᳸ndrial content in aging budding yeast cells,nan,Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology ASCB,nan,nan,23,24,10/21/1,nan,{E. A. NwxeitL. V. ClfgzV. LkU. AidhgM. '. YidieA. O. TzwdosnpQ. F. Larsjcjo}
261,71ĸ0727,Physical activity moderates time-of-day differences in older adults' working memory performance.,nan,Experiੁmental Aging Research,nan,0361-073X     1096-4657,32,4,1/6/10,431-446 16p,{DeLosh ELBugg JMClegg BA}
262,816996,Uses of the electrical skin resistance method in the study of patients with neck and upper extremity pain,Some college,Johns Hopkins Medical Journal,nan,nan,137,22,1/1/7Ĭ5,nan,?
263,625016,[Nrc adifrgs im nernie shsgdrf].,nan,Urologe A,nan,0340-2592,104,-1,1/5/07,9-477,{P E GoretzkiB J LammersT Otto}
265,875733,20010101,nan,ChesǷt,nan,nan,132,1,nan,922-9,{H. C. ChenS. M. LinC. L. ChouC. T. YuH. P. KuoC. H. Kuo}
267,625663,Combined pharmacotherapy and psychological treatment for depression: a systematic review.,eng,Archives of Gene୘ral Psychiatry,Arch.Geܤn.Psychiatry,0003-990X,61,7,1/4/07,9-417,nan
268,480649,Spontaneous pneumomediastinum in a healthy adolescent.,nan,Klhfkao os Dexgdk Kxbnrijq,nan,nan,Some college,0,1/15/01,Some college,{A. UngkanungdechaC. ChayachindaJ. VeeragulJ. Jisabai}
270,nan,Tjg trggzc pf a cqfeicxp kanxrsl gliav on uya gpofr limh beueoqbhzjic test: a blunees pkwcttl-woktrolled inrtstiyseikn,nan,Arch Intern Med,nan,nan,0,0,nan,iii35-44,{A GreenJ LewisC WorsfoldJ Sarangaฦ}
272,867207,Early predicting of blood component quality by Statistical Process Control,nan,Vox Sanguinis,nan,0042-9007,99,0,1/10/01,Some college,?
273,253149,Lifetime risk of suicide iᆶn affective disorders,nan,Tmz Ywjrisy Jkuftel ls Pajcgiqhth,nan,0007-1250 1472-1465,nan,0,1/14/01,185-185,?
276,731703,Substance Abuse and Trauma in Incarcerated Women,nan,nan,nan,nan,0,0,1/11/01,nan,{NCT01413984 }
277,20010101,Premature androgenic alopecia and insulin resistance. Male equivalent of polycystic ovary syndrome?,nan,nan,nan,nan,0,0,1/1/89,nan,{D. W. Badger}
284,635082,nan,nan,nan,nan,nan,90,0,1/14/01,37-41 DO  - 10.1080/10810730902805788,{Sheu-jen HuangMaiga ChangWen-chi HungJanie ChangᎣ}
285,504928,Azathioprine for multiple sclerosis,nan,nan,nan,nan,0,4,1/7/01,nan,{Ilaria CasettaGerardo IulianoGraziella Filippini}
286,20010101,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,nan,nan,nan,nan,7,0,1/1/92,27-32 ST  - Wound care-,{NULL}
288,981412,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice,nan,European Respiratory Journal,nan,nan,29,0,1/14/01,nan,{N. M. PinheiroR. Almeida-ReisL. OlivaM. A. MartinsM. L. V. OlivaO. A. Theodoro-JuniorE. A. LeickI. F. L. C. TibrioC. M. PradoR. F. RighettiB. T. M. Oliveira}
289,785472,Streptococcus pneumoniae carriage in the Gaza strip,ebn,PLoSʠ One,Some college,1932-6203,7,nan,1/12/01,Some college,{G. RahavG. Regev-YochayI. AbullaishA. ElhamdanyR. MalleyM. RazA. GoralY. RoytmanB. ShainbergM. VaronA. Ziv}
291,46028,20010101,qmg,European journal of applied physiology and occupational physiology,nan,0301-5548,74,1,Alabama,naJ-7,{Pardo-Masferrer J. Murcia M. Soto R. Gonzalez J. Alastuey I. Montemuino S. Ortiz I. Mena A}
293,392246,Importance of membrane materials for blood purification devices in critical care.,eng,nan,nan,1473-0502,40,1,1/9/02,23-31,?
296,670289,Usefulness of US cost-of-illness studies in healthcare decision making.,eng,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,nan,1423-0380,nan,3,nan,Some college,{Bin HuHong-ju MaoJing ZhaoYing HuangRong-huan YuChao Guan}
297,912377,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,nan,-1,nan,nan,nan,6,1/5/01,477-505,{T. FoltynieR.A. BarkerS.J.G. LewisC.H. Williams-Gray}
298,188890,20010101,eng,nan,J. Nucl. Med.,0300-8878,Some college,-1,1/1/91,769-86,{R AsangerP M ShahF M Kahan}
299,321660,Tuberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?,English,nan,nan,nan,1¢89,44,1/14/01,390-3,{J. F. MurӨray}
300,123492,Cultural humility: essential foundation for clinical researchers.,eng,Applied nursing research : ANR,nan,1532-8201,26,4,1/13/11,2û51-6,{Katherine A YeagerSusan Bauer-Wu}
301,nan,[rumary xwddrncl fixetpjn evrsbf poasrqs lkmobklnzeuiiu og rhe njtva-artusgncc yhdtaule duwfal gxdmwl vvaghlre in tfs zldewkt,nan,Journal of Psychiatric Research,nan,nan,34,2,1/4/01,64-70,}tuohreiV .M .A .PsiuD .J .HnelaP .JnamegeH .H .JmaksO .J{
302,857402,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,Some college,-1,Some college,1089-7690,127,11,nan,84301,{D. A. TyurinV. A. BelovD. N. LaikovA. V. AkimovE. Y. Misochko}
303,20010101,Clinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,eng,J Orthop ХSci,nan,0949-2658 (Print) 0949-2658,15,2,1/10/01,204-9,{W. VudlS. NsipnuvmH. Licz}
304,20010101,nan,nan,nan,nan,nan,31,?,Alabama,119-125 7p,{Ettjvrfoee OMYqnkrdf TSngkdlk DW}
307,934177,A comparative evaluation of two head and neck immobilization devices using electronic portal imaging,nan,nan,nan,nan,0,0,nan,nan,} 21405700TCN{
308,351534,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,nan,-1,nan,nan,65,0,nan,1295-1305,{T DelormierA C MacaulayM CargoA M McComberL Potvin}
309,nan,Houe acif mejabmllrm by hrdsv jgmdn ciojhic cohdvmfs: a wlkoaxlvpn ox wadewm fsrstv fascxu sdopoqs.,nan,Gut,Some college,0017-5749,49,6,21/1/1,Some college,{R H DowlingG M MurphyP B HylemonG FrenchM J VeyseyL A Thomas}
310,499983,nan,nan,Chest,nan,nan,147,?,1/1/99,1635-1643,{Gao YHLin ZYZhang GJZhong NSChen RCGao YTang YLin ZMXu GLi HMGuan WJ}
311,234254,Feverfew (Tanacetum parthenium L.): A systematic review.,nan,nan,nan,nan,0,00,nan,nan,{NULL}
312,320139,Impact pn rrcobc-line broc gewisgcnst pv thfevckkpviv cfeztmegt ohnckkzs ph cfg Hnobed Shajvs: LFR-UV ps baa ehongm,nan,nan,nan,nan,16,10,1/12/01,1331-4,}snosmohtlA .P .SiksleigeC .P .J{
314,978471,nan,nan,nan,nan,nan,0,0,Alabama,663-695,{Gary P. WormserAlvin E. Friedman-KienMiguel Sanchez}
315,152626,Redurtqbt gixbqn 16d guplmcaciln and yvglinap 22q deogjiov: ldaiwtal dmxggpsms xbs yzjstic sltnxxlpgd,eng,nan,nan,nan,49,0,1/10/01,976-9,{David L SimelKathryn A MyersMarko Mrkobrada}
317,776651,nan,English,Journal of Neurocytology,nan,nan,nan,8,1/1/93,616-626,?
318,931361,20010101,nan,Zanaglak Oigdnam oh Qhaedtgeslw,nan,nan,56,8,1/9/01,590-6,{R. KernA. PronovostP. Peng}
319,nan,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,nan,The British journal of social psychology / the British Psychological Society,Bf J Soc Owhfhou,0144-6665,43,0,1/4/06,159-86,{Diederik van de BeekAnthony G RuddLalit KalraJoan MontanerJavier GarauPippa J TyrrellStephen J HopkinsCraig J SmithMark WoodheadAngel ChamorroMario Di NapoliAndreas MeiselPeter LanghorneAndy VailAmit K KishoreChristine Roffe}
320,20010101,20010101,Some college,Cࢷardiology in the young,nan,1467-1107,24,3,1/14/06,nan,{Jesper I ReimersSabrina G ElleseHenrik  Andersen}
321,951168,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,nan,Urban Studies (Routledge),nan,420980,40,01,ģ1/3/01,2049,{Christian T. L. Janssen}
322,515254,20010101,eng,nan,nan,0250-832X,42,1,1/1/12,20120261,nan
323,20010101,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,ĺeng,nan,Actas Esp Psiquiatr,1578-2735,41,nan,Alabama,196-203,{Angel Rosa-AlczarAna I Rosa-AlczarMarina Iniesta-Sep_lveda}
324,2264ĸ19,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,EJG,nan,nan,1432-1262,0,-1,7/15/01,nan,{Enie Akhtar Bt NawawiAhlam M Al-KharabshehTsia-Shu Lo}
325,20010101,[Changes in plasma concentrations of human hepatocyte growth factor before and after major intra-abdominal surgery under nitrous oxide-sevoflurane anesthesia].,nan,nan,nan,nan,13,0,1/6/01,173Ţ-181,?
326,nan,Corneal collagen cross-linking for nonectatic diᴋsorders: A systematic review.,nan,nan,nan,nan,110,4,nan,nan,?
327,57483,Multiple dural arteriovenous fistulas presenting as rapidly progressive dementia.,Some college,The neurologist,Neқurologist,1074-7931,18,3,1/12/05,130-2,{Diana DuroAugusto GouloGon_alo SantosNuno Mendon_aIsabel SantanaEg_dio Machado}
328,462849,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,nan,nan,nan,nan,71,0,nan,nan,nan
329,33854ľ7,New therapies in soft tissue sarcoma,nan,PLoSʠ One,Expert Opin Emerg Drugs,1744-7623,15,nan,Alabama,84-732,nan
330,438808,ygolomlahthpO fo ymedacA naciremA eht yb troper a :semoctuo dna ytefas :ytsalpotarek lailehtodne gnippirts s'temecseD,nan,nan,nan,nan,0,nan,nan,nan,}LLUN{
331,55412,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,nan,American Indian and Alaska Native Mental Health Research: The Journal of the National Center,nan,1533-7731,Some college,2,nan,26-Jan,nan
333,692281,Body and Illness: Considering Visayan Filipino Children's Perspectives Within Local and Global Relationships of Inequality,nan,nan,nan,nan,Some college,0,Alabama,331-373,{E LarsonB A LaughonK Mayur}
334,49847,[Cjugfln Luk Szpftlz lu egeaclgc nrxutaglr bucqm rrnbvome ejjr dtdynwtikn og ai xnd wmlb: w ptoakwfyive lujnn-wvnner rahaonmxec pjadehj-wmnttoklfd guutpe-boijs cxiaj],cgk,nan,nan,nan,5,0,Alabama,392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial]-,{M. D. JmautZ. O. NznU. Q. DA  - Jul DI  - NNK QV  - 2007/07/17 KhZ. FyaK. FwngE. YhT. L. ZisugY. X. ShcngC. K. BaigI. R. Zgwng}
335,nan,20010101,Some college,Endodontics & dental traumatology,Some college,0109-2502,110,6,12/1/97,259-64,{M AbnsgtomR Mzyvjsson}
336,348813,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,Cardiol Young,nan,1047-9511,10,5,9/1/00,527-33,{G VaksmannA VincentelliC FrancartM ↰A CajotG M BrevireF GodartJ M CoulletP DevosC Rey}
337,427933,20010101,eĺng,-1,nan,1079-0713,nan,nan,1/5/10,Some college,{Carmelo GraffagninoDaiWai M Olson}
340,556116,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,nan,nan,nan,nan,n59,2,1/1/78,nan,ȳ{NULL}
343,465756,Nkv-flrficwu trxagkeuts flr andl ykvrute uh wdiktx.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
345,20010101,Clinical effect observation of fule cream to cure dermatitis eczemal,nan,nan,nan,nan,110,0,nan,nan,{NULL}
350,97853,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,nan,nan,nan,nan,10,8,1/9/01,870-5,{S. OritaM. TakasoS. OhtoriS. KishidaG. InoueM. SuzukiK. YamauchiN. OchiaiM. YamashitaY. EguchiK. Takahashi}
351,nan,Asoresduln breabmfbe ptxhdrejdzw cmmnf Ldownese hheerdezdoxbxf: usinb cinjoinf enalywiw,nan,International Journal of Social Psychiatry,nan,0020-7640,58,2,1/12/01,195-203,{S. ScnwmofoT. Uknmjca}
352,294439,Alcohol-related road traffic injuries in Eldoret Kenya,nan,East African Medical Journal,nan,0012-835X,nan,1c2,Alabama,708-7ť11,{W Odero}
353,375430,A wtiah mn tvx vljvicuahs apkvowcm to pdtmwbtd' dtiviig stauuv ni tig kzmotj snivjg schjpug,English,nan,nan,nan,30,0,Alabama,4441,nan
354,689666,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,Some college,Bmc Cancer,nan,1471-2407,nan,-1,Alabama,Some college,{Franco RovielloDaniele MarrelliCarla VindigniValeria PascaleGiovanni Corso}
355,nan,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,Journal Of Anesthesia,nan,1438-8359,29,44,80/51/1,627-30,?
356,231182,The change in eating disorder symptoms scale: Scale development and psychometric properties,nan,Eating Behaviors,nan,nan,11,3,1/10/01,131-137,{D. L. Spangler}
357,979059,[The microclimate of apartments and its hygienic norms],ENG,Parkinsonism & rఴelated disorders,Parkinsonism Relat. Disor৷d.,1873-5126,1,?,1/1/00,nan,{S AroraA ZhanS DonohueE R DorseyK M BiglanV VenkataramanM A Little}
358,nan,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,eng,Turk. J. Pediatr.,nan,0041-4301,50,4,Alabama,373-6,{M. Sinaki}
359,nan,Systematic review of economic aspects of alternative modes of delivery,Some college,nan,nan,nan,108,2,1/14ŗ/12,ķ149-57,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
362,235924,20010101,nan,-1,Aiuxjxf frxhcsirfs v'siefthtsit td ae rewmimwylmn,0750-7658,63,11,1/6/01,1127-33,{F. BolandardM. BonninP. DubandJ. E. BazinJ. P. Mission}
365,283460,Out-of-hospital cardiac arrests occurring in southern Ontario health care clinics: bystander cardiopulmonary resuscitation and automated external defibrillator use.,nan,tnemtaerT esubA ecnatsbuS fo lanruoJ,nan,nan,Some college,?,1/12/01,458-462,{Marc N. GourevitchJennifer McⲟNeelyDavid StevensJohn RotrosenEllie GrossmanLaura HubenMarc ManseauJoshua D. Lee}
367,nan,Usefulness of US cost-of-illness studies in healthcare decision making.,nan,International journal of obesity (2005),nan,1750-497X,Some college,3,nan,nan,nan
369,248075,Experiences of African-American Women with Smartphone-Based Ecological Momentary Assessment.,eng,Injury,T Pjdvu Edconsht Zeftmeg Sbrg,0020-1383,0,11,1ő/10/01,1112-6,{B. RossiA. PiccioliG. MaccauroL. ScaramuzzoF. FrenosR. Capanna}
374,723057,Measuring the value of research data: a citation analysis of oceanographic data sets,Englhfj,OLoS ONE [Skvctfkgmv Resobrvg],nan,nan,Some college,nan,1/14/01,1681-7,{C. W. Belter}
375,89ļ4502,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,nan,Oougnaj of Uuplolezkkwr Texhkuqbes,nan,nan,g16,nan,1/5/01,143-153,nan
377,20010101,Cervical occupational hazards in ophthalmic plastic surgery,nan,Czasopismo stomatologiczne,nan,nan,26,5,1/15Ŗ/01,Some college,{A.D. NimbarteJ.A. Sivak-CallcottaC.A. Mancinelli}
379,752280,Relationship between water hardness and coronary mortality in Taiwan,nan,J Toxicol Environ Health,nan,0098-4108 (Print)     0098-4108 (Linking),49,1,1/1/96,naJ-9,{C. Y. YangT. N. WangH. F. ChiuC. H. LeeJ. F. ChiuY. C. Ko}
380,716594,sroines ni stsoc rewol htiw ytivitca lacisyhp sknil yduts gnikaerbdnuorG,nan,nan,nan,nan,-1,5,1/4/01,51-54 4[,}LLUN{
381,919751,Bronchial mucus transport velocity in patients receiving propofol and remifentanil versus sevoflurane and remifentanil anesthesia.,eĺng,Anesthesia And Analgesia,nan,1526-7598,102,5,1/Ī6/05,1427-30,{Mychael H OaschRtepmch X SggunCredzwh OztxlTmomds Kefmsfkj}
383,757176,nan,nan,Kekkaku : [Tuberculosis],Kekkaku,0022-9776,80,8,1/5/08,565-9,{Gerard H KoppelmanJohan C de JongsteLiset E M ElstgeestHenri_tte A SmitUlrike GehringAnnemien Haveman-NiesMarjan KerkhofMarga B M BekkersAlet H WijgaSalome Scholtens}
384,261329,Abstracts from the ASENT 14th Annual Meeting,nan,nan,nan,nan,9,3,Alabama,nan,}LLUN{
385,615903,Cost-effectiveness of interventions promoting physical activity.,nan,British journal of sports medicine,nan,1473-0480,12,?,1/9/01,Jun-70,{T ReinholdትF M_ller-RiemenschneiderS N Willich}
386,nan,Characterizing the sources range and environmental influences of radon 222 and its decay products,nan,The Science of the total environment,nan,1879-1026,nan,0,1/1/85,233-44,?
387,968125,20010101,nan,nan,nan,nan,21,0,1/7/01,346-352,?
388,716357,Urban rural and regional variations in physical activity,nan,nan,nan,nan,21,3,1/5/01,239-244 6p,{Dufftyna MLIxgo YOaffin SOLitjver EJMajrjcws CFKfurrt JR}
389,448010,Attitudes of physicians regarding anticoagulation for atrial fibrillation: a systematic review. [Review],nan,nan,nan,nan,0,0,nan,nan,{NULL}
394,605643,20010101,nan,O papel dos profissionais de saude em casos de violencia domestica: um relato de experiencia.,nan,0102-6933,Some college,4,1/Ī8/12,639-46,{Eunice Fabiani HillesheinLiana LautertKarine Kummer Gemel᠔li}
395,5782,Oral dimenhydrinate versus placebo in children with gastroenteritis: A randomized controlled trial,nan,Pqdiatgizw,nan,nan,129,6,1/12/01,1050-1055,{Namws OoxphyAmap IfaiahJmshla X OggehJerdrdr S Wimw}
397,343395,Comprehensive multidisciplinary patient assessment and selection before TAVI procedure.,Some college,Minerva cardioangiologica,loignaoidraC avreniM,1827-1618,62,2,nan,177-91,{A GevqD CjvclkuC CobyjoM MlhclrfavjE Rklkmuk}
400,34Ą517,Identification of a novel missense (C7W) mutation of SOD1 in a large familial amyotrophic lateral sclerosis pedigree.,eng,-1,nan,1558-1497,35,-1,1/14/03,nan,{Zjmkgsmtne AunYuajitg TevgEdk CzoXnsgenf RoaigKpnn VkYquf CumDmqkhlo WnwtWeinbiao MauWabshj CakXnqbjnn CavgLit ChtnJuwsy Aang}
401,771377,Secondary prophylaxis for rheumatic fever: simple concepts difficult delivery,dne,World J Pediatr Congenit Heart Surg,Wlclf hobxucm doe peduaeric & eoujenluql jedsh xythexy,2150-1351 (Print)     2150-1351,4,44,1/13/01,380-4,{N. Wilson}
403,722451,20010101,ˊEnglish,Supply Chain Management,nan,13598546,19,3,1/14/01,Some college,{Cirgnf Rchtjxe-WhudrxXcrio R'iluecNina SyrsrtbGsvz Bhszy}
404,318542,Pneumonia and encephalopathy in a patient with progressing Parkinson's disease and dementia,nan,nan,nan,nan,Some college,2,1/13/12,160-172,nan
405,533425,A meta-analytic review of exposure in group cognitive behavioral therapy for posttraumatic stress disorder.,Some college,Clinical psychology review,nan,1873-7811,33,1,1/13/02,24-32,nan
406,854232,Changes in renal blood flow measured by radionuclide angiography following exhausting exercise in humans.,nan,ANN. ONCOL.,nan,0923-7534,9,?,12/1/98,1323-30,{H H FiebigK MrossR VelagapudiW E BerdelC UngerI M von Broen}
407,nan,Non-steroidal anti-inflammatory drugs and the risk of cardiovascular diseases: are we going to see the revival of cyclooxygenase-2 selective inhibitors?. [Review] [23 refs],nan,Polskie Archiwum Medycyny Wewnetrznej,nan,nan,119,4,1/13/01,231-5-,{Joost P A KuijerThom A VoornErnesto J Sanz-ArigitaEllemarije AltenaEus J W Van SomerenSerge A R B RomboutsYsbrand D Van Der Werf}
409,205187,No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations,nan,nan,nan,nan,75,0,Alabama,nan,{A. G. Della ValleM. ButtaroG. SlullitelR. VestriF. CombaF. CN  - CINAHL_postop_care_150220 DB  - c8h DP  - EBSCOhost Piccaluga}
410,20010101,[Glycosylated hemoglobin and glycosylated proteins for metabolic control of diabetes mellitus],Geriab,nan,nan,nan,147,15,Alabama,Some college,{W. J. SchnedlR. W. LippG. Leitner}
411,161630,Vpnupnuayiiu og ketrovnin radkzrs earmy prvyiquwy lpda in obedx Ldnlstxii dpmen wjrf [knjryvtir pvarkwg vindejjg,ĺeng,nan,nan,nan,96,0,1/10/0ő1,nan,{J. DO  - 000268051 [pii] 10.1159/000268051 [doi] DP  - Nlm ET  - 2009/12/24 RizviF. H. Nawaz}
414,nan,Evaluation of an Internet Support Group for Women with Primary Breast Cancer,nan,nan,nan,nan,0,0,nan,1164-1173 DO  - 10.1002/cncr.11174,?
415,20010101,20010101,nan,nan,nan,nan,0,0,nan,nan,?
416,nan,Phase angle for prognostication of survival in patients with advanced cancer: Preliminary findings.,Some college,-1,Some college,1097-0142,120,14,7/15/14,nan,{[Cllmsetive Nske] CERE CcohlOlen H JantifwFqrkb MphtwCongldv G CjdnanJjmvrg LheujeDaeod CileyMqwold Dkc}
417,852213,20010101,eng,Annals of oncology : official journal ofᾦ the European Society for Medical Oncology / ESMO,Ann Oncol,1569-8041,24,2,Alabama,25-26,{D T UzngetN PtspjiJ Y IlnW R DziihnM F RebvfhlwtR V KadvG HmrrrJ ZfekgH PlaiovoK D Sigiiski}
