id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
969,Cane and Ebel,American India Pale Lager,16,0.048,22,482,Confluence Brewing Company,Des Moines,IA
1110,Farmer John's Multi-Grain Ale,American Amber / Red Lager,16,0.056,nan,482,Confluence Brewing Company,Des Moines,IA
2351,Behemoth,American Pilsner,12,0.05,nan,229,Cigar City Brewing Company,Springdale,AR
1650,Festie,American IPA,12,0.092,nan,139,Core Brewing & Distilling Company,Springdale,MT
2031,Core Oatmeal Stout,Oatmeal Stout,16,0.057,nan,139,Grand Canyon Brewing Company,Springdale,AR
1891,Core ESB,Extra Special / Strong Bitter (ESB),12,0.061,nan,139,Core Brewing & Distilling Company,Springdale,AR
737,Chester's Beer (2005),American Pale Lager,12,0.055,nan,512,Cottrell Brewing,Arvada,CT
96,Heiner Brau Kölsch,American Brown Ale,12,0.08,nan,553,Catawba Brewing Company,Covington,LA
716,Wasatch Ghostrider White IPA,American Blonde Ale,16,0.048,nan,314,Crabtree Brewing Company,Greeley,CO
790,Crabtree Oatmeal Stout,Oatmeal Stout,16,0.075,29,192,Crabtree Brewing Company,Greeley,CO
556,Eclipse Black IPA,American Pale Ale (APA),16,0.077,71,515,Crabtree Brewing Company,Greeley,CO
540,Contact High,American Pale Ale (APA),12,0.05,9,63,Crazy Mountain Brewing Company,Edwards,CO
2355,Old Soul,Belgian Strong Pale Ale,12,0.075,25,206,21st Amendment Brewery,Edwards,CO
1689,Snowcat Coffee Stout,American Stout,12,0.059,nan,63,Crazy Mountain Brewing Company,Edwards,CO
1163,WinterWonderGrass Festival Ale,American Amber / Red Ale,12,nan,nan,63,Crazy Mountain Brewing Company,Edwards,CO
940,Boohai Red Ale,American Amber / Red Ale,12,nan,nan,12,Crazy Mountain Brewing Company,Edwards,TX
685,Lava Lake Wit,Witbier,12,0.052,15,63,Crazy Mountain Brewing Company,Edwards,CO
613,Mountain Livin' Pale Ale,American Pale Ale (APA),12,0.06,nan,63,Crazy Mountain Brewing Company,Edwards,CO
1386,Circuit Bohemian Pilsner,American Amber / Red Ale,12,0.052,nan,63,Crazy Mountain Brewing Company,Edwards,CO
2029,Tropicalia,American IPA,12,0.065,65,247,Creature Comforts,Athens,RI
776,Athena,Berliner Weissbier,12,0.045,nan,247,Jackie O's Pub & Brewery,Athens,CO
2293,Aviator Raspberry Blonde,American Blonde Ale,12,0.048,25,169,Crooked Fence Brewing Company,Garden City,ID
1105,3 Picket Porter,American IPA,12,0.055,nan,169,Cans Bar and Canteen,Albuquerque,ID
1413,Rusty Nail Pale Ale,Cream Ale,12,0.056,nan,169,Crooked Fence Brewing Company,Garden City,ID
2145,Red Water Irish Style Red,American Amber / Red Ale,16,0.065,nan,212,Crow Peak Brewing Company,Spearfish,SD
2547,Mjöllnir,Herbed / Spiced Beer,12,0.066,nan,212,Big Muddy Brewing,Spearfish,SD
1602,Bear Butte Nut Brown Ale,American Brown Ale,12,nan,nan,212,Crow Peak Brewing Company,Spearfish,SD
2362,Lee Hill Series Vol. 2 - Wild Saison,American Blonde Ale,12,0.045,nan,157,21st Amendment Brewery,Spearfish,SD
2002,Canyon Cream Ale,American IPA,12,0.055,nan,503,Crow Peak Brewing Company,Spearfish,SD
272,Pile O'Dirt Porter,Märzen / Oktoberfest,12,0.069,nan,212,Crow Peak Brewing Company,Spearfish,SD
271,11th Hour IPA,American IPA,12,0.08,nan,212,Matt Brewing Company,Spearfish,MA
1057,South Ridge Amber Ale,American Amber / Red Ale,16,0.06,31,79,Crystal Springs Brewing Company,Boulder,CO
681,Summertime Ale,Kölsch,12,0.052,23,230,Crystal Springs Brewing Company,Boulder,CO
1789,Lost River Blonde Ale,American Blonde Ale,16,0.049,nan,315,Big Choice Brewing,Avon,IN
1788,Monon Wheat,Witbier,16,0.054,nan,315,Cutters Brewing Company,Grand Rapids,IN
1787,Floyd's Folly,Scottish Ale,16,0.08,nan,315,Odyssey Beerwerks,Avon,IN
1786,Half Court IPA,American IPA,16,0.063,nan,315,Cutters Brewing Company,Avon,IN
1763,Geary's Pale Ale,English Pale Ale,12,0.088,nan,323,D.L. Geary Brewing Company,Portland,MI
1311,Tripel Deke,Kölsch,12,0.06,nan,323,Telluride Brewing Company,Portland,ME
2078,Stone of Arbroath,Belgian Dark Ale,12,0.08,nan,227,Karbach Brewing Company,Washington,DC
1809,The Tradition,American Blonde Ale,12,0.05,15,86,DC Brau Brewing Company,Washington,DC
1263,El Hefe Speaks,American Blonde Ale,12,0.053,11,227,DC Brau Brewing Company,San Diego,CO
1092,Penn Quarter Porter,American Porter,16,0.055,nan,227,DC Brau Brewing Company,Washington,DC
851,On the Wings of Armageddon,Witbier,12,0.092,115,227,North Country Brewing Company,Lansdale,DC
186,The Corruption,American IPA,12,0.065,21,227,DC Brau Brewing Company,Washington,DC
185,The Citizen,Belgian Pale Ale,12,0.07,nan,227,DC Brau Brewing Company,Washington,DC
184,The Public,American Pale Ale (APA),12,0.06,nan,227,DC Brau Brewing Company,Washington,DC
1224,First Press,American IPA,16,0.065,nan,451,Dad & Dude's Breweria,Aurora,CO
964,5 Day IPA,American IPA,12,0.065,nan,451,Dad & Dude's Breweria,Aurora,CO
1623,Lift Off IPA,American IPA,16,0.072,nan,358,Daredevil Brewing Company,Grand Rapids,IN
110,BrewFarm Select Golden Lager,American Pale Lager,12,0.055,nan,431,Brewery Terra Firma,Wilson,WI
1735,Sprocket Blonde Ale (2006),American Blonde Ale,12,0.05,nan,333,David's Ale Works,Diamond Springs,IN
1734,Sprocket Pale Ale (2006),American Pale Ale (APA),12,0.05,nan,333,Spiteful Brewing Company,Diamond Springs,OR
1746,Dead Armadillo Amber Ale,American Amber / Red Ale,12,0.063,37,330,Dead Armadillo Craft Brewing,Tulsa,OK
959,Neato Bandito,Euro Pale Lager,12,0.06,nan,127,Deep Ellum Brewing Company,Dallas,TX
2251,Oak Cliff Coffee Ale,American Brown Ale,16,0.075,33,127,Deep Ellum Brewing Company,Michigan City,TX
2166,Dream Crusher Double IPA,American IPA,12,0.05,100,298,Figueroa Mountain Brewing Company,Portland,DE
1827,Deep Ellum Pale Ale,American Pale Ale (APA),12,0.06,nan,187,Deep Ellum Brewing Company,Dallas,TX
1203,Double Brown Stout,Baltic Porter,12,0.05,nan,127,Deep Ellum Brewing Company,Dallas,TX
1202,Farmhouse Wit,Schwarzbier,16,0.048,25,127,Crazy Mountain Brewing Company,Flagstaff,TX
837,Rye Pils Session Lager,American IPA,16,0.046,nan,127,Deep Ellum Brewing Company,Dallas,TX
946,Dallas Blonde,American IPA,12,0.052,23,127,Deep Ellum Brewing Company,Dallas,TX
943,Deep Ellum IPA,American IPA,16,0.07,70,127,Deep Ellum Brewing Company,Dallas,TX
1886,Thrasher Session India Pale Ale,American IPA,12,0.045,nan,283,Defiance Brewing Company,Boston,KS
1885,Gutch English Style Mild Ale,English Pale Mild Ale,12,0.05,16,283,Defiance Brewing Company,Hays,MI
1213,Chuli Stout,Irish Dry Stout,12,0.059,55,453,Blue Blood Brewing Company,Talkeetna,AK
1159,Mother Ale,American Blonde Ale,12,0.056,46,453,Denali Brewing Company,Talkeetna,AK
947,Twister Creek India Pale Ale,American IPA,12,0.042,82,453,Denali Brewing Company,Talkeetna,AK
929,Single Engine Red,Irish Red Ale,12,0.058,65,453,Denali Brewing Company,Charleston,AK
1944,Incredible Pedal IPA,American IPA,12,0.07,nan,263,Denver Beer Company,Denver,CO
1943,Graham Cracker Porter,American Porter,12,0.079,nan,263,Denver Beer Company,Denver,CO
1210,Mirror Pond Pale Ale,American Pale Ale (APA),12,0.05,40,282,Deschutes Brewery,Bend,WA
2550,Weissenheimer,Hefeweizen,12,0.052,16,29,Destihl Brewery,Bloomington,IL
2505,Abbey's Single (2015- ),Abbey Single Ale,12,0.049,22,57,Capital Brewery,Bloomington,IL
2025,Wild Wolf American Pilsner,American IPA,12,0.063,76,57,Destihl Brewery,Bloomington,IL
2021,Here Gose Nothin',Gose,12,0.05,50,57,Destihl Brewery,Garrattsville,IL
2015,Strawberry Blonde,Kölsch,12,0.05,nan,57,Destihl Brewery,Bloomington,NC
1888,Hoperation Overload,American Double / Imperial IPA,12,0.087,85,364,Destihl Brewery,Bloomington,OR
1887,Jack's Hard Cider,Abbey Single Ale,12,0.049,22,57,Destihl Brewery,Bloomington,HI
1975,Bravo Four Point,American Pale Ale (APA),12,0.044,45,237,Devil's Backbone Brewing Company,Lexington,VA
1201,Striped Bass Pale Ale,American Brown Ale,12,0.052,26,237,Devil's Backbone Brewing Company,Lexington,VA
924,Deadicated Amber,American Amber / Red Ale,16,0.055,24,491,Devil's Canyon Brewery,Belmont,CA
731,Kaleidoscope Collaboration 2012,American Black Ale,16,nan,nan,257,Devil's Canyon Brewery,Belmont,CA
730,California Sunshine Rye IPA,American Pale Ale (APA),16,0.071,85,491,Surly Brewing Company,Belmont,CA
647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16,0.074,12,491,Devil's Canyon Brewery,Belmont,CA
1773,12 Man Pale Ale,American Pale Ale (APA),12,0.045,nan,32,Dick's Brewing Company,Papillion,WA
1795,Filthy Hoppin' IPA,American IPA,16,0.065,nan,311,Dirty Bucket Brewing Company,Charlotte,CA
944,Dock Street Amber Beer (1992),American IPA,12,nan,nan,168,Dock Street Brewery,Philadelphia,PA
524,Double Play Pilsner,Hefeweizen,16,nan,nan,531,Dolores River Brewery,Dolores,CO
450,El Steinber Dark Lager,Extra Special / Strong Bitter (ESB),16,nan,nan,531,Dolores River Brewery,Dolores,CO
449,Snaggletooth Double Pale Ale,Märzen / Oktoberfest,16,nan,nan,531,Dolores River Brewery,Dolores,TX
1572,Dolores River Pale Ale,American Pale Ale (APA),16,nan,nan,531,Dolores River Brewery,Dolores,VT
447,Dolores River Dry Stout,Irish Dry Stout,16,nan,nan,531,Dolores River Brewery,Dolores,CO
446,Dolores River Mild,American IPA,16,nan,nan,531,Tröegs Brewing Company,Dolores,CO
1246,Cranberry Blend,Cider,12,0.049,nan,446,Downeast Cider House,Lake Barrington,MA
1782,Orignal Blend,Cider,12,0.051,nan,446,High Hops Brewery,Leominster,MA
41,Hop Abomination,American IPA,12,0.058,100,496,Dry Dock Brewing Company,Aurora,CO
880,Apricot Blonde,Fruit / Vegetable Beer,16,0.055,17,294,Brewery Vivant,Aurora,IN
872,Dry Dock Hefeweizen,Hefeweizen,12,0.043,12,496,Dry Dock Brewing Company,Aurora,CO
871,Dry Dock Amber Ale,American Amber / Red Ale,12,0.058,49,496,Dry Dock Brewing Company,Aurora,IL
1685,Mountain Crest,American IPA,12,0.07,64,340,Matt Brewing Company,Boynton Beach,FL
457,Dundee Summer Wheat Beer,American Pale Wheat Ale,12,0.053,44,302,Dundee Brewing Company,Rochester,NY
685,Pumpkin Patch Ale,Pumpkin Ale,16,0.05,nan,369,Eddyline Brewery & Restaurant,Buena Vista,CO
1382,Crank Yanker IPA,American IPA,16,0.072,74,369,Eddyline Brewery & Restaurant,St Mary's,CO
1110,River Runners Pale Ale,American Pale Ale (APA),16,0.097,nan,369,Tröegs Brewing Company,Buena Vista,CO
1140,Pumpkin Patch Ale (2012),American Pale Wheat Ale,16,0.052,nan,369,Eddyline Brewery & Restaurant,Saint Louis,CO
1284,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,16,0.055,nan,369,Eddyline Brewery & Restaurant,Buena Vista,TX
449,Boater Beer,German Pilsener,16,0.045,nan,369,Eddyline Brewery & Restaurant,Buena Vista,CO
395,Crank Yanker IPA (2011),American IPA,16,0.078,74,369,Eddyline Brewery & Restaurant,Buena Vista,CO
161,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),12,0.057,nan,352,Smartmouth Brewing Company,Portage,OH
673,Dottie Seattle Lager,American Amber / Red Lager,16,0.049,nan,516,Emerald City Beer Company,Seattle,MT
2276,Nut Sack Imperial Brown Ale,American Brown Ale,12,0.052,nan,465,Utah Brewers Cooperative,Aurora,FL
2606,Fremont Organic Pale Ale,nan,16,0.05,nan,473,Engine House 9,Tacoma,WA
2477,Lil' Brainless Raspberries,American Amber / Red Ale,12,0.052,nan,268,Epic Brewing,Denver,CO
2008,Element 29,American Pale Ale (APA),12,0.052,nan,81,Epic Brewing,Denver,KY
2004,Hop Syndrome,American Pale Lager,12,0.05,nan,81,Epic Brewing,Tempe,CO
2003,Wood Splitter Pilsner (2012),American IPA,12,0.062,nan,81,Seattle,Denver,CO
2292,Little Sister India Style Session Ale,American IPA,12,0.043,60,170,Everybody's Brewing,Spring Lake,WA
1504,Country Boy IPA,American IPA,12,0.069,80,170,Everybody's Brewing,Aurora,CT
2604,Blonde Czich,American Blonde Ale,16,0.049,23,26,Evil Czech Brewery,Mishawaka,IN
2432,Juke Joint IPA,Belgian IPA,16,0.07,61,26,Evil Czech Brewery,Cincinnati,IN
2431,Bobblehead,American Pale Wheat Ale,16,0.051,nan,26,Evil Czech Brewery,San Diego,IN
2430,Norm's Raggedy Ass IPA,American Pale Ale (APA),16,0.06,nan,26,Evil Czech Brewery,Mishawaka,IN
2429,Voodoo,American Porter,12,0.05,nan,536,Evil Czech Brewery,Mishawaka,ID
1967,Full Moon Belgian White Ale (2007),Czech Pilsener,16,0.054,5,26,Great River Brewery,Mishawaka,IN
787,Nomader Weiss,Berliner Weissbier,12,0.04,nan,421,Evil Twin Brewing,Brooklyn,NY
2594,Molotov Lite,American Double / Imperial IPA,12,0.05,nan,173,Evil Twin Brewing,Brooklyn,NY
1287,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),12,0.055,nan,173,Evil Twin Brewing,Brooklyn,CA
1286,Bikini Beer,American IPA,12,0.042,nan,173,Evil Twin Brewing,Brooklyn,NY
824,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),12,0.055,nan,428,Evil Twin Brewing,Santa Cruz,MS
1722,Iron Horse Pale Ale,American Pale Ale (APA),12,0.05,28,335,Fargo Brewing Company,Fargo,ND
1435,Stone's Throw IPA,Scottish Ale,12,0.045,19,335,West Sixth Brewing,Fargo,ND
1434,Wood Chipper India Pale Ale,American IPA,12,0.067,85,335,Fargo Brewing Company,Fargo,ND
2089,Trail Head,American Pale Ale (APA),12,0.063,55,224,Fat Head's Brewery,Middleburg Heights,OH
33,Hop Stalker Fresh Hop IPA,American IPA,16,0.04,80,43,Fat Head's Brewery,Middleburg Heights,OH
1455,Sudice American Stout,American Stout,16,0.07,58,354,Wachusett Brewing Company,Boulder,CO
1454,Parcae Belgian Style Pale Ale,Belgian Pale Ale,16,0.052,19,405,Fate Brewing Company,Boulder,CO
1453,Norns Roggenbier,Roggenbier,16,0.05,20,405,Fate Brewing Company,Boulder,CO
1452,Laimas Kölsch Style Ale,Kölsch,16,0.054,20,405,Fate Brewing Company,Traverse City,CO
1451,Moirai India Pale Ale,American IPA,16,0.052,70,166,Fate Brewing Company,Boulder,CO
2191,Loki Red Ale,American Amber / Red Ale,16,0.075,53,201,Bohemian Brewery,Estacada,OR
1731,Peaches & Cream,Fruit / Vegetable Beer,16,0.046,nan,133,Fearless Brewing Company,Estacada,GA
1022,Quaff India Style Session Ale,American IPA,16,0.051,nan,201,Fearless Brewing Company,Estacada,OR
895,Loki Red Ale (2013),English Brown Ale,16,0.075,53,201,Broken Tooth Brewing Company,Estacada,OR
682,Mjolnir Imperial IPA,American Double / Imperial IPA,16,0.069,nan,201,Fearless Brewing Company,Edwards,CO
112,Fearless Scottish Ale,Scottish Ale,16,0.05,nan,201,Fearless Brewing Company,Springdale,OR
17,Mastermind,American Double / Imperial IPA,12,0.081,nan,172,Fiddlehead Brewing Company,Shelburne,VT
2027,Presidential Pils,American Double / Imperial IPA,12,0.082,nan,107,Fiddlehead Brewing Company,Shelburne,VT
1929,Golden Trout Pilsner,American Double / Imperial IPA,16,0.082,80,172,Fiddlehead Brewing Company,Shelburne,VT
1858,Hodad Porter,American Porter,16,0.055,nan,172,Fiddlehead Brewing Company,Shelburne,VT
2591,Love In An Ellavator,Kristalweizen,12,0.055,nan,36,Figueroa Mountain Brewing Company,Duluth,CA
2590,Weisse Versa,American Amber / Red Lager,16,0.055,42,36,Natian Brewery,Buellton,CA
1968,I.W.A. (2011),Kölsch,12,0.042,20,36,Figueroa Mountain Brewing Company,Buellton,CA
1981,Hardcore Chimera,Saison / Farmhouse Ale,16,0.09,nan,27,Finch's Beer Company,Chicago,IL
1664,Sobek & Set,American Black Ale,16,0.08,80,247,Finch's Beer Company,Chicago,IL
1663,Nuclear Winter,Belgian Strong Dark Ale,16,0.086,nan,256,Finch's Beer Company,Chicago,IL
1662,Wet Hot American Wheat Ale,English Brown Ale,16,0.05,nan,256,Finch's Beer Company,Chicago,IL
941,Secret Stache Stout,Munich Helles Lager,16,0.064,nan,194,Finch's Beer Company,Lincoln,IL
935,Fascist Pig Ale,American Amber / Red Ale,12,0.08,72,107,Anderson Valley Brewing Company,Reno,IL
809,Cut Throat Pale Ale,American Pale Ale (APA),12,0.055,nan,65,Finch's Beer Company,Chicago,IL
481,Threadless IPA,American IPA,16,0.075,nan,256,Big Bend Brewing Company,Chicago,IL
351,Cut Throat Pale Ale (2011),American Pale Ale (APA),16,0.055,nan,206,Finch's Beer Company,Chicago,IL
2535,Golden Wing Blonde Ale,American Blonde Ale,12,0.047,nan,256,Finch's Beer Company,Chicago,IL
1091,Easy Jack,American IPA,12,0.045,47,10,Real Ale Brewing Company,Paso Robles,CA
2463,Union Jack,Kölsch,12,0.075,75,48,Firestone Walker Brewing Company,Paso Robles,CA
2473,Pivo Pils,German Pilsener,12,0.053,nan,48,Firestone Walker Brewing Company,Paso Robles,CA
1134,805 Blonde Ale,American Blonde Ale,12,0.047,nan,48,Rivertowne Brewing Company,Paso Robles,NY
1733,805,American Blonde Ale,12,0.047,20,48,Firestone Walker Brewing Company,Conroe,CA
2624,Deflator,Doppelbock,16,0.065,nan,16,Flat 12 Bierwerks,Indianapolis,NY
2284,Diesel,American Blonde Ale,16,0.05,27,16,Flat 12 Bierwerks,Indianapolis,IN
1610,Half Cycle IPA,American IPA,16,0.06,104,16,Flat 12 Bierwerks,Indianapolis,WI
520,Inclined Plane Ale,American IPA,12,nan,nan,532,Bauhaus Brew Labs,Smithton,PA
743,Moped Traveler,American Pale Ale (APA),12,0.055,nan,54,Laughing Dog Brewing Company,Lombard,IL
608,Snake Dog IPA,Kölsch,12,0.072,60,127,Flying Dog Brewery,Frederick,MD
607,Underdog Atlantic Lager,American Pale Lager,12,0.047,28,521,Flying Dog Brewery,Frederick,MD
811,Flying Mouse 8,American Pale Ale (APA),12,0.04,nan,50,Flying Mouse Brewery,Troutville,VA
2566,Flying Mouse 4,American IPA,12,0.07,25,50,Flying Mouse Brewery,Troutville,VA
1899,Lake Monster,Saison / Farmhouse Ale,12,0.078,nan,279,Foolproof Brewing Company,Pawtucket,CA
1888,Backyahd IPA,American IPA,12,0.05,nan,279,4 Hands Brewing Company,Pawtucket,RI
982,Raincloud Robust Porter,Berliner Weissbier,12,0.065,nan,172,Foolproof Brewing Company,Buellton,PA
1145,Hipster Ale (Westbrook Brewing),American Blonde Ale,12,0.045,nan,51,Foolproof Brewing Company,Seattle,RI
2111,What the Butler Saw,Witbier,12,0.05,18,217,Forgotten Boardwalk,Cherry Hill,NJ
1163,El Rojo,American IPA,12,0.069,nan,127,Forgotten Boardwalk,Belmont,NJ
2172,Fremont Summer Ale,Belgian Pale Ale,12,0.052,nan,206,The Black Tooth Brewing Company,Astoria,OR
2171,The Optimist,American IPA,12,0.047,nan,206,Fort George Brewery,Astoria,OR
1911,Suicide Squeeze IPA,American IPA,16,0.045,nan,206,Sun King Brewing Company,Astoria,OR
2139,Java the Hop,American IPA,16,0.065,nan,410,Fort George Brewery,Louisville,OR
1596,Next Adventure Black IPA,American Amber / Red Ale,16,0.062,nan,206,Fort George Brewery,Astoria,OR
1515,Grand Canyon Sunset Amber Ale,American IPA,16,0.067,nan,206,Fort George Brewery,Astoria,CO
1214,Tender Loving Empire NWPA,American Pale Ale (APA),16,0.058,nan,45,Fort George Brewery,Chicago,OR
674,Quick Wit Belgianesque Ale,Witbier,16,0.052,nan,206,Fort George Brewery,Los Angeles,OR
286,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),16,nan,nan,206,Fort George Brewery,Astoria,OR
552,Cavatica Stout,American Double / Imperial Stout,16,0.088,nan,206,Fort George Brewery,Missoula,OR
654,1811 Lager,American Amber / Red Lager,16,0.051,nan,206,Fort George Brewery,Grand Rapids,OR
427,Vortex IPA,American IPA,16,0.074,nan,206,Fort George Brewery,Astoria,OR
2322,Fort Pitt Ale,American Amber / Red Ale,12,nan,nan,351,Fort Pitt Brewing Company,Gainesville,PA
2661,Park,American Pale Wheat Ale,12,0.047,19,4,Otter Creek Brewing,San Francisco,CA
1694,Charlie in the Rye,American Amber / Red Ale,12,0.056,16,4,Fort Point Beer Company,San Francisco,CA
2659,KSA,American IPA,12,0.046,17,4,Fort Point Beer Company,San Francisco,IA
2658,Lost Trout Brown Ale,American Blonde Ale,12,0.046,42,4,Fort Point Beer Company,San Francisco,CA
2625,Dirty Bastard,Scotch Ale / Wee Heavy,16,0.085,50,13,Great Crescent Brewery,Grand Rapids,MI
1565,Centennial IPA,American IPA,12,0.072,65,15,Founders Brewing Company,Grand Rapids,MI
1223,All Day IPA,American IPA,12,0.047,42,15,Founders Brewing Company,Grand Rapids,MI
1874,El Chingon IPA,American IPA,12,0.076,73,287,Four Corners Brewing Company,Dallas,TX
1873,Block Party Robust Porter,Schwarzbier,12,0.057,40,287,Wild Onion Brewing Company,Dallas,TX
1872,Local Buzz,American Blonde Ale,12,0.052,nan,287,TailGate Beer,Dallas,OR
2613,483 Pale Ale (2010),Oatmeal Stout,16,0.055,nan,22,Angry Orchard Cider Company,Valparaiso,IN
2612,Father's Beer,Belgian Pale Ale,16,0.05,nan,22,Four Fathers Brewing,Valparaiso,OR
2611,Veteran’s Pale Ale (VPA),American IPA,16,0.06,nan,22,Four Fathers Brewing,Valparaiso,IN
2610,The Gadget,American IPA,16,0.064,90,22,Four Fathers Brewing,Valparaiso,IN
1657,Leprechaun Lager,American Pale Lager,12,0.05,nan,348,Sun King Brewing Company,South Bend,IN
2309,Sunbru Kölsch,Kölsch,12,0.052,51,160,Four Peaks Brewing Company,Tempe,AZ
1373,Kilt Lifter Scottish-Style Ale,nan,12,0.048,21,160,Four Peaks Brewing Company,Newport,AZ
1616,Pumpkin Porter,American Porter,12,0.051,nan,160,Four Peaks Brewing Company,Boone,AZ
2248,Four Peaks Peach Ale,Irish Red Ale,12,0.042,9,160,Four Peaks Brewing Company,Tempe,AZ
358,Hop Knot IPA,American IPA,12,0.067,47,160,Four Peaks Brewing Company,Tempe,AZ
179,Regional Ring Of Fire,Scottish Ale,12,0.06,21,441,Milwaukee Brewing Company,Nellysford,AZ
178,Sunbru Kölsch,Kölsch,12,0.052,nan,160,Southern Star Brewing Company,Airway Heights,AZ
2428,Four String Vanilla Porter,American Porter,12,0.04,nan,105,Utah Brewers Cooperative,Lakeside,OH
2427,Suncaster Summer Wheat,American Pale Wheat Ale,12,0.05,28,105,Four String Brewing Company,Columbus,OH
2425,Professor Black,American Pale Ale (APA),12,0.057,36,301,Four String Brewing Company,Columbus,OH
2424,Big Star White IPA,American White IPA,12,0.07,70,105,Four String Brewing Company,North Conway,OH
1998,Old Detroit,American Amber / Red Ale,12,0.056,nan,253,Frankenmuth Brewery,Frankenmuth,MI
1556,Batch 69 IPA,American IPA,12,0.069,69,253,Frankenmuth Brewery,Frankenmuth,MI
1208,Twisted Helles Summer Lager,Munich Helles Lager,12,0.055,nan,299,Frankenmuth Brewery,Frankenmuth,MI
2527,OktoberFiesta,nan,12,0.053,15,66,Great Divide Brewing Company,San Antonio,TX
2526,Texicali,American Brown Ale,12,0.065,33,66,Indeed Brewing Company,Portland,TX
2525,Pinata Protest,Witbier,12,0.06,nan,66,Freetail Brewing Company,San Antonio,TX
2524,Bat Outta Helles,Munich Helles Lager,12,0.042,20,66,Freetail Brewing Company,San Antonio,TX
2523,Original,American Amber / Red Ale,12,0.068,nan,66,Freetail Brewing Company,San Antonio,WA
2522,Rye Wit,Witbier,12,0.042,nan,201,Odyssey Beerwerks,San Antonio,TX
2521,Soul Doubt,American IPA,12,0.059,70,66,Freetail Brewing Company,York,TX
2520,Yo Soy Un Berliner,Berliner Weissbier,12,0.044,5,66,Freetail Brewing Company,San Antonio,TX
2379,77 Fremont Select Spring Session IPA,American IPA,12,0.04,nan,460,Fremont Brewing Company,Seattle,WA
1116,Fremont Organic Pale Ale,American Pale Ale (APA),16,0.052,nan,460,Fremont Brewing Company,Seattle,WA
994,Abominable Ale,English Strong Ale,12,0.08,nan,460,Fremont Brewing Company,Seattle,VA
901,Harvest Ale,Saison / Farmhouse Ale,12,0.05,nan,460,Fremont Brewing Company,Seattle,WA
977,Fremont Summer Ale,American Pale Ale (APA),12,0.065,45,412,Fremont Brewing Company,Seattle,IA
858,Universale Pale Ale,American Pale Ale (APA),12,0.064,nan,460,Fremont Brewing Company,Seattle,WA
857,Interurban IPA,American IPA,12,0.065,nan,460,Fremont Brewing Company,Seattle,WA
1300,Gateway Kolsch Style Ale,Kölsch,12,0.053,32,45,Westfield River Brewing Company,Astoria,KS
1260,Wee-Heavy-Er Scotch Ale,Fruit / Vegetable Beer,12,0.07,24,433,French Broad Brewery,Asheville,NC
1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12,0.052,42,433,French Broad Brewery,Asheville,NC
1882,Salamander Slam,American IPA,16,0.07,73,180,Frog Level Brewing Company,Waynesville,NC
1658,Cack-A-Lacky,American Pale Ale (APA),12,0.078,nan,347,Mustang Brewing Company,Durham,NC
2077,No Wake IPA,American IPA,12,0.072,50,228,Harpoon Brewery,Lake Geneva,WI
2076,Boathouse Blonde,American Blonde Ale,12,0.049,nan,1,Geneva Lake Brewing Company,Lake Geneva,WI
2075,Cedar Point,American Amber / Red Ale,16,0.05,26,133,Geneva Lake Brewing Company,Lake Geneva,WI
798,Clean Shave IPA,American IPA,12,0.067,nan,204,Glabrous Brewing Company,Pineland,ME
2045,Might As Well IPL,American Pale Lager,24,0.072,75,240,Golden Road Brewing,Minneapolis,CA
1960,Saison Pamplemousse,Saison / Farmhouse Ale,12,0.058,70,240,Golden Road Brewing,Los Angeles,CA
1777,2020 IPA,American IPA,16,0.074,74,240,Golden Road Brewing,Los Angeles,CA
1835,Wolf Among Weeds IPA,American IPA,16,0.08,21,240,Chatham Brewing,Los Angeles,CA
1641,Better Weather IPA,American IPA,16,0.094,92,240,Golden Road Brewing,Los Angeles,WI
1490,Brooklyn Lager (16 oz.),American IPA,16,0.059,nan,240,Golden Road Brewing,Los Angeles,WA
1489,Golden Road Hefeweizen,Hefeweizen,16,0.046,15,240,Golden Road Brewing,Los Angeles,CA
1399,Heal the Bay IPA,American Double / Imperial IPA,16,0.065,nan,240,Golden Road Brewing,Los Angeles,CA
1296,Archer's Ale (2004),American IPA,12,0.059,nan,240,Golden Road Brewing,Los Angeles,CA
1034,Cabrillo Kölsch,Kölsch,16,0.05,nan,240,Golden Road Brewing,Los Angeles,CA
991,Great Crescent Belgian Style Wit,American Brown Ale,16,0.055,70,240,Golden Road Brewing,Los Angeles,CA
750,Burning Bush Smoked IPA,American IPA,16,0.08,nan,240,Golden Road Brewing,Bucryus,CA
749,Wolf Among Weeds IPA (2012),American IPA,16,0.08,70,240,Golden Road Brewing,Los Angeles,CA
549,Point the Way IPA (2012),American IPA,16,0.046,60,240,Cigar City Brewing Company,Los Angeles,CA
548,RoughTail IPA,Hefeweizen,16,0.055,15,240,Golden Road Brewing,Middleton,CA
2587,Vanilla Porter,American Porter,16,0.07,11,39,Gonzo's BiggDogg Brewing,Kalamazoo,MI
